PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,ORGANIZATION_TYPE,PRE_NBA_SEASON,PRE_NBA_GP,PRE_NBA_MPG,PRE_NBA_PPG,PRE_NBA_RPG,PRE_NBA_APG,PRE_NBA_TS_PCT,PRE_NBA_USG_PCT,FIRST_VALUABLE_NBA_SEASON,FIRST_VALUABLE_NBA_GP,FIRST_VALUABLE_NBA_MPG,FIRST_VALUABLE_NBA_PPG,FIRST_VALUABLE_NBA_RPG,FIRST_VALUABLE_NBA_APG,FIRST_VALUABLE_NBA_TS_PCT,FIRST_VALUABLE_NBA_USG_PCT
1629645,Kevin Porter Jr.,2019,College/University,2019,21.0,22.1,9.5,4.0,1.4,0.564,0.235,2019-20,50.0,23.2,10.0,3.2,2.2,0.535,0.202
1629646,Charles Bassey,2021,College/University,2021,28.0,30.4,17.6,11.6,0.7,0.65,0.265,2022-23,35.0,14.5,5.7,5.5,1.4,0.658,0.152
1629651,Nic Claxton,2019,College/University,2019,32.0,31.6,13.0,8.6,1.8,0.543,0.22,2020-21,32.0,18.6,6.6,5.2,0.9,0.612,0.136
1629655,Daniel Gafford,2019,College/University,2019,32.0,28.7,16.9,8.7,0.7,0.663,0.258,2019-20,43.0,14.2,5.1,2.5,0.5,0.686,0.131
1629656,Quentin Grimes,2021,College/University,2021,30.0,32.8,17.8,5.7,2.0,0.562,0.271,2021-22,46.0,17.1,6.0,2.0,1.0,0.565,0.149
1629659,Talen Horton-Tucker,2019,College/University,2019,35.0,27.2,11.8,4.9,2.3,0.492,0.261,2020-21,65.0,20.1,9.0,2.6,2.8,0.536,0.21
1629660,Ty Jerome,2019,College/University,2019,37.0,33.9,13.6,4.2,5.5,0.559,0.234,2019-20,31.0,10.6,3.3,1.5,1.4,0.425,0.17
1629661,Cameron Johnson,2019,College/University,2019,36.0,29.9,16.9,5.8,2.4,0.653,0.217,2019-20,57.0,22.0,8.8,3.3,1.2,0.586,0.151
1629667,Jalen McDaniels,2019,College/University,2019,34.0,31.1,15.9,8.3,2.1,0.529,0.287,2020-21,47.0,19.2,7.4,3.6,1.1,0.554,0.169
1629669,Jaylen Nowell,2019,College/University,2019,36.0,34.4,16.2,5.3,3.1,0.597,0.253,2020-21,42.0,18.1,9.0,2.3,1.5,0.528,0.206
1629670,Jordan Nwora,2020,College/University,2020,31.0,33.1,18.0,7.7,1.3,0.574,0.278,2021-22,62.0,19.1,7.9,3.6,1.0,0.506,0.187
1629672,Eric Paschall,2019,College/University,2019,36.0,36.1,16.5,6.1,2.1,0.577,0.245,2019-20,60.0,27.6,14.0,4.6,2.1,0.571,0.207
1629673,Jordan Poole,2019,College/University,2019,37.0,33.1,12.8,3.0,2.2,0.578,0.209,2019-20,57.0,22.3,8.8,2.1,2.4,0.454,0.2
1629676,Isaiah Roby,2019,College/University,2019,35.0,31.3,11.8,6.9,1.9,0.538,0.215,2020-21,61.0,23.4,8.7,5.6,1.8,0.555,0.171
1629678,Admiral Schofield,2019,College/University,2019,37.0,31.8,16.5,6.1,2.0,0.565,0.263,2019-20,33.0,11.2,3.0,1.4,0.5,0.502,0.118
1629680,Matisse Thybulle,2019,College/University,2019,36.0,31.1,9.1,3.1,2.1,0.546,0.173,2019-20,65.0,19.8,4.7,1.6,1.2,0.539,0.108
1629684,Grant Williams,2019,College/University,2019,37.0,31.9,18.8,7.5,3.2,0.659,0.262,2019-20,69.0,15.1,3.4,2.6,1.0,0.505,0.112
1629685,Dylan Windler,2019,College/University,2019,33.0,32.4,21.3,10.8,2.5,0.688,0.263,2020-21,31.0,16.5,5.2,3.5,1.1,0.567,0.14
1630162,Anthony Edwards,2020,College/University,2020,32.0,33.0,19.1,5.2,2.8,0.526,0.304,2020-21,72.0,32.1,19.3,4.7,2.9,0.523,0.264
1630164,James Wiseman,2020,College/University,2020,3.0,23.0,19.7,10.7,0.3,0.779,0.274,2020-21,39.0,21.4,11.5,5.8,0.7,0.552,0.231
1630167,Obi Toppin,2020,College/University,2020,31.0,31.6,20.0,7.5,2.2,0.691,0.28,2020-21,62.0,11.0,4.1,2.2,0.5,0.574,0.157
1630168,Onyeka Okongwu,2020,College/University,2020,28.0,30.6,16.2,8.6,1.1,0.654,0.235,2020-21,50.0,12.0,4.6,3.3,0.4,0.655,0.141
1630169,Tyrese Haliburton,2020,College/University,2020,22.0,36.7,15.2,5.9,6.5,0.635,0.198,2020-21,58.0,30.1,13.0,3.0,5.3,0.585,0.175
1630170,Devin Vassell,2020,College/University,2020,30.0,28.8,12.7,5.1,1.6,0.589,0.201,2020-21,62.0,17.0,5.5,2.8,0.9,0.524,0.138
1630171,Isaac Okoro,2020,College/University,2020,28.0,31.5,12.9,4.4,2.0,0.596,0.195,2020-21,67.0,32.4,9.6,3.1,1.9,0.514,0.142
1630172,Patrick Williams,2020,College/University,2020,29.0,22.5,9.2,4.0,1.0,0.559,0.221,2020-21,71.0,27.9,9.2,4.6,1.4,0.562,0.146
1630173,Precious Achiuwa,2020,College/University,2020,31.0,30.4,15.8,10.8,1.0,0.542,0.276,2020-21,61.0,12.1,5.0,3.4,0.5,0.55,0.184
1630174,Aaron Nesmith,2020,College/University,2020,14.0,35.8,23.0,4.9,0.9,0.692,0.259,2020-21,46.0,14.5,4.7,2.8,0.5,0.573,0.133
1630175,Cole Anthony,2020,College/University,2020,22.0,34.9,18.5,5.7,4.0,0.507,0.298,2020-21,47.0,27.1,12.9,4.7,4.1,0.496,0.235
1630178,Tyrese Maxey,2020,College/University,2020,31.0,34.5,14.0,4.3,3.2,0.536,0.228,2020-21,61.0,15.3,8.0,1.7,2.0,0.531,0.222
1630180,Saddiq Bey,2020,College/University,2020,31.0,33.9,16.1,4.7,2.4,0.613,0.228,2020-21,70.0,27.3,12.2,4.5,1.4,0.567,0.182
1630182,Josh Green,2020,College/University,2020,30.0,30.9,12.0,4.6,2.6,0.534,0.206,2020-21,39.0,11.4,2.6,2.0,0.7,0.49,0.112
1630182,Josh Green,2020,College/University,2020,1.0,7.0,0.0,3.0,1.0,0.0,0.272,2020-21,39.0,11.4,2.6,2.0,0.7,0.49,0.112
1630183,Jaden McDaniels,2020,College/University,2020,31.0,31.1,13.0,5.8,2.1,0.521,0.255,2020-21,63.0,24.0,6.8,3.7,1.1,0.552,0.118
1630184,Kira Lewis Jr.,2020,College/University,2020,31.0,37.6,18.5,4.8,5.2,0.565,0.243,2020-21,54.0,16.7,6.4,1.3,2.3,0.477,0.176
1630185,Nico Mannion,2020,College/University,2020,32.0,32.2,14.0,2.5,5.3,0.525,0.245,2020-21,30.0,12.1,4.1,1.5,2.3,0.487,0.186
1630188,Jalen Smith,2020,College/University,2020,31.0,31.3,15.5,10.5,0.8,0.635,0.227,2021-22,51.0,18.1,9.2,6.0,0.5,0.595,0.193
1630190,Elijah Hughes,2020,College/University,2020,32.0,36.7,19.0,5.0,3.4,0.566,0.266,2021-22,36.0,12.1,3.5,1.6,0.6,0.426,0.158
1630191,Isaiah Stewart,2020,College/University,2020,32.0,32.2,17.0,8.8,0.8,0.639,0.244,2020-21,68.0,21.4,7.9,6.7,0.9,0.597,0.15
1630192,Zeke Nnaji,2020,College/University,2020,32.0,30.7,16.1,8.6,0.8,0.641,0.24,2021-22,41.0,17.0,6.6,3.6,0.4,0.629,0.146
1630193,Immanuel Quickley,2020,College/University,2020,30.0,33.0,16.1,4.2,1.9,0.602,0.235,2020-21,64.0,19.4,11.4,2.1,2.0,0.557,0.246
1630198,Isaiah Joe,2020,College/University,2020,26.0,36.2,16.9,4.1,1.7,0.549,0.242,2021-22,55.0,11.1,3.6,1.0,0.6,0.519,0.144
1630200,Tre Jones,2020,College/University,2020,29.0,35.4,16.2,4.2,6.4,0.53,0.239,2021-22,69.0,16.6,6.0,2.2,3.4,0.545,0.151
1630201,Malachi Flynn,2020,College/University,2020,32.0,33.4,17.6,4.5,5.1,0.589,0.268,2020-21,47.0,19.7,7.5,2.5,2.9,0.484,0.183
1630202,Payton Pritchard,2020,College/University,2020,31.0,36.6,20.5,4.3,5.5,0.606,0.282,2020-21,66.0,19.2,7.7,2.4,1.8,0.582,0.162
1630214,Xavier Tillman,2020,College/University,2020,31.0,32.1,13.7,10.3,3.0,0.6,0.209,2020-21,59.0,18.4,6.6,4.3,1.3,0.605,0.142
1630217,Desmond Bane,2020,College/University,2020,32.0,36.0,16.6,6.4,3.9,0.576,0.244,2020-21,68.0,22.3,9.2,3.1,1.7,0.6,0.155
1630240,Saben Lee,2020,College/University,2020,32.0,32.9,18.6,3.5,4.2,0.589,0.294,2020-21,48.0,16.3,5.6,2.0,3.6,0.536,0.171
1630245,Ayo Dosunmu,2021,College/University,2021,28.0,35.1,20.1,6.3,5.2,0.572,0.297,2021-22,77.0,27.4,8.8,2.8,3.3,0.596,0.138
1630526,Jeremiah Robinson-Earl,2021,College/University,2021,25.0,34.5,15.7,8.5,2.2,0.563,0.244,2021-22,49.0,22.2,7.5,5.6,1.0,0.526,0.152
1630527,Brandon Boston Jr.,2021,College/University,2021,,,,,,,,2021-22,51.0,14.9,6.7,2.2,1.0,0.481,0.212
1630528,Josh Christopher,2021,College/University,2021,15.0,29.7,14.3,4.7,1.4,0.534,0.253,2021-22,74.0,18.0,7.9,2.5,2.0,0.534,0.205
1630529,Herbert Jones,2021,College/University,2021,33.0,27.3,11.2,6.6,3.3,0.535,0.226,2021-22,78.0,29.9,9.5,3.8,2.1,0.573,0.136
1630530,Trey Murphy III,2021,College/University,2021,25.0,29.6,11.3,3.4,1.2,0.675,0.184,2021-22,62.0,13.9,5.4,2.4,0.6,0.558,0.147
1630532,Franz Wagner,2021,College/University,2021,28.0,30.4,12.5,6.5,3.0,0.592,0.205,2021-22,79.0,30.7,15.2,4.5,2.9,0.559,0.208
1630533,Ziaire Williams,2021,College/University,2021,20.0,27.9,10.7,4.6,2.2,0.476,0.261,2021-22,62.0,21.7,8.1,2.1,1.0,0.559,0.144
1630534,Ochai Agbaji,2022,College/University,2022,39.0,35.1,18.8,5.1,1.6,0.6,0.253,2022-23,59.0,20.5,7.9,2.1,1.1,0.561,0.154
1630535,Greg Brown III,2021,College/University,2021,26.0,20.6,9.3,6.2,0.4,0.541,0.268,2021-22,48.0,13.3,4.7,2.8,0.7,0.515,0.168
1630537,Chris Duarte,2021,College/University,2021,26.0,32.6,17.1,4.6,2.7,0.663,0.242,2021-22,55.0,28.0,13.1,4.1,2.1,0.537,0.207
1630538,Bones Hyland,2021,College/University,2021,24.0,31.9,19.5,4.7,2.1,0.602,0.304,2021-22,69.0,19.0,10.1,2.7,2.8,0.558,0.231
1630539,Kai Jones,2021,College/University,2021,26.0,22.8,8.8,4.8,0.6,0.655,0.179,2022-23,46.0,11.9,3.4,2.7,0.3,0.597,0.121
1630540,Miles McBride,2021,College/University,2021,29.0,34.2,15.9,3.9,4.8,0.55,0.229,2022-23,64.0,11.9,3.5,0.8,1.1,0.475,0.141
1630541,Moses Moody,2021,College/University,2021,32.0,33.8,16.8,5.8,1.6,0.576,0.222,2021-22,52.0,11.7,4.4,1.5,0.4,0.573,0.148
1630543,Isaiah Jackson,2021,College/University,2021,25.0,20.7,8.4,6.6,0.7,0.597,0.204,2021-22,36.0,15.0,8.2,4.1,0.3,0.607,0.214
1630544,Tre Mann,2021,College/University,2021,24.0,32.4,16.0,5.6,3.5,0.585,0.257,2021-22,60.0,22.8,10.4,2.8,1.5,0.501,0.213
1630545,Terrence Shannon Jr,2024,College/University,2024,,,,,,,,2024-25,32.0,10.6,4.3,1.5,1.0,0.56,0.166
1630547,James Bouknight,2021,College/University,2021,15.0,31.7,18.7,5.7,1.8,0.552,0.309,2022-23,34.0,15.2,5.6,2.1,1.2,0.463,0.192
1630549,Day'Ron Sharpe,2021,College/University,2021,29.0,19.2,9.5,7.6,1.4,0.528,0.262,2021-22,32.0,12.2,6.2,5.0,0.5,0.593,0.205
1630550,JT Thor,2021,College/University,2021,27.0,23.3,9.4,5.0,0.9,0.554,0.202,2022-23,69.0,14.0,3.8,2.2,0.5,0.506,0.13
1630552,Jalen Johnson,2021,College/University,2021,15.0,29.8,16.5,7.5,0.8,0.583,0.277,2022-23,70.0,14.9,5.6,4.0,1.2,0.554,0.156
1630552,Jalen Johnson,2021,College/University,2021,13.0,21.4,11.2,6.1,2.2,0.581,0.279,2022-23,70.0,14.9,5.6,4.0,1.2,0.554,0.156
1630552,Jalen Johnson,2021,College/University,2021,24.0,16.4,5.2,1.7,0.4,0.545,0.166,2022-23,70.0,14.9,5.6,4.0,1.2,0.554,0.156
1630552,Jalen Johnson,2021,College/University,2021,21.0,16.3,5.0,2.4,0.6,0.518,0.173,2022-23,70.0,14.9,5.6,4.0,1.2,0.554,0.156
1630552,Jalen Johnson,2021,College/University,2021,1.0,22.0,3.0,1.0,2.0,0.5,0.065,2022-23,70.0,14.9,5.6,4.0,1.2,0.554,0.156
1630553,Keon Johnson,2021,College/University,2021,27.0,25.5,11.3,3.5,2.5,0.525,0.267,2021-22,37.0,18.8,7.2,2.2,2.1,0.453,0.207
1630556,Kessler Edwards,2021,College/University,2021,27.0,33.9,17.2,6.8,1.2,0.612,0.236,2021-22,48.0,20.6,5.9,3.6,0.6,0.516,0.132
1630557,Corey Kispert,2021,College/University,2021,32.0,31.8,18.6,5.0,1.8,0.679,0.228,2021-22,77.0,23.4,8.2,2.7,1.1,0.586,0.142
1630558,Davion Mitchell,2021,College/University,2021,30.0,33.0,14.0,2.7,5.5,0.623,0.204,2021-22,75.0,27.7,11.5,2.2,4.2,0.489,0.202
1630560,Cam Thomas,2021,College/University,2021,29.0,34.0,23.0,3.4,1.4,0.56,0.315,2021-22,67.0,17.6,8.5,2.4,1.2,0.519,0.212
1630563,Joshua Primo,2021,College/University,2021,30.0,22.4,8.1,3.4,0.8,0.569,0.176,2021-22,50.0,19.3,5.8,2.3,1.6,0.487,0.152
1630567,Scottie Barnes,2021,College/University,2021,24.0,23.8,10.3,4.0,4.1,0.553,0.247,2021-22,74.0,35.4,15.3,7.5,3.5,0.552,0.187
1630568,Luka Garza,2021,College/University,2021,31.0,31.5,24.1,8.7,1.7,0.627,0.324,2021-22,32.0,12.2,5.8,3.1,0.6,0.535,0.195
1630572,Sandro Mamukelashvili,2021,College/University,2021,27.0,35.5,17.5,7.6,3.2,0.531,0.289,2022-23,43.0,15.3,6.1,4.3,1.4,0.516,0.177
1630579,Jericho Sims,2021,College/University,2021,26.0,24.5,9.2,7.2,0.7,0.67,0.175,2021-22,41.0,13.5,2.2,4.1,0.5,0.674,0.068
1630583,Santi Aldama,2021,College/University,2021,17.0,35.0,21.2,10.1,2.3,0.6,0.305,2021-22,32.0,11.2,4.1,2.7,0.7,0.452,0.174
1630586,Usman Garuba,2021,College/University,2021,,,,,,,,2021-22,24.0,10.0,2.0,3.5,0.7,0.51,0.091
1630587,Isaiah Livers,2021,College/University,2021,23.0,31.6,13.1,6.0,2.0,0.61,0.198,2022-23,52.0,23.1,6.7,2.8,0.8,0.567,0.117
1630591,Jalen Suggs,2021,College/University,2021,30.0,28.9,14.4,5.3,4.5,0.602,0.249,2021-22,48.0,27.2,11.8,3.6,4.4,0.455,0.244
1630592,Jalen Wilson,2023,College/University,2023,36.0,35.4,20.1,8.2,2.2,0.546,0.297,2023-24,43.0,15.5,5.0,3.0,1.0,0.537,0.138
1630595,Cade Cunningham,2021,College/University,2021,27.0,35.4,20.1,6.2,3.5,0.58,0.292,2021-22,64.0,32.6,17.4,5.5,5.6,0.504,0.273
1630595,Cade Cunningham,2021,College/University,2021,1.0,38.0,20.0,5.0,2.0,0.678,0.295,2021-22,64.0,32.6,17.4,5.5,5.6,0.504,0.273
1630596,Evan Mobley,2021,College/University,2021,33.0,33.9,16.4,8.7,2.4,0.634,0.228,2021-22,69.0,33.8,15.0,8.3,2.5,0.549,0.201
1630598,Aaron Wiggins,2021,College/University,2021,31.0,33.0,14.5,5.8,2.5,0.553,0.255,2021-22,50.0,24.2,8.3,3.6,1.4,0.556,0.149
1630625,Dalano Banton,2021,College/University,2021,27.0,27.3,9.6,5.9,3.9,0.501,0.217,2021-22,64.0,10.9,3.2,1.9,1.5,0.463,0.159
1631093,Jaden Ivey,2022,College/University,2022,36.0,31.4,17.3,4.9,3.1,0.586,0.286,2022-23,74.0,31.1,16.3,3.9,5.2,0.528,0.251
1631094,Paolo Banchero,2022,College/University,2022,39.0,33.0,17.2,7.8,3.2,0.563,0.274,2022-23,72.0,33.7,20.0,6.9,3.7,0.529,0.272
1631095,Jabari Smith Jr.,2022,College/University,2022,34.0,28.8,16.9,7.4,2.0,0.577,0.276,2022-23,79.0,31.0,12.8,7.2,1.3,0.514,0.183
1631096,Chet Holmgren,2022,College/University,2022,32.0,26.9,14.1,9.9,1.9,0.698,0.216,2023-24,82.0,29.4,16.5,7.9,2.4,0.632,0.21
1631097,Bennedict Mathurin,2022,College/University,2022,37.0,32.5,17.7,5.6,2.5,0.582,0.25,2022-23,78.0,28.5,16.7,4.1,1.5,0.566,0.235
1631098,Johnny Davis,2022,College/University,2022,31.0,34.2,19.7,8.2,2.1,0.529,0.324,2022-23,28.0,15.1,5.8,2.3,1.0,0.446,0.192
1631099,Keegan Murray,2022,College/University,2022,35.0,31.9,23.5,8.7,1.5,0.645,0.297,2022-23,80.0,29.8,12.2,4.6,1.2,0.597,0.156
1631100,AJ Griffin,2022,College/University,2022,39.0,24.0,10.4,3.9,1.0,0.634,0.189,2022-23,72.0,19.5,8.9,2.1,1.0,0.577,0.174
1631101,Shaedon Sharpe,2022,College/University,2022,,,,,,,,2022-23,80.0,22.2,9.9,3.0,1.2,0.568,0.186
1631102,TyTy Washington Jr.,2022,College/University,2022,31.0,29.2,12.5,3.5,3.9,0.531,0.225,2022-23,31.0,14.0,4.7,1.5,1.5,0.432,0.17
1631103,Malaki Branham,2022,College/University,2022,32.0,29.6,13.7,3.6,2.0,0.602,0.241,2022-23,66.0,23.5,10.2,2.7,1.9,0.524,0.188
1631104,Blake Wesley,2022,College/University,2022,35.0,29.3,14.4,3.7,2.4,0.5,0.313,2022-23,37.0,18.1,5.0,2.2,2.6,0.393,0.18
1631105,Jalen Duren,2022,College/University,2022,29.0,25.3,12.0,8.1,1.3,0.616,0.228,2022-23,67.0,24.9,9.1,8.9,1.1,0.655,0.139
1631106,Tari Eason,2022,College/University,2022,33.0,24.4,16.9,6.6,1.0,0.624,0.318,2022-23,82.0,21.6,9.3,6.0,1.1,0.525,0.184
1631108,Max Christie,2022,College/University,2022,35.0,30.8,9.3,3.5,1.5,0.498,0.18,2022-23,41.0,12.5,3.1,1.8,0.5,0.566,0.1
1631109,Mark Williams,2022,College/University,2022,39.0,23.6,11.2,7.4,0.9,0.733,0.186,2022-23,43.0,19.3,9.0,7.1,0.4,0.659,0.168
1631110,Jeremy Sochan,2022,College/University,2022,30.0,25.1,9.2,6.4,1.8,0.553,0.194,2022-23,56.0,26.0,11.0,5.3,2.5,0.509,0.195
1631114,Jalen Williams,2022,College/University,2022,33.0,34.8,18.0,4.4,4.2,0.607,0.249,2022-23,75.0,30.3,14.1,4.5,3.3,0.601,0.18
1631114,Jalen Williams,2022,College/University,2022,1.0,20.0,3.0,1.0,1.0,0.3,0.132,2022-23,75.0,30.3,14.1,4.5,3.3,0.601,0.18
1631116,Patrick Baldwin Jr.,2022,College/University,2022,11.0,28.5,12.1,5.8,1.5,0.454,0.283,2023-24,38.0,13.0,4.4,3.2,0.8,0.502,0.153
1631117,Walker Kessler,2022,College/University,2022,34.0,25.6,11.4,8.1,0.9,0.633,0.19,2022-23,74.0,23.0,9.2,8.4,0.9,0.702,0.13
1631119,Jaylin Williams,2022,College/University,2022,37.0,31.6,10.9,9.8,2.6,0.545,0.182,2022-23,49.0,18.7,5.9,4.9,1.6,0.559,0.133
1631119,Jaylin Williams,2022,College/University,2022,33.0,13.9,5.6,2.7,0.8,0.562,0.205,2022-23,49.0,18.7,5.9,4.9,1.6,0.559,0.133
1631121,Bryce McGowens,2022,College/University,2022,31.0,33.3,16.8,5.2,1.4,0.541,0.271,2022-23,46.0,17.1,5.3,2.0,1.2,0.519,0.147
1631124,Julian Strawther,2023,College/University,2023,37.0,31.2,15.2,6.2,1.3,0.608,0.222,2023-24,50.0,10.9,4.5,1.2,0.9,0.482,0.193
1631128,Christian Braun,2022,College/University,2022,40.0,34.4,14.1,6.5,2.8,0.591,0.204,2022-23,76.0,15.5,4.7,2.4,0.8,0.568,0.127
1631132,Christian Koloko,2022,College/University,2022,37.0,25.4,12.6,7.3,1.4,0.67,0.207,2022-23,58.0,13.8,3.1,2.9,0.5,0.517,0.1
1631133,Jabari Walker,2022,College/University,2022,33.0,28.1,14.6,9.4,1.2,0.577,0.275,2022-23,56.0,11.1,3.9,2.3,0.6,0.496,0.164
1631170,Jaime Jaquez Jr.,2023,College/University,2023,37.0,33.2,17.8,8.2,2.4,0.547,0.279,2023-24,75.0,28.2,11.9,3.8,2.6,0.574,0.181
1631200,Kris Murray,2023,College/University,2023,29.0,34.8,20.2,7.9,2.0,0.577,0.272,2023-24,62.0,21.7,6.1,3.6,1.3,0.481,0.136
1631204,Marcus Sasser,2023,College/University,2023,36.0,30.8,16.8,2.8,3.1,0.603,0.262,2023-24,71.0,19.0,8.3,1.8,3.3,0.542,0.195
1631207,Dalen Terry,2022,College/University,2022,37.0,27.8,8.0,4.8,3.9,0.589,0.141,2023-24,59.0,11.5,3.1,1.9,1.4,0.512,0.127
1631209,Isaiah Wong,2023,College/University,2023,37.0,33.4,16.2,4.3,3.2,0.586,0.242,2024-25,20.0,13.3,6.0,1.6,1.4,0.5,0.22
1631212,Peyton Watson,2022,College/University,2022,32.0,12.7,3.3,2.9,0.8,0.397,0.207,2023-24,80.0,18.6,6.6,3.2,1.1,0.539,0.16
1631216,Caleb Houstan,2022,College/University,2022,34.0,32.0,10.1,4.0,1.4,0.535,0.179,2022-23,51.0,15.9,3.8,1.9,0.6,0.508,0.107
1631218,Trayce Jackson-Davis,2023,College/University,2023,32.0,34.6,20.9,10.8,4.0,0.616,0.293,2023-24,68.0,16.6,7.9,5.0,1.2,0.692,0.157
1631222,Jake LaRavia,2022,College/University,2022,33.0,34.2,14.6,6.6,3.7,0.658,0.204,2022-23,35.0,11.8,3.0,1.8,0.6,0.531,0.117
1631223,David Roddy,2022,College/University,2022,31.0,32.9,19.2,7.5,2.9,0.653,0.288,2022-23,70.0,18.0,6.7,2.8,0.8,0.519,0.163
1631243,Mouhamed Gueye,2023,College/University,2023,33.0,32.2,14.3,8.4,1.9,0.537,0.259,2024-25,33.0,16.1,6.0,4.2,0.8,0.52,0.155
1631246,Vince Williams Jr.,2022,College/University,2022,30.0,32.5,14.1,6.0,3.0,0.636,0.226,2023-24,52.0,27.6,10.0,5.6,3.4,0.597,0.155
1631248,Baylor Scheierman,2024,College/University,2024,35.0,36.8,18.5,9.0,3.9,0.6,0.254,2024-25,31.0,12.4,3.6,2.1,1.1,0.49,0.143
1641706,Brandon Miller,2023,College/University,2023,37.0,32.7,18.8,8.2,2.1,0.589,0.262,2023-24,74.0,32.2,17.3,4.3,2.4,0.552,0.235
1641707,Taylor Hendricks,2023,College/University,2023,34.0,34.7,15.1,7.0,1.4,0.594,0.212,2023-24,40.0,21.4,7.3,4.6,0.8,0.578,0.135
1641710,Anthony Black,2023,College/University,2023,36.0,34.8,12.8,5.1,3.9,0.557,0.209,2023-24,69.0,16.9,4.6,2.0,1.3,0.56,0.123
1641711,Gradey Dick,2023,College/University,2023,36.0,32.7,14.1,5.1,1.7,0.585,0.205,2023-24,60.0,21.1,8.5,2.2,1.1,0.546,0.167
1641713,GG Jackson,2023,College/University,2023,32.0,32.0,15.4,5.9,0.8,0.478,0.308,2023-24,48.0,25.7,14.6,4.1,1.2,0.554,0.238
1641715,Cam Whitmore,2023,College/University,2023,26.0,27.3,12.5,5.3,0.7,0.576,0.256,2023-24,47.0,18.7,12.3,3.8,0.7,0.561,0.255
1641716,Jarace Walker,2023,College/University,2023,36.0,27.6,11.2,6.8,1.8,0.538,0.223,2023-24,33.0,10.3,3.6,1.9,1.2,0.527,0.155
1641717,Cason Wallace,2023,College/University,2023,32.0,32.1,11.7,3.7,4.2,0.547,0.2,2023-24,82.0,20.6,6.8,2.3,1.5,0.612,0.127
1641718,Keyonte George,2023,College/University,2023,33.0,28.6,15.3,4.2,2.8,0.529,0.308,2023-24,75.0,27.0,13.0,2.8,4.4,0.533,0.224
1641721,Maxwell Lewis,2023,College/University,2023,31.0,31.4,17.1,5.7,2.8,0.573,0.282,2024-25,28.0,11.7,4.1,2.0,0.7,0.516,0.164
1641722,Jordan Hawkins,2023,College/University,2023,37.0,29.4,16.2,3.8,1.3,0.59,0.255,2023-24,67.0,17.3,7.8,2.2,1.0,0.533,0.188
1641724,Jett Howard,2023,College/University,2023,29.0,31.7,14.2,2.8,2.0,0.566,0.23,2024-25,60.0,11.7,4.4,1.2,0.7,0.491,0.181
1641726,Dereck Lively II,2023,College/University,2023,34.0,20.6,5.2,5.4,1.1,0.668,0.116,2023-24,55.0,23.5,8.8,6.9,1.1,0.728,0.124
1641727,Dariq Whitehead,2023,College/University,2023,28.0,20.7,8.2,2.4,1.0,0.551,0.227,2024-25,20.0,12.3,5.7,1.4,0.6,0.58,0.189
1641729,Brice Sensabaugh,2023,College/University,2023,33.0,24.5,16.3,5.4,1.2,0.593,0.338,2023-24,32.0,18.3,7.5,3.2,1.7,0.511,0.201
1641730,Noah Clowney,2023,College/University,2023,36.0,25.4,9.8,7.9,0.8,0.583,0.18,2023-24,23.0,16.1,5.8,3.5,0.8,0.626,0.137
1641732,Colby Jones,2023,College/University,2023,36.0,34.0,15.0,5.7,4.4,0.585,0.219,2024-25,39.0,13.2,4.0,2.2,1.1,0.544,0.138
1641733,Nick Smith Jr.,2023,College/University,2023,17.0,25.8,12.5,1.6,1.7,0.475,0.289,2023-24,51.0,14.3,5.9,1.4,1.2,0.511,0.202
1641737,Adem Bona,2024,College/University,2024,33.0,26.5,12.4,5.9,1.2,0.629,0.249,2024-25,58.0,15.6,5.8,4.2,0.5,0.714,0.135
1641739,Toumani Camara,2023,College/University,2023,34.0,30.0,13.9,8.6,1.7,0.616,0.247,2023-24,70.0,24.8,7.5,4.9,1.2,0.547,0.134
1641740,Jaylen Clark,2023,College/University,2023,30.0,30.5,13.0,6.0,1.9,0.555,0.214,2024-25,40.0,13.0,4.1,1.3,0.6,0.598,0.115
1641744,Zach Edey,2024,College/University,2024,39.0,32.0,25.2,12.2,2.0,0.673,0.331,2024-25,66.0,21.5,9.2,8.3,1.0,0.624,0.156
1641748,Andre Jackson Jr.,2023,College/University,2023,36.0,29.1,6.7,6.2,4.7,0.513,0.145,2023-24,57.0,10.0,2.2,2.0,0.9,0.596,0.097
1641757,Jordan Miller,2023,College/University,2023,37.0,34.9,15.3,6.2,2.7,0.622,0.199,2024-25,37.0,11.4,4.1,1.6,0.9,0.509,0.175
1641763,Julian Phillips,2023,College/University,2023,32.0,24.1,8.3,4.7,1.4,0.545,0.189,2024-25,79.0,14.2,4.6,2.1,0.5,0.571,0.126
1641764,Brandin Podziemski,2023,College/University,2023,32.0,36.0,19.9,8.8,3.7,0.608,0.256,2023-24,74.0,26.6,9.2,5.8,3.7,0.54,0.149
1641765,Olivier-Maxence Prosper,2023,College/University,2023,36.0,29.0,12.5,4.7,0.7,0.626,0.203,2024-25,52.0,11.2,3.9,2.4,0.8,0.484,0.158
1641767,Ben Sheppard,2023,College/University,2023,32.0,34.2,18.8,5.2,2.9,0.587,0.278,2023-24,57.0,14.3,4.4,1.6,0.9,0.524,0.125
1641783,Tristan da Silva,2024,College/University,2024,34.0,34.0,16.0,5.1,2.4,0.611,0.225,2024-25,74.0,22.0,7.2,3.3,1.5,0.522,0.149
