PLAYER_ID,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME
85,Brent,1610612758,SAC,33.0,20,15,5,0.75,88.695,9,27,0.333,4,15,0.267,9,13,0.692,4,4,8,9,10,3,1,0,13,0,31,-37,56.1,0,0,60.0,1,2001-02,4.4,86.1,81.9,81.9,105.5,102.0,102.0,-19.4,-20.1,-20.1,0.164,0.9,17.3,0.037,0.035,0.036,19.2,19.3,0.407,0.474,0.178,0.187,104.78,109.32,91.1,109.32,0.017,204,0.5,1.4,Brent Price
1510,Brevin,1610612763,MEM,26.0,53,15,38,0.283,1149.3166666666666,141,334,0.422,2,8,0.25,87,115,0.757,11,98,109,302,111,79,7,25,135,0,371,-128,1101.8,7,0,956.0,1,2001-02,21.7,95.4,94.8,94.8,102.0,100.8,100.8,-6.6,-6.1,-6.1,0.447,2.72,38.2,0.01,0.087,0.049,14.0,13.9,0.425,0.482,0.191,0.198,92.95,93.76,78.13,93.76,0.113,2249,2.7,6.3,Brevin Knight
2073,Brian,1610612765,DET,25.0,8,3,5,0.375,42.583333333333336,6,13,0.462,3,7,0.429,2,2,1.0,2,4,6,2,0,1,0,0,5,0,17,15,30.2,0,0,30.0,1,2001-02,5.3,118.7,114.8,114.8,94.2,97.5,97.5,24.5,17.3,17.3,0.069,0.0,12.5,0.0,0.085,0.0,0.0,0.0,0.577,0.612,0.147,0.154,90.83,90.74,75.62,90.74,0.097,81,0.8,1.6,Brian Cardinal
258,Brian,1610612748,MIA,30.0,72,35,37,0.486,2256.3783333333336,286,610,0.469,0,2,0.0,101,119,0.849,168,407,575,137,122,48,31,56,236,1,673,-70,1683.5,17,0,1543.0,1,2001-02,31.3,97.2,98.0,98.0,98.6,99.0,99.0,-1.4,-1.0,-1.0,0.103,1.12,14.9,0.081,0.189,0.136,13.2,13.2,0.469,0.508,0.166,0.168,89.15,88.61,73.84,88.61,0.103,4151,4.0,8.5,Brian Grant
2243,Brian,1610612751,NJN,24.0,28,19,9,0.679,291.41333333333336,23,67,0.343,3,10,0.3,11,15,0.733,12,39,51,21,24,9,2,9,39,0,60,18,161.7,0,0,157.0,1,2001-02,10.4,103.0,101.9,101.9,100.6,100.0,100.0,2.4,1.9,1.9,0.113,0.88,17.6,0.041,0.147,0.092,20.2,20.2,0.366,0.408,0.149,0.153,92.9,93.64,78.03,93.64,0.029,572,0.8,2.4,Brian Scalabrine
216,Brian,1610612747,LAL,36.0,58,40,18,0.69,628.1316666666667,61,173,0.353,29,88,0.33,18,26,0.692,19,93,112,89,32,25,3,7,43,0,169,97,488.9,0,0,455.0,1,2001-02,10.8,106.0,105.9,105.9,98.1,97.5,97.5,7.9,8.3,8.3,0.207,2.78,29.0,0.028,0.143,0.084,10.4,10.5,0.436,0.458,0.15,0.153,95.06,95.41,79.51,95.41,0.098,1245,1.1,3.0,Brian Shaw
1730,Brian,1610612739,CLE,26.0,65,21,44,0.323,1107.878333333333,88,162,0.543,0,0,0.0,48,79,0.608,93,188,281,17,42,24,61,27,130,2,224,-37,799.7,2,0,692.0,1,2001-02,17.0,99.8,100.5,100.5,101.1,101.5,101.5,-1.3,-1.1,-1.1,0.024,0.4,6.7,0.089,0.167,0.129,16.5,16.4,0.543,0.569,0.098,0.1,92.56,92.07,76.72,92.07,0.073,2118,1.4,2.5,Brian Skinner
1477,Bruce,1610612759,SAS,31.0,59,47,12,0.797,1699.02,155,398,0.389,56,148,0.378,46,96,0.479,42,120,162,88,66,62,25,20,116,2,412,278,933.4,0,0,892.0,1,2001-02,28.8,106.5,106.5,106.5,95.3,96.7,96.7,11.2,9.8,9.8,0.079,1.33,14.7,0.027,0.07,0.05,11.1,11.1,0.46,0.468,0.139,0.141,91.24,90.57,75.48,90.57,0.047,3188,2.6,6.7,Bruce Bowen
1743,Bruno,1610612754,IND,22.0,22,11,11,0.5,84.96833333333333,16,40,0.4,0,1,0.0,0,2,0.0,7,14,21,3,4,3,3,1,16,0,32,3,75.7,0,0,68.0,1,2001-02,3.9,94.4,91.4,91.4,94.8,89.8,89.8,-0.4,1.6,1.6,0.058,0.75,6.3,0.074,0.165,0.117,8.3,8.4,0.4,0.391,0.214,0.221,100.62,105.07,87.56,105.07,0.04,186,0.7,1.8,Bruno Sundov
179,Bryant,1610612739,CLE,31.0,50,15,35,0.3,663.2216666666667,70,188,0.372,24,68,0.353,44,52,0.846,20,65,85,42,30,29,6,15,42,0,208,-117,448.0,0,0,429.0,1,2001-02,13.3,94.9,95.2,95.2,103.6,104.4,104.4,-8.7,-9.2,-9.2,0.112,1.4,15.0,0.03,0.101,0.065,10.7,10.6,0.436,0.493,0.163,0.168,92.6,92.06,76.72,92.06,0.079,1272,1.4,3.8,Bryant Stith
1724,Bryce,1610612766,CHH,27.0,61,29,32,0.475,771.6733333333333,78,182,0.429,31,73,0.425,23,29,0.793,14,58,72,101,33,32,2,5,49,0,210,29,516.9,0,0,482.0,1,2001-02,12.7,101.1,99.2,99.2,98.4,97.4,97.4,2.6,1.8,1.8,0.209,3.06,31.3,0.019,0.075,0.047,10.2,10.0,0.514,0.539,0.13,0.139,90.95,92.28,76.9,92.28,0.093,1485,1.3,3.0,Bryce Drew
935,Bryon,1610612762,UTA,31.0,66,36,30,0.545,1998.4616666666664,222,584,0.38,77,226,0.341,115,140,0.821,79,216,295,136,110,64,19,31,205,1,636,174,1333.0,0,0,1310.0,1,2001-02,30.3,104.6,105.4,105.4,100.7,100.8,100.8,3.9,4.6,4.6,0.111,1.24,15.2,0.042,0.12,0.08,12.3,12.3,0.446,0.493,0.169,0.171,92.56,92.17,76.81,92.17,0.066,3836,3.4,8.8,Bryon Russell
1898,Cal,1610612737,ATL,25.0,52,17,35,0.327,584.645,61,174,0.351,1,5,0.2,39,47,0.83,38,72,110,11,11,18,15,13,64,0,162,-2,398.5,0,0,350.0,1,2001-02,11.2,101.2,101.0,101.0,102.3,100.5,100.5,-1.1,0.4,0.4,0.03,1.0,5.0,0.067,0.126,0.096,5.0,5.1,0.353,0.416,0.156,0.159,94.1,95.03,79.19,95.03,0.05,1154,1.2,3.3,Cal Bowdler
384,Calbert,1610612743,DEN,30.0,68,20,48,0.294,1637.3733333333332,224,466,0.481,0,4,0.0,46,67,0.687,57,183,240,110,70,34,21,37,156,2,494,-329,1042.0,1,0,954.0,1,2001-02,24.1,96.1,96.8,96.8,106.2,106.8,106.8,-10.1,-10.0,-10.0,0.112,1.57,16.3,0.034,0.116,0.074,10.4,10.4,0.481,0.499,0.155,0.158,93.0,92.4,77.0,92.4,0.069,3145,3.3,6.9,Calbert Cheaney
1916,Calvin,1610612760,SEA,26.0,15,6,9,0.4,278.02,35,82,0.427,0,0,0.0,23,24,0.958,20,34,54,16,16,6,13,4,47,1,93,-42,222.8,0,0,201.0,1,2001-02,18.5,101.9,103.6,103.6,110.4,111.8,111.8,-8.5,-8.2,-8.2,0.092,1.0,12.8,0.071,0.122,0.096,12.8,12.8,0.427,0.502,0.177,0.178,92.37,91.07,75.89,91.07,0.057,528,2.3,5.5,Calvin Booth
2306,Carlos,1610612743,DEN,22.0,37,17,20,0.459,369.9383333333333,49,111,0.441,0,2,0.0,13,18,0.722,12,28,40,70,23,11,1,13,30,0,111,-34,277.0,0,0,245.0,2,2001-02,10.0,92.7,92.8,92.8,99.0,97.8,97.8,-6.3,-5.0,-5.0,0.323,3.04,32.9,0.03,0.078,0.053,10.8,10.9,0.441,0.467,0.165,0.168,93.58,94.07,78.39,94.07,0.103,726,1.3,3.0,Carlos Arroyo
435,Carlos,1610612754,IND,31.0,22,9,13,0.409,168.79,24,43,0.558,1,6,0.167,10,19,0.526,14,24,38,3,5,5,6,1,17,0,59,-28,137.1,0,0,123.0,1,2001-02,7.7,102.1,101.2,101.2,108.0,105.7,105.7,-5.9,-4.4,-4.4,0.03,0.6,5.1,0.086,0.14,0.114,8.5,8.4,0.57,0.574,0.156,0.16,91.75,93.13,77.61,93.13,0.088,321,1.1,2.0,Carlos Rogers
1538,Cedric,1610612744,GSW,27.0,12,4,8,0.333,69.46666666666667,15,31,0.484,2,4,0.5,4,7,0.571,1,2,3,4,8,6,2,2,4,0,36,22,61.6,0,0,61.0,1,2001-02,5.8,105.9,104.8,104.8,92.7,91.7,91.7,13.2,13.1,13.1,0.1,0.5,8.7,0.012,0.028,0.019,17.4,17.4,0.516,0.528,0.236,0.241,99.45,100.54,83.78,100.54,0.081,147,1.3,2.6,Cedric Henderson
891,Charles,1610612741,CHI,38.0,57,11,46,0.193,1384.435,97,263,0.369,1,6,0.167,21,28,0.75,72,271,343,114,87,49,11,4,175,1,216,-334,891.6,1,0,794.0,1,2001-02,24.3,90.3,91.5,91.5,102.5,103.8,103.8,-12.2,-12.3,-12.3,0.134,1.31,23.8,0.052,0.212,0.129,18.2,18.3,0.371,0.392,0.122,0.122,92.02,90.84,75.7,90.84,0.062,2614,1.7,4.6,Charles Oakley
