PLAYER_ID,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME
1630578,Alperen,1610612745,HOU,22.0,76,52,24,0.684,2394.9766666666665,567,1143,0.496,21,90,0.233,296,428,0.692,262,524,786,372,194,84,61,84,209,406,1451,410,3193.2,45,4,2920.0,1,2024-25,31.5,112.5,114.9,114.9,106.9,107.4,107.4,5.7,7.6,7.6,0.238,1.92,19.6,0.099,0.21,0.153,10.2,10.2,0.505,0.545,0.259,0.264,100.76,99.47,82.89,99.47,0.153,4978,7.5,15.0,Alperen Sengun
1641708,Amen,1610612745,HOU,22.0,69,43,26,0.623,2225.415,388,697,0.557,25,91,0.275,169,247,0.684,192,372,564,265,138,97,89,45,167,175,970,268,2464.3,21,3,2196.0,1,2024-25,32.3,112.7,114.2,114.2,106.9,107.9,107.9,5.8,6.3,6.3,0.167,1.92,21.9,0.078,0.159,0.118,11.4,11.4,0.575,0.602,0.172,0.176,101.1,100.0,83.34,100.0,0.129,4626,5.6,10.1,Amen Thompson
1629599,Amir,1610612746,LAC,28.0,72,41,31,0.569,1747.54,240,510,0.471,101,247,0.409,115,129,0.891,32,129,161,77,45,40,7,27,120,95,696,-66,1100.7,0,0,1129.0,1,2024-25,24.3,108.4,109.1,109.1,110.5,110.6,110.6,-2.1,-1.4,-1.4,0.065,1.71,11.2,0.019,0.072,0.046,6.6,6.5,0.57,0.614,0.15,0.153,99.59,99.23,82.69,99.23,0.072,3606,3.3,7.1,Amir Coffey
203083,Andre,1610612755,PHI,31.0,40,12,28,0.3,750.6333333333333,117,234,0.5,3,20,0.15,56,90,0.622,109,201,310,34,55,39,18,29,94,69,293,-245,832.0,5,0,754.0,1,2024-25,18.8,103.4,103.4,103.4,117.7,118.9,118.9,-14.3,-15.5,-15.5,0.07,0.62,9.4,0.134,0.288,0.205,15.2,15.2,0.506,0.535,0.183,0.188,99.28,98.83,82.36,98.83,0.109,1543,2.9,5.9,Andre Drummond
1641748,Andre,1610612749,MIL,23.0,67,39,28,0.582,980.0916666666668,94,197,0.477,30,76,0.395,12,24,0.5,65,117,182,83,58,34,14,7,114,27,230,-33,658.9,0,0,621.0,1,2024-25,14.6,110.9,110.6,110.6,111.9,112.1,112.1,-0.9,-1.5,-1.5,0.109,1.43,23.8,0.066,0.114,0.091,16.6,16.6,0.553,0.554,0.115,0.118,101.45,101.48,84.56,101.48,0.051,2071,1.4,2.9,Andre Jackson Jr.
1629614,Andrew,1610612754,IND,25.0,65,44,21,0.677,1880.67,247,539,0.458,51,175,0.291,108,136,0.794,34,182,216,326,112,79,11,30,149,130,653,204,1559.2,2,0,1426.0,1,2024-25,28.9,115.1,115.5,115.5,109.3,110.2,110.2,5.8,5.3,5.3,0.225,2.91,31.4,0.018,0.093,0.057,10.8,10.8,0.506,0.545,0.163,0.165,101.86,101.31,84.43,101.31,0.081,3967,3.8,8.3,Andrew Nembhard
203952,Andrew,1610612748,MIA,30.0,60,27,33,0.45,1842.2816666666668,376,839,0.448,130,348,0.374,196,257,0.763,89,180,269,158,99,60,50,63,101,174,1078,-100,1868.8,3,0,1855.0,2,2024-25,30.7,108.4,109.4,109.4,110.9,111.7,111.7,-2.5,-2.3,-2.3,0.137,1.6,13.1,0.045,0.095,0.069,8.2,8.2,0.526,0.566,0.238,0.243,100.8,99.96,83.3,99.96,0.105,3831,6.3,14.0,Andrew Wiggins
1629014,Anfernee,1610612757,POR,26.0,70,28,42,0.4,2291.898333333333,479,1125,0.426,215,593,0.363,175,194,0.902,25,164,189,337,143,60,5,64,117,140,1348,-220,2132.3,2,0,2219.0,1,2024-25,32.7,107.2,108.8,108.8,112.8,113.4,113.4,-5.6,-4.6,-4.6,0.241,2.36,20.1,0.01,0.069,0.039,8.5,8.5,0.521,0.557,0.241,0.249,100.71,99.72,83.1,99.72,0.106,4760,6.8,16.1,Anfernee Simons
1641710,Anthony,1610612753,ORL,21.0,78,39,39,0.5,1886.993333333333,262,620,0.423,62,195,0.318,150,197,0.761,52,178,230,240,139,86,48,53,166,182,736,-40,1635.0,1,0,1536.0,1,2024-25,24.2,104.9,106.2,106.2,106.0,107.1,107.1,-1.1,-0.9,-0.9,0.201,1.73,22.2,0.026,0.1,0.061,12.8,12.8,0.473,0.521,0.19,0.196,98.98,97.83,81.53,97.83,0.084,3844,3.4,7.9,Anthony Black
203076,Anthony,1610612742,DAL,32.0,51,30,21,0.588,1705.4883333333332,470,910,0.516,35,124,0.282,286,369,0.775,134,456,590,181,113,59,110,39,98,273,1261,25,2634.5,36,1,2405.0,2,2024-25,33.4,113.0,113.3,113.3,110.9,112.9,112.9,2.1,0.5,0.5,0.182,1.6,13.3,0.083,0.254,0.173,8.3,8.3,0.536,0.588,0.301,0.308,99.84,98.83,82.36,98.83,0.179,3515,9.2,17.8,Anthony Davis
1630162,Anthony,1610612750,MIN,23.0,79,48,31,0.608,2871.0583333333334,721,1612,0.447,320,811,0.395,415,496,0.837,61,389,450,359,249,91,51,55,150,343,2177,291,3432.5,7,0,3590.0,1,2024-25,36.3,114.7,116.2,116.2,109.8,111.4,111.4,4.9,4.8,4.8,0.209,1.44,14.8,0.021,0.131,0.077,10.3,10.2,0.547,0.595,0.307,0.314,99.61,98.27,81.89,98.27,0.14,5883,9.1,20.4,Anthony Edwards
1630264,Anthony,1610612764,WAS,32.0,51,7,44,0.137,397.575,43,88,0.489,10,31,0.323,33,50,0.66,18,48,66,16,10,9,2,6,30,37,129,-73,255.2,0,0,243.0,1,2024-25,7.8,102.2,101.9,101.9,111.0,109.7,109.7,-8.9,-7.8,-7.8,0.059,1.6,11.9,0.042,0.111,0.077,7.4,7.4,0.545,0.586,0.124,0.13,100.51,101.23,84.36,101.23,0.071,835,0.8,1.7,Anthony Gill
1641817,Anton,1610612752,NYK,24.0,9,5,4,0.556,22.166666666666668,4,9,0.444,0,1,0.0,0,0,0.0,1,2,3,2,2,1,0,1,3,0,8,-9,15.6,0,0,15.0,1,2024-25,2.5,104.9,103.9,103.9,136.3,119.2,119.2,-31.4,-15.3,-15.3,0.125,1.0,15.4,0.05,0.118,0.081,15.4,15.4,0.444,0.444,0.193,0.206,103.94,111.52,92.93,111.52,0.033,51,0.4,1.0,Anton Watson
1641810,Antonio,1610612740,NOP,24.0,44,6,38,0.136,659.5583333333333,113,248,0.456,51,129,0.395,28,35,0.8,18,45,63,39,30,21,4,14,40,22,305,-150,484.1,0,0,508.0,1,2024-25,15.0,106.1,107.3,107.3,118.2,117.5,117.5,-12.0,-10.2,-10.2,0.089,1.3,11.8,0.026,0.07,0.047,9.1,9.0,0.558,0.579,0.183,0.188,101.39,101.12,84.27,101.12,0.072,1386,2.6,5.6,Antonio Reeves
1630574,Ariel,1610612752,NYK,23.0,25,17,8,0.68,217.365,21,31,0.677,0,0,0.0,6,13,0.462,14,37,51,11,21,1,15,2,32,13,48,-63,152.7,0,0,142.0,1,2024-25,8.7,98.6,97.6,97.6,111.0,110.1,110.1,-12.4,-12.4,-12.4,0.075,0.52,15.9,0.066,0.151,0.112,30.4,30.6,0.677,0.654,0.113,0.117,101.64,102.57,85.48,102.57,0.048,462,0.8,1.2,Ariel Hukporti
1642422,Armel,1610612747,LAL,22.0,9,5,4,0.556,66.66666666666667,6,19,0.316,0,7,0.0,2,7,0.286,2,13,15,1,3,4,2,1,6,5,14,-49,48.5,0,0,42.0,1,2024-25,7.4,86.2,81.9,81.9,122.9,119.3,119.3,-36.7,-37.3,-37.3,0.026,0.33,3.8,0.026,0.228,0.111,11.5,11.5,0.316,0.317,0.153,0.165,98.22,102.24,85.2,102.24,0.027,144,0.7,2.1,Armel Traore
1641709,Ausar,1610612765,DET,22.0,59,34,25,0.576,1327.715,246,460,0.535,11,49,0.224,91,142,0.641,111,192,303,134,80,98,40,42,164,130,594,67,1492.6,3,0,1318.0,1,2024-25,22.5,112.6,113.1,113.1,107.9,109.2,109.2,4.6,4.0,4.0,0.139,1.68,18.2,0.081,0.139,0.11,10.8,10.9,0.547,0.568,0.185,0.189,103.65,102.76,85.64,102.76,0.104,2822,4.2,7.8,Ausar Thompson
1630559,Austin,1610612747,LAL,27.0,73,46,27,0.63,2550.0916666666667,477,1037,0.46,200,531,0.377,321,366,0.877,61,268,329,421,177,81,22,47,151,321,1475,195,2633.3,9,1,2631.0,1,2024-25,34.9,116.3,117.1,117.1,111.8,113.3,113.3,4.4,3.8,3.8,0.241,2.38,23.6,0.025,0.101,0.065,9.9,9.9,0.556,0.616,0.23,0.237,100.87,99.86,83.22,99.86,0.118,5303,6.5,14.2,Austin Reaves
1630245,Ayo,1610612741,CHI,25.0,46,17,29,0.37,1393.8833333333334,221,449,0.492,62,189,0.328,62,79,0.785,26,135,161,208,69,43,18,34,105,63,566,-234,1185.2,1,1,1119.0,1,2024-25,30.3,110.1,110.1,110.1,117.1,117.8,117.8,-7.0,-7.7,-7.7,0.21,3.01,27.4,0.018,0.09,0.054,9.1,9.1,0.561,0.585,0.163,0.167,104.93,104.63,87.2,104.63,0.084,3039,4.8,9.8,Ayo Dosunmu
1628389,Bam,1610612748,MIA,27.0,78,36,42,0.462,2673.693333333333,540,1113,0.485,79,221,0.357,251,328,0.765,185,564,749,337,161,98,53,46,162,309,1410,27,3106.3,38,1,2877.0,1,2024-25,34.3,110.2,110.9,110.9,110.6,110.8,110.8,-0.4,0.1,0.1,0.204,2.09,19.2,0.069,0.214,0.141,9.2,9.2,0.521,0.561,0.232,0.237,97.42,97.02,80.85,97.02,0.137,5414,6.9,14.3,Bam Adebayo
1631248,Baylor,1610612738,BOS,24.0,31,27,4,0.871,383.8883333333333,39,110,0.355,26,82,0.317,9,12,0.75,19,46,65,33,12,17,2,3,22,18,113,29,285.5,0,0,275.0,1,2024-25,12.4,111.6,109.9,109.9,106.0,105.8,105.8,5.6,4.1,4.1,0.12,2.75,20.5,0.048,0.117,0.083,7.5,7.5,0.473,0.49,0.143,0.148,94.42,95.28,79.4,95.28,0.074,761,1.3,3.5,Baylor Scheierman
1641767,Ben,1610612754,IND,23.0,63,40,23,0.635,1229.5583333333334,120,287,0.418,68,199,0.342,24,27,0.889,44,133,177,85,22,38,14,13,125,35,332,-59,805.9,0,0,766.0,1,2024-25,19.5,112.3,111.2,111.2,113.3,113.4,113.4,-1.0,-2.2,-2.2,0.087,3.86,21.0,0.035,0.106,0.07,5.4,5.4,0.537,0.555,0.108,0.112,102.45,102.92,85.77,102.92,0.055,2636,1.9,4.6,Ben Sheppard
1627732,Ben,1610612746,LAC,28.0,51,26,25,0.51,1119.6933333333334,116,223,0.52,0,0,0.0,24,33,0.727,47,194,241,285,102,38,23,10,107,58,256,-56,1053.7,1,0,904.0,2,2024-25,22.0,111.1,111.7,111.7,113.0,113.5,113.5,-1.9,-1.8,-1.8,0.358,2.79,45.7,0.043,0.184,0.113,16.3,16.3,0.52,0.539,0.133,0.136,98.61,98.17,81.81,98.17,0.103,2283,2.3,4.4,Ben Simmons
1631097,Bennedict,1610612754,IND,23.0,72,43,29,0.597,2149.318333333333,391,853,0.458,98,288,0.34,276,332,0.831,87,296,383,136,135,47,24,67,162,245,1156,94,1897.6,8,0,1915.0,1,2024-25,29.9,113.8,113.8,113.8,111.3,112.2,112.2,2.5,1.6,1.6,0.09,1.01,10.7,0.041,0.133,0.088,10.6,10.6,0.516,0.579,0.222,0.228,101.93,101.52,84.6,101.52,0.092,4556,5.4,11.8,Bennedict Mathurin
1641731,Bilal,1610612764,WAS,20.0,59,13,46,0.22,1947.506666666667,263,624,0.421,63,224,0.281,138,185,0.746,91,203,294,199,125,78,41,46,139,143,727,-587,1610.3,3,1,1521.0,1,2024-25,33.0,103.1,104.5,104.5,117.0,118.3,118.3,-13.9,-13.8,-13.8,0.15,1.59,19.4,0.043,0.098,0.07,12.2,12.1,0.472,0.515,0.175,0.179,104.48,103.22,86.02,103.22,0.07,4183,4.5,10.6,Bilal Coulibaly
202687,Bismack,1610612759,SAS,32.0,28,10,18,0.357,527.4866666666667,67,114,0.588,0,0,0.0,10,25,0.4,43,115,158,31,27,16,23,11,52,28,144,-100,470.1,3,0,411.0,1,2024-25,18.8,108.4,108.7,108.7,118.0,117.9,117.9,-9.6,-9.2,-9.2,0.079,1.15,16.9,0.08,0.207,0.144,14.8,14.8,0.588,0.576,0.124,0.127,100.35,100.23,83.53,100.23,0.08,1102,2.4,4.1,Bismack Biyombo
1631104,Blake,1610612759,SAS,22.0,58,23,35,0.397,683.1066666666667,81,186,0.435,17,58,0.293,38,61,0.623,17,44,61,114,54,37,6,13,46,56,217,-9,536.2,0,0,495.0,1,2024-25,11.8,111.2,110.2,110.2,110.8,109.7,109.7,0.4,0.5,0.5,0.225,2.11,29.8,0.025,0.062,0.044,14.1,14.2,0.481,0.51,0.165,0.168,100.91,101.92,84.94,101.92,0.066,1443,1.4,3.2,Blake Wesley
1626171,Bobby,1610612749,MIL,30.0,49,30,19,0.612,1243.68,277,595,0.466,65,178,0.365,61,73,0.836,90,321,411,104,57,35,26,31,94,72,680,95,1455.2,11,0,1382.0,1,2024-25,25.4,113.3,114.1,114.1,110.0,110.8,110.8,3.3,3.4,3.4,0.126,1.82,13.2,0.071,0.235,0.156,7.2,7.2,0.52,0.542,0.234,0.239,101.89,101.2,84.33,101.2,0.131,2625,5.7,12.1,Bobby Portis Jr.
1641752,Bobi,1610612765,DET,22.0,8,4,4,0.5,42.38166666666667,6,10,0.6,2,5,0.4,1,2,0.5,1,6,7,7,1,2,1,0,8,2,15,0,41.9,0,0,37.0,1,2024-25,5.3,120.4,121.4,121.4,122.0,117.2,117.2,-1.6,4.2,4.2,0.212,7.0,36.8,0.024,0.182,0.095,5.3,5.3,0.7,0.689,0.121,0.123,95.34,96.83,80.7,96.83,0.095,84,0.8,1.3,Bobi Klintman
203992,Bogdan,1610612746,LAC,32.0,54,33,21,0.611,1347.6583333333333,210,492,0.427,105,289,0.363,58,66,0.879,24,135,159,146,74,41,11,12,127,73,583,106,1074.8,1,0,1097.0,2,2024-25,25.0,112.6,112.7,112.7,109.5,110.0,110.0,3.1,2.7,2.7,0.152,1.97,19.7,0.017,0.098,0.057,10.0,10.0,0.534,0.559,0.183,0.188,101.59,101.35,84.46,101.35,0.074,2858,3.9,9.1,Bogdan Bogdanović
1629626,Bol,1610612756,PHX,25.0,36,10,26,0.278,448.48333333333335,96,183,0.525,32,93,0.344,20,26,0.769,20,84,104,22,20,9,25,0,20,18,244,-37,483.8,1,0,470.0,1,2024-25,12.5,113.4,112.1,112.1,117.4,115.9,115.9,-4.0,-3.9,-3.9,0.071,1.1,9.3,0.047,0.168,0.113,8.4,8.5,0.612,0.627,0.204,0.209,101.49,102.75,85.62,102.75,0.114,960,2.7,5.1,Bol Bol
1630538,Bones,1610612750,MIN,24.0,24,11,13,0.458,238.77,47,118,0.398,32,82,0.39,23,26,0.885,5,20,25,32,25,18,4,5,29,17,149,-31,268.0,0,0,282.0,2,2024-25,9.9,99.7,102.0,102.0,108.5,108.1,108.1,-8.8,-6.1,-6.1,0.246,1.28,17.3,0.02,0.083,0.051,13.5,13.4,0.534,0.576,0.274,0.281,99.58,98.61,82.17,98.61,0.108,490,2.0,4.9,Bones Hyland
203078,Bradley,1610612756,PHX,32.0,53,22,31,0.415,1702.1916666666666,345,694,0.497,102,264,0.386,110,137,0.803,34,143,177,195,99,58,28,21,136,115,902,-273,1565.9,1,0,1548.0,1,2024-25,32.1,111.5,110.6,110.6,118.5,118.6,118.6,-7.0,-8.0,-8.0,0.177,1.97,18.6,0.021,0.083,0.054,9.4,9.4,0.571,0.598,0.219,0.224,99.68,100.02,83.35,100.02,0.093,3552,6.5,13.1,Bradley Beal
1642382,Branden,1610612760,OKC,26.0,32,29,3,0.906,246.4033333333333,43,97,0.443,22,66,0.333,14,18,0.778,17,37,54,14,7,5,21,4,22,13,122,41,278.8,1,0,264.0,1,2024-25,7.7,116.3,115.1,115.1,107.1,105.8,105.8,9.1,9.4,9.4,0.077,2.0,11.1,0.064,0.131,0.099,5.6,5.6,0.557,0.581,0.185,0.192,102.66,103.83,86.52,103.83,0.101,529,1.3,3.0,Branden Carlson
1641764,Brandin,1610612744,GSW,22.0,64,38,26,0.594,1716.3483333333334,280,629,0.445,115,309,0.372,72,95,0.758,65,260,325,220,75,69,13,26,95,123,747,261,1638.0,2,0,1571.0,1,2024-25,26.8,111.5,111.6,111.6,104.6,105.1,105.1,6.9,6.6,6.6,0.194,2.93,22.8,0.034,0.151,0.089,7.8,7.8,0.537,0.557,0.177,0.184,100.64,100.36,83.63,100.36,0.114,3600,4.4,9.8,Brandin Podziemski
1630527,Brandon,1610612740,NOP,23.0,42,8,34,0.19,992.78,166,381,0.436,49,140,0.35,67,85,0.788,28,106,134,92,52,53,9,24,73,67,448,-140,880.8,0,0,847.0,1,2024-25,23.6,107.6,108.6,108.6,113.7,114.8,114.8,-6.1,-6.2,-6.2,0.14,1.77,16.3,0.026,0.107,0.065,9.2,9.2,0.5,0.535,0.199,0.202,100.85,99.87,83.22,99.87,0.085,2060,4.0,9.1,Brandon Boston Jr.
