PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG
201582,Alexis Ajinca,Alexis,1610612766,CHA,22.0,6,1,5,0.167,29.516666666666666,5,10,0.5,0,0,0.0,0,1,0.0,1,3,4,0,2,1,1,1,5,5,10,4,18.8,0,0,18.0,1,2009-10,4.9,97.1,94.6,94.6,85.5,81.7,81.7,11.5,13.0,13.0,0.0,0.0,0.0,0.033,0.103,0.068,16.7,16.1,0.5,0.479,0.179,0.193,90.97,94.32,78.6,94.32,0.033,56,0.8,1.7
947,Allen Iverson,Allen,1610612755,PHI,35.0,28,10,18,0.357,864.3233333333334,136,316,0.43,9,25,0.36,104,131,0.794,16,63,79,113,64,19,2,23,48,104,385,-42,648.3,0,0,628.0,2,2009-10,30.9,101.3,101.9,101.9,104.3,105.2,105.2,-3.0,-3.3,-3.3,0.209,1.77,20.5,0.019,0.075,0.047,11.6,11.6,0.445,0.515,0.225,0.227,94.64,93.96,78.3,93.96,0.092,1699,4.9,11.3
202087,Alonzo Gee,Alonzo,1610612764,WAS,23.0,11,0,11,0.0,181.6833333333333,28,59,0.475,7,9,0.778,18,29,0.621,15,18,33,7,10,7,1,12,13,23,81,-5,145.1,1,0,144.0,1,2009-10,16.5,100.4,100.6,100.6,101.8,101.7,101.7,-1.4,-1.2,-1.2,0.071,0.7,7.8,0.079,0.115,0.095,11.1,11.3,0.534,0.564,0.204,0.205,91.32,91.28,76.07,91.28,0.106,345,2.5,5.4
2405,Amar'e Stoudemire,Amar'e,1610612756,PHX,27.0,82,54,28,0.659,2837.5616666666665,704,1264,0.557,1,6,0.167,487,632,0.771,230,502,732,82,213,52,83,103,281,479,1896,322,3089.4,31,0,2981.0,1,2009-10,34.6,113.5,114.8,114.8,108.1,109.4,109.4,5.4,5.4,5.4,0.047,0.38,4.5,0.088,0.166,0.13,11.6,11.6,0.557,0.615,0.27,0.273,97.83,96.67,80.56,96.67,0.137,5722,8.6,15.4
101161,Amir Johnson,Amir,1610612761,TOR,23.0,82,40,42,0.488,1452.6533333333334,208,334,0.623,0,4,0.0,95,149,0.638,154,241,395,48,63,44,66,22,255,144,511,50,1324.0,2,0,1174.0,1,2009-10,17.7,107.8,107.1,107.1,104.8,104.3,104.3,3.0,2.8,2.8,0.05,0.76,9.4,0.111,0.16,0.136,12.4,12.3,0.623,0.639,0.141,0.145,94.87,95.43,79.52,95.43,0.095,2874,2.5,4.1
2760,Anderson Varejao,Anderson,1610612739,CLE,27.0,76,57,19,0.75,2165.623333333333,267,467,0.572,1,5,0.2,116,175,0.663,189,389,578,87,67,71,67,36,223,176,651,512,1822.1,11,0,1593.0,1,2009-10,28.5,111.6,113.0,113.0,99.0,99.9,99.9,12.6,13.1,13.1,0.062,1.3,12.5,0.097,0.182,0.142,9.6,9.6,0.573,0.598,0.13,0.132,92.17,91.2,76.0,91.2,0.11,4102,3.5,6.1
101154,Andray Blatche,Andray,1610612764,WAS,23.0,81,26,55,0.321,2255.951666666667,478,999,0.478,13,44,0.295,174,234,0.744,158,351,509,170,182,85,71,87,218,221,1143,-281,2294.8,16,0,2147.0,1,2009-10,27.9,100.0,101.0,101.0,106.7,107.4,107.4,-6.7,-6.4,-6.4,0.138,0.93,11.7,0.071,0.167,0.118,12.6,12.5,0.485,0.519,0.254,0.258,94.26,93.45,77.87,93.45,0.12,4391,5.9,12.3
2738,Andre Iguodala,Andre,1610612755,PHI,26.0,82,27,55,0.329,3192.6783333333333,496,1120,0.443,94,303,0.31,315,430,0.733,82,447,529,472,218,141,55,33,145,339,1401,-259,3113.8,11,0,2888.0,1,2009-10,38.9,103.1,104.1,104.1,107.4,108.2,108.2,-4.3,-4.1,-4.1,0.238,2.17,23.7,0.027,0.151,0.088,11.0,10.9,0.485,0.535,0.215,0.218,93.74,92.95,77.46,92.95,0.128,6181,6.0,13.7
1889,Andre Miller,Andre,1610612757,POR,34.0,82,50,32,0.61,2499.688333333333,404,908,0.445,16,80,0.2,322,392,0.821,81,185,266,445,173,93,9,71,169,290,1146,299,2265.7,9,0,2077.0,1,2009-10,30.5,109.9,110.5,110.5,102.9,104.0,104.0,7.0,6.5,6.5,0.296,2.57,26.3,0.036,0.081,0.059,10.2,10.2,0.454,0.53,0.235,0.24,89.54,88.81,74.01,88.81,0.124,4624,4.9,11.1
200745,Andrea Bargnani,Andrea,1610612761,TOR,24.0,80,39,41,0.488,2799.285,537,1143,0.47,121,325,0.372,181,234,0.774,105,388,493,93,120,25,111,43,215,218,1376,-150,2395.1,10,0,2355.0,1,2009-10,35.0,109.0,110.3,110.3,112.9,114.0,114.0,-3.9,-3.7,-3.7,0.053,0.78,6.4,0.04,0.145,0.093,8.2,8.2,0.523,0.552,0.221,0.223,95.18,94.16,78.47,94.16,0.094,5515,6.7,14.3
1905,Andrei Kirilenko,Andrei,1610612762,UTA,29.0,58,37,21,0.638,1680.5733333333333,244,482,0.506,26,89,0.292,174,234,0.744,76,188,264,158,79,83,71,18,102,173,688,238,1624.8,1,0,1444.0,1,2009-10,29.0,106.5,107.3,107.3,99.8,100.5,100.5,6.7,6.8,6.8,0.143,2.0,19.1,0.049,0.112,0.082,9.6,9.6,0.533,0.588,0.175,0.177,96.3,95.58,79.65,95.58,0.124,3352,4.2,8.3
2804,Andres Nocioni,Andres,1610612758,SAC,30.0,75,22,53,0.293,1477.28,234,587,0.399,96,249,0.386,71,99,0.717,32,190,222,75,67,32,26,39,160,101,635,-154,1120.9,0,0,1144.0,1,2009-10,19.7,103.8,104.4,104.4,109.9,110.1,110.1,-6.1,-5.7,-5.7,0.077,1.12,9.7,0.021,0.131,0.074,8.7,8.7,0.48,0.504,0.203,0.206,97.44,97.07,80.89,97.07,0.067,2995,3.1,7.8
101106,Andrew Bogut,Andrew,1610612749,MIL,25.0,69,40,29,0.58,2229.37,473,910,0.52,0,2,0.0,149,237,0.629,208,493,701,127,131,39,175,64,222,294,1095,225,2637.7,37,0,2351.0,1,2009-10,32.3,103.1,104.8,104.8,98.2,99.0,99.0,4.9,5.8,5.8,0.101,0.97,10.0,0.092,0.235,0.161,10.3,10.3,0.52,0.54,0.232,0.234,93.68,92.54,77.12,92.54,0.149,4287,6.9,13.2
101115,Andrew Bynum,Andrew,1610612747,LAL,22.0,65,47,18,0.723,1976.9466666666667,392,688,0.57,0,1,0.0,193,261,0.739,177,364,541,68,115,35,94,51,193,201,977,276,2000.2,21,0,1844.0,1,2009-10,30.4,107.1,108.9,108.9,101.2,101.6,101.6,6.0,7.4,7.4,0.055,0.59,6.9,0.092,0.184,0.139,11.7,11.7,0.57,0.608,0.206,0.208,95.21,94.24,78.54,94.24,0.13,3877,6.0,10.6
2740,Andris Biedrins,Andris,1610612744,GSW,24.0,33,10,23,0.303,762.945,81,137,0.591,0,0,0.0,4,25,0.16,63,196,259,57,32,20,44,6,117,38,166,-126,722.3,1,0,610.0,1,2009-10,23.1,100.5,100.2,100.2,108.5,108.1,108.1,-8.0,-8.0,-8.0,0.105,1.78,24.1,0.081,0.255,0.167,13.5,13.5,0.591,0.561,0.1,0.102,100.94,101.23,84.36,101.23,0.095,1610,2.5,4.2
1712,Antawn Jamison,Antawn,1610612739,CLE,34.0,66,32,34,0.485,2405.8033333333333,478,1036,0.461,85,247,0.344,194,300,0.647,136,419,555,84,91,71,21,46,179,276,1235,58,2212.0,25,0,2143.0,2,2009-10,36.5,106.5,107.7,107.7,105.8,106.9,106.9,0.7,0.7,0.7,0.058,0.92,6.3,0.058,0.18,0.119,6.8,6.8,0.502,0.529,0.234,0.237,94.9,93.9,78.25,93.9,0.112,4718,7.2,15.7
1853,Anthony Carter,Anthony,1610612743,DEN,35.0,54,32,22,0.593,858.795,76,181,0.42,17,63,0.27,11,13,0.846,17,72,89,160,58,39,13,6,72,25,180,-32,624.8,0,0,550.0,1,2009-10,15.9,103.6,104.0,104.0,105.3,105.5,105.5,-1.7,-1.5,-1.5,0.264,2.76,39.5,0.021,0.086,0.054,14.3,14.3,0.467,0.482,0.125,0.127,97.25,96.92,80.76,96.92,0.079,1731,1.4,3.4
1533,Anthony Johnson,Anthony,1610612753,ORL,35.0,31,25,6,0.806,406.025,49,111,0.441,13,39,0.333,19,20,0.95,8,40,48,63,26,11,1,1,32,25,130,28,292.1,0,0,278.0,1,2009-10,13.1,110.0,107.6,107.6,102.4,104.9,104.9,7.6,2.7,2.7,0.249,2.42,30.1,0.021,0.098,0.061,12.4,12.5,0.5,0.543,0.16,0.166,94.89,94.81,79.01,94.81,0.093,805,1.6,3.6
201627,Anthony Morrow,Anthony,1610612744,GSW,24.0,69,24,45,0.348,2018.1233333333328,329,703,0.468,140,307,0.456,101,114,0.886,61,198,259,104,84,65,16,33,158,103,899,-63,1524.8,3,0,1564.0,1,2009-10,29.2,106.4,107.6,107.6,109.3,109.0,109.0,-2.8,-1.4,-1.4,0.075,1.24,11.2,0.03,0.1,0.064,9.0,8.9,0.568,0.597,0.173,0.177,102.19,101.75,84.79,101.75,0.087,4277,4.8,10.2
1515,Anthony Parker,Anthony,1610612739,CLE,35.0,81,61,20,0.753,2288.833333333333,206,475,0.434,108,261,0.414,75,95,0.789,30,201,231,157,71,63,18,12,151,105,595,407,1279.7,0,0,1253.0,1,2009-10,28.3,110.3,111.0,111.0,101.4,102.6,102.6,8.9,8.4,8.4,0.095,2.21,21.2,0.015,0.088,0.053,9.6,9.5,0.547,0.576,0.117,0.119,94.25,93.38,77.81,93.38,0.065,4468,2.5,5.9
201576,Anthony Randolph,Anthony,1610612744,GSW,20.0,33,11,22,0.333,749.0666666666667,137,309,0.443,1,5,0.2,109,136,0.801,73,142,215,42,49,28,51,28,92,100,384,-74,893.0,5,0,800.0,1,2009-10,22.7,103.9,105.1,105.1,109.8,109.4,109.4,-6.0,-4.3,-4.3,0.089,0.86,9.1,0.096,0.193,0.144,10.6,10.7,0.445,0.521,0.233,0.235,103.4,103.01,85.84,103.01,0.113,1605,4.2,9.4
201229,Anthony Tolliver,Anthony,1610612744,GSW,25.0,46,17,29,0.37,1427.63,193,449,0.43,50,152,0.329,103,134,0.769,84,236,320,87,46,32,33,18,128,110,539,-8,1202.5,12,0,1126.0,2,2009-10,31.0,108.8,109.5,109.5,109.2,109.3,109.3,-0.3,0.2,0.2,0.084,1.89,13.5,0.057,0.165,0.111,7.2,7.2,0.486,0.531,0.166,0.167,101.98,101.59,84.66,101.59,0.087,3015,4.2,9.8
101120,Antoine Wright,Antoine,1610612761,TOR,26.0,67,32,35,0.478,1392.0583333333334,162,399,0.406,58,173,0.335,53,77,0.688,38,152,190,71,58,30,11,21,134,63,435,1,834.5,0,0,836.0,1,2009-10,20.8,109.3,108.8,108.8,107.8,108.1,108.1,1.6,0.7,0.7,0.075,1.22,12.6,0.029,0.112,0.072,10.3,10.3,0.479,0.502,0.157,0.161,95.61,95.69,79.74,95.69,0.053,2766,2.4,6.0
202079,Antonio Anderson,Antonio,1610612760,OKC,25.0,1,0,1,0.0,14.616666666666667,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,1,0,2,-2,2.2,0,0,3.0,1,2009-10,14.6,90.7,93.9,93.9,98.1,100.0,100.0,-7.3,-6.1,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.333,0.333,0.1,0.1,111.32,108.37,90.31,108.37,-0.03,33,1.0,3.0
686,Antonio McDyess,Antonio,1610612759,SAS,35.0,77,46,31,0.597,1617.121666666667,205,428,0.479,0,2,0.0,36,57,0.632,149,306,455,83,79,43,32,10,147,75,446,217,1262.5,3,0,1134.0,1,2009-10,21.0,106.5,106.9,106.9,99.9,100.4,100.4,6.6,6.5,6.5,0.076,1.05,13.5,0.097,0.191,0.145,12.9,12.8,0.479,0.492,0.148,0.151,92.82,92.45,77.04,92.45,0.092,3121,2.7,5.6
201167,Arron Afflalo,Arron,1610612743,DEN,24.0,82,53,29,0.646,2220.9966666666664,272,585,0.465,108,249,0.434,72,98,0.735,59,193,252,138,74,46,30,50,225,85,724,183,1387.4,1,0,1374.0,1,2009-10,27.1,108.0,109.0,109.0,104.1,104.8,104.8,3.9,4.2,4.2,0.093,1.86,16.5,0.027,0.087,0.057,8.9,8.8,0.557,0.576,0.139,0.141,97.29,96.5,80.41,96.5,0.065,4462,3.3,7.1
201948,Austin Daye,Austin,1610612765,DET,22.0,69,22,47,0.319,914.915,137,295,0.464,29,95,0.305,46,56,0.821,34,140,174,34,48,25,26,11,114,50,349,-115,713.8,1,0,688.0,1,2009-10,13.3,100.9,101.9,101.9,109.4,108.5,108.5,-8.5,-6.7,-6.7,0.063,0.71,8.5,0.036,0.178,0.1,12.0,12.0,0.514,0.546,0.176,0.181,93.05,92.99,77.49,92.99,0.086,1774,2.0,4.3
1884,Baron Davis,Baron,1610612746,LAC,31.0,75,27,48,0.36,2522.6916666666666,412,1015,0.406,82,296,0.277,239,291,0.821,52,214,266,598,211,126,43,58,210,248,1145,-192,2657.2,18,1,2429.0,1,2009-10,33.6,102.6,103.7,103.7,106.4,107.6,107.6,-3.7,-3.9,-3.9,0.385,2.83,30.7,0.021,0.086,0.054,10.8,10.8,0.446,0.501,0.237,0.24,96.03,95.0,79.17,95.0,0.116,4995,5.5,13.5
2732,Ben Gordon,Ben,1610612765,DET,27.0,62,18,44,0.29,1729.5716666666667,291,699,0.416,75,234,0.321,198,230,0.861,26,93,119,166,118,49,6,26,147,190,855,-194,1293.8,0,0,1325.0,1,2009-10,27.9,103.4,104.7,104.7,111.0,110.9,110.9,-7.6,-6.2,-6.2,0.167,1.41,15.4,0.015,0.062,0.037,11.0,10.9,0.47,0.534,0.241,0.246,91.54,90.97,75.81,90.97,0.086,3283,4.7,11.3
1112,Ben Wallace,Ben,1610612765,DET,35.0,69,25,44,0.362,1975.38,158,292,0.541,0,2,0.0,65,160,0.406,245,352,597,105,64,86,84,18,131,155,381,-45,1700.9,4,0,1423.0,1,2009-10,28.6,102.9,104.5,104.5,105.0,105.7,105.7,-2.1,-1.3,-1.3,0.081,1.64,19.7,0.124,0.203,0.161,12.0,12.0,0.541,0.526,0.099,0.1,89.8,88.83,74.02,88.83,0.107,3656,2.3,4.2
2757,Beno Udrih,Beno,1610612758,SAC,27.0,79,24,55,0.304,2476.5583333333334,415,841,0.493,75,199,0.377,118,141,0.837,38,181,219,372,136,89,10,25,166,125,1023,-177,2004.8,6,1,1887.0,1,2009-10,31.3,102.8,103.9,103.9,107.8,108.3,108.3,-5.1,-4.4,-4.4,0.239,2.74,26.5,0.015,0.076,0.045,9.7,9.6,0.538,0.566,0.181,0.185,96.07,95.35,79.46,95.35,0.112,4937,5.3,10.6
201628,Bobby Brown,Bobby,1610612746,LAC,25.0,45,14,31,0.311,519.075,88,237,0.371,26,98,0.265,13,15,0.867,9,29,38,88,46,15,1,9,42,28,215,-89,394.6,0,0,399.0,2,2009-10,11.5,99.4,98.8,98.8,108.1,107.8,107.8,-8.7,-8.9,-8.9,0.289,1.91,23.3,0.017,0.058,0.037,12.2,12.2,0.426,0.441,0.248,0.256,93.83,94.23,78.52,94.23,0.067,1020,2.0,5.3
2250,Bobby Simmons,Bobby,1610612751,NJN,30.0,23,2,21,0.087,394.6816666666667,42,117,0.359,20,63,0.317,18,20,0.9,11,52,63,15,19,15,3,4,52,23,122,-43,255.1,0,0,256.0,1,2009-10,17.2,91.9,92.1,92.1,99.6,98.4,98.4,-7.8,-6.4,-6.4,0.065,0.79,9.4,0.026,0.14,0.079,11.9,11.9,0.444,0.485,0.162,0.165,94.1,94.56,78.8,94.56,0.056,781,1.8,5.1
2564,Boris Diaw,Boris,1610612766,CHA,28.0,82,44,38,0.537,2906.168333333333,373,773,0.483,66,206,0.32,113,147,0.769,131,293,424,325,178,60,57,30,219,159,925,159,2094.3,5,0,1974.0,1,2009-10,35.4,103.1,104.7,104.7,100.8,101.7,101.7,2.4,3.0,3.0,0.185,1.83,24.3,0.049,0.105,0.078,13.3,13.3,0.525,0.552,0.161,0.163,92.8,91.69,76.41,91.69,0.093,5548,4.5,9.4
1802,Brad Miller,Brad,1610612741,CHI,34.0,82,41,41,0.5,1949.6933333333332,250,581,0.43,37,132,0.28,182,220,0.827,83,316,399,154,107,44,29,32,189,205,719,-19,1540.8,7,0,1455.0,1,2009-10,23.8,100.7,101.4,101.4,102.4,102.7,102.7,-1.7,-1.3,-1.3,0.122,1.44,16.6,0.043,0.162,0.103,11.5,11.4,0.462,0.53,0.175,0.18,96.09,95.61,79.67,95.61,0.096,3898,3.0,7.1
101138,Brandon Bass,Brandon,1610612753,ORL,25.0,50,38,12,0.76,648.295,119,233,0.511,0,0,0.0,52,63,0.825,54,73,127,19,31,12,27,16,69,48,290,42,556.9,0,0,514.0,1,2009-10,13.0,108.9,107.7,107.7,103.0,104.2,104.2,5.9,3.5,3.5,0.048,0.61,6.1,0.086,0.113,0.1,10.0,10.0,0.511,0.556,0.199,0.206,94.43,94.4,78.67,94.4,0.097,1274,2.4,4.7
201943,Brandon Jennings,Brandon,1610612749,MIL,20.0,82,46,36,0.561,2670.721666666667,451,1216,0.371,145,388,0.374,223,273,0.817,49,233,282,470,200,105,18,70,191,213,1270,118,2482.4,2,0,2413.0,1,2009-10,32.6,102.6,103.9,103.9,100.8,101.5,101.5,1.8,2.5,2.5,0.298,2.35,23.5,0.018,0.095,0.054,10.0,10.0,0.431,0.475,0.256,0.26,93.7,92.8,77.33,92.8,0.105,5159,5.5,14.8
200750,Brandon Roy,Brandon,1610612757,POR,25.0,65,42,23,0.646,2418.5416666666665,491,1038,0.473,73,221,0.33,343,440,0.78,73,212,285,305,129,61,16,45,136,344,1398,247,2299.5,1,0,2215.0,1,2009-10,37.2,110.5,111.7,111.7,104.5,106.5,106.5,6.0,5.2,5.2,0.228,2.36,18.3,0.033,0.094,0.064,7.8,7.7,0.508,0.568,0.263,0.266,90.07,88.71,73.93,88.71,0.143,4476,7.6,16.0
201575,Brandon Rush,Brandon,1610612754,IND,24.0,82,32,50,0.39,2490.918333333333,297,702,0.423,124,302,0.411,56,89,0.629,41,305,346,112,93,56,65,31,159,88,774,-201,1627.2,4,0,1598.0,1,2009-10,30.4,100.6,101.2,101.2,104.3,104.3,104.3,-3.7,-3.1,-3.1,0.07,1.2,11.8,0.016,0.119,0.067,9.8,9.8,0.511,0.522,0.147,0.149,98.5,98.18,81.82,98.18,0.07,5075,3.6,8.6
2217,Brendan Haywood,Brendan,1610612742,DAL,30.0,77,37,40,0.481,2354.83,276,491,0.562,0,1,0.0,152,245,0.62,278,437,715,43,99,26,158,59,209,213,704,47,2079.5,19,0,1830.0,2,2009-10,30.6,104.3,105.2,105.2,103.1,104.2,104.2,1.2,1.0,1.0,0.028,0.43,5.8,0.121,0.186,0.154,13.4,13.4,0.562,0.588,0.132,0.135,94.27,93.31,77.76,93.31,0.102,4578,3.6,6.4
2073,Brian Cardinal,Brian,1610612750,MIN,33.0,29,4,25,0.138,267.1116666666667,14,36,0.389,3,9,0.333,17,18,0.944,7,22,29,24,7,9,3,0,56,24,48,-58,147.8,0,0,128.0,1,2009-10,9.2,97.0,96.6,96.6,107.2,106.1,106.1,-10.2,-9.5,-9.5,0.131,3.43,31.6,0.026,0.086,0.055,9.2,9.3,0.431,0.546,0.082,0.084,99.3,100.0,83.34,100.0,0.026,554,0.5,1.2
2567,Brian Cook,Brian,1610612745,HOU,29.0,15,6,9,0.4,44.458333333333336,7,23,0.304,2,9,0.222,5,7,0.714,1,8,9,1,6,0,2,0,5,5,21,-30,33.3,0,0,37.0,1,2009-10,3.0,87.6,85.6,85.6,121.2,112.3,112.3,-33.6,-26.7,-26.7,0.05,0.17,3.0,0.017,0.174,0.085,18.2,18.1,0.348,0.403,0.267,0.28,107.86,113.36,94.47,113.36,0.015,104,0.5,1.5
2243,Brian Scalabrine,Brian,1610612738,BOS,32.0,52,32,20,0.615,471.895,29,85,0.341,16,49,0.327,4,6,0.667,9,39,48,27,17,9,4,1,59,15,78,-61,198.1,0,0,195.0,1,2009-10,9.1,99.1,98.6,98.6,105.8,105.2,105.2,-6.7,-6.6,-6.6,0.092,1.59,20.5,0.02,0.094,0.056,12.9,12.9,0.435,0.445,0.103,0.106,91.9,92.41,77.01,92.41,0.017,908,0.6,1.6
1730,Brian Skinner,Brian,1610612746,LAC,34.0,16,5,11,0.313,123.32166666666669,10,25,0.4,0,0,0.0,6,8,0.75,9,18,27,0,7,3,4,1,20,9,26,-42,72.4,0,0,67.0,1,2009-10,7.7,94.1,94.4,94.4,107.8,108.7,108.7,-13.8,-14.2,-14.2,0.0,0.0,0.0,0.072,0.168,0.116,19.4,19.7,0.4,0.456,0.13,0.135,93.19,92.64,77.2,92.64,0.026,234,0.6,1.6
201572,Brook Lopez,Brook,1610612751,NJN,22.0,82,12,70,0.146,3026.7066666666665,563,1129,0.499,0,2,0.0,416,509,0.817,270,439,709,187,204,55,139,78,251,397,1542,-594,3051.3,33,0,2826.0,1,2009-10,36.9,98.9,99.8,99.8,109.3,109.9,109.9,-10.4,-10.1,-10.1,0.116,0.92,10.7,0.09,0.157,0.122,11.7,11.7,0.499,0.57,0.233,0.236,93.61,92.92,77.44,92.92,0.126,5858,6.9,13.8
