PLAYER_ID,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME
2637,Alex,1610612759,SAS,27.0,1,1,0,1.0,0.1533333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,2005-06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.52,313.04,260.87,313.04,0.0,1,0.0,0.0,Alex Scales
947,Allen,1610612755,PHI,31.0,72,35,37,0.486,3103.188333333333,815,1822,0.447,72,223,0.323,675,829,0.814,44,188,232,532,248,140,10,103,121,671,2377,-6,3655.4,18,0,3513.0,1,2005-06,43.1,105.9,106.7,106.7,105.1,106.5,106.5,0.8,0.1,0.1,0.331,2.15,17.9,0.015,0.062,0.039,8.3,8.4,0.467,0.543,0.35,0.354,96.36,95.38,79.48,95.38,0.163,6159,11.3,25.3,Allen Iverson
297,Alonzo,1610612748,MIA,36.0,65,43,22,0.662,1302.003333333333,188,315,0.597,0,1,0.0,133,224,0.594,125,234,359,11,79,13,173,27,177,194,509,236,1435.3,9,0,1251.0,1,2005-06,20.0,107.8,106.5,106.5,97.4,97.0,97.0,10.4,9.5,9.5,0.014,0.14,2.2,0.101,0.17,0.137,15.6,15.7,0.597,0.615,0.171,0.175,93.3,94.03,78.36,94.03,0.114,2547,2.9,4.8,Alonzo Mourning
1541,Alvin,1610612761,TOR,31.0,1,0,1,0.0,9.75,0,3,0.0,0,2,0.0,1,2,0.5,0,3,3,0,0,0,0,0,0,1,1,-5,4.6,0,0,4.0,1,2005-06,9.8,82.0,81.8,81.8,106.3,109.5,109.5,-24.3,-27.7,-27.7,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.129,0.174,0.169,107.32,105.85,88.21,105.85,0.0,22,0.0,3.0,Alvin Williams
2405,Amar'e,1610612756,PHX,23.0,3,2,1,0.667,50.45,9,27,0.333,0,1,0.0,8,9,0.889,6,10,16,2,1,1,3,4,4,9,26,-4,59.2,0,0,52.0,1,2005-06,16.8,99.5,100.0,100.0,101.8,100.9,100.9,-2.3,-0.9,-0.9,0.063,2.0,5.9,0.107,0.192,0.148,2.9,2.9,0.333,0.42,0.274,0.277,99.22,99.43,82.85,99.43,0.114,103,3.0,9.0,Amar'e Stoudemire
101161,Amir,1610612765,DET,19.0,3,1,2,0.333,38.766666666666666,7,10,0.7,2,3,0.667,4,4,1.0,3,1,4,3,4,0,2,0,7,2,20,-22,31.3,0,0,33.0,1,2005-06,12.9,97.7,98.8,98.8,121.8,124.1,124.1,-24.1,-25.3,-25.3,0.125,0.75,15.8,0.077,0.024,0.05,21.1,21.3,0.8,0.85,0.168,0.17,103.66,102.15,85.12,102.15,0.084,82,2.3,3.3,Amir Johnson
2760,Anderson,1610612739,CLE,23.0,48,29,19,0.604,760.0116666666667,79,150,0.527,0,1,0.0,61,119,0.513,77,158,235,19,27,31,19,11,118,122,219,85,652.5,2,0,573.0,1,2005-06,15.8,105.9,102.8,102.8,98.0,96.7,96.7,7.9,6.1,6.1,0.04,0.7,7.7,0.101,0.214,0.156,10.9,10.9,0.527,0.541,0.133,0.139,93.58,95.56,79.63,95.56,0.091,1509,1.6,3.1,Anderson Varejao
101154,Andray,1610612764,WAS,19.0,29,16,13,0.552,175.48166666666663,26,67,0.388,3,13,0.231,10,12,0.833,12,26,38,10,12,5,7,5,36,10,65,-10,149.6,0,0,140.0,1,2005-06,6.1,102.5,100.3,100.3,105.5,103.5,103.5,-2.9,-3.2,-3.2,0.103,0.83,10.8,0.069,0.151,0.11,12.9,12.7,0.41,0.45,0.207,0.222,92.31,94.23,78.53,94.23,0.05,345,0.9,2.3,Andray Blatche
2857,Andre,1610612761,TOR,24.0,19,4,15,0.211,282.22333333333336,38,104,0.365,2,14,0.143,9,12,0.75,9,16,25,52,15,10,0,11,13,13,87,-24,210.0,0,0,186.0,2,2005-06,14.9,106.2,106.9,106.9,111.1,111.1,111.1,-4.9,-4.2,-4.2,0.28,3.47,29.5,0.028,0.06,0.043,8.5,8.5,0.375,0.398,0.185,0.188,97.06,96.77,80.65,96.77,0.074,569,2.0,5.5,Andre Barrett
2738,Andre,1610612755,PHI,22.0,82,38,44,0.463,3085.7616666666668,344,688,0.5,56,158,0.354,263,349,0.754,117,364,481,255,153,135,21,36,198,258,1007,-5,2281.7,7,0,2111.0,1,2005-06,37.6,105.1,105.5,105.5,103.9,104.9,104.9,1.2,0.5,0.5,0.126,1.67,20.3,0.04,0.12,0.081,12.2,12.2,0.541,0.598,0.145,0.147,95.57,94.97,79.14,94.97,0.1,6088,4.2,8.4,Andre Iguodala
1889,Andre,1610612743,DEN,30.0,82,44,38,0.537,2937.17,404,872,0.463,5,27,0.185,313,424,0.738,92,259,351,674,256,106,18,63,213,351,1126,130,2674.2,20,0,2404.0,1,2005-06,35.8,105.0,106.2,106.2,101.9,103.6,103.6,3.1,2.5,2.5,0.355,2.63,33.8,0.034,0.088,0.062,12.8,12.9,0.466,0.532,0.202,0.203,96.25,94.92,79.1,94.92,0.117,5800,4.9,10.6,Andre Miller
101261,Andre,1610612762,UTA,25.0,23,8,15,0.348,210.04166666666663,27,74,0.365,3,16,0.188,12,18,0.667,11,10,21,8,13,5,0,13,25,16,69,-32,108.2,0,0,111.0,1,2005-06,9.1,92.0,91.9,91.9,102.0,99.7,99.7,-10.0,-7.9,-7.9,0.079,0.62,7.8,0.048,0.056,0.051,12.6,12.6,0.385,0.421,0.198,0.203,89.13,90.15,75.13,90.15,0.013,394,1.2,3.2,Andre Owens
1905,Andrei,1610612762,UTA,25.0,69,38,31,0.551,2604.1566666666668,336,730,0.46,36,117,0.308,346,495,0.699,161,391,552,299,203,102,220,57,162,374,1054,39,2927.9,22,2,2585.0,1,2005-06,37.7,103.6,104.8,104.8,103.0,103.8,103.8,0.6,1.0,1.0,0.202,1.47,20.5,0.066,0.161,0.114,13.9,14.0,0.485,0.556,0.205,0.206,89.89,89.05,74.21,89.05,0.152,4826,4.9,10.6,Andrei Kirilenko
2804,Andres,1610612741,CHI,26.0,82,41,41,0.5,2239.08,383,831,0.461,93,238,0.391,204,242,0.843,89,411,500,117,120,40,52,68,252,272,1063,-87,1994.5,13,0,1957.0,1,2005-06,27.3,101.3,101.8,101.8,102.6,103.4,103.4,-1.3,-1.6,-1.6,0.091,0.98,10.0,0.039,0.186,0.112,10.2,10.2,0.517,0.567,0.208,0.212,96.32,95.74,79.78,95.74,0.123,4459,4.7,10.1,Andres Nocioni
101106,Andrew,1610612749,MIL,21.0,82,40,42,0.488,2348.13,323,606,0.533,0,3,0.0,122,194,0.629,189,384,573,192,125,49,68,55,259,229,768,77,1969.6,12,0,1767.0,1,2005-06,28.6,103.3,104.1,104.1,102.5,102.2,102.2,0.8,1.9,1.9,0.133,1.54,19.0,0.084,0.176,0.129,12.4,12.4,0.533,0.555,0.157,0.159,93.09,92.86,77.38,92.86,0.104,4537,3.9,7.4,Andrew Bogut
101115,Andrew,1610612747,LAL,18.0,46,29,17,0.63,338.32166666666666,33,82,0.402,0,0,0.0,8,27,0.296,34,46,80,9,17,4,22,16,56,23,74,-47,244.5,0,0,215.0,1,2005-06,7.4,98.1,95.6,95.6,102.2,100.7,100.7,-4.1,-5.1,-5.1,0.044,0.53,7.6,0.096,0.138,0.116,14.3,14.2,0.402,0.394,0.146,0.152,92.67,94.56,78.8,94.56,0.02,660,0.7,1.8,Andrew Bynum
2740,Andris,1610612744,GSW,20.0,68,30,38,0.441,1000.325,118,185,0.638,0,0,0.0,22,72,0.306,124,159,283,24,34,23,47,16,190,75,258,32,809.6,2,0,705.0,1,2005-06,14.7,104.8,105.1,105.1,103.5,102.7,102.7,1.3,2.4,2.4,0.038,0.71,8.8,0.121,0.166,0.143,12.4,12.4,0.638,0.595,0.11,0.112,95.11,95.39,79.49,95.39,0.068,1980,1.7,2.7,Andris Biedrins
358,Anfernee,1610612752,NYK,34.0,4,1,3,0.25,71.73666666666666,4,14,0.286,0,1,0.0,2,2,1.0,0,10,10,8,6,2,0,0,7,3,10,7,34.0,0,0,32.0,1,2005-06,17.9,100.4,97.9,97.9,95.1,94.3,94.3,5.2,3.6,3.6,0.174,1.33,27.6,0.0,0.152,0.082,20.7,20.8,0.286,0.336,0.135,0.139,93.44,95.01,79.18,95.01,0.038,143,1.0,3.5,Anfernee Hardaway
1712,Antawn,1610612764,WAS,30.0,82,42,40,0.512,3288.3116666666665,660,1494,0.442,147,373,0.394,217,297,0.731,167,598,765,158,137,90,12,60,189,270,1684,245,3008.0,35,0,2958.0,1,2005-06,40.1,107.9,109.2,109.2,105.3,105.9,105.9,2.5,3.3,3.3,0.083,1.15,8.2,0.05,0.193,0.119,7.1,7.1,0.491,0.518,0.233,0.236,95.43,94.59,78.82,94.59,0.129,6494,8.0,18.2,Antawn Jamison
1853,Anthony,1610612750,MIN,31.0,45,19,26,0.422,589.0016666666667,53,137,0.387,4,15,0.267,40,55,0.727,9,53,62,101,40,24,9,6,71,44,150,-41,434.9,0,0,383.0,1,2005-06,13.1,98.5,99.1,99.1,101.7,101.9,101.9,-3.2,-2.8,-2.8,0.277,2.53,33.3,0.016,0.091,0.054,13.2,13.2,0.401,0.465,0.157,0.16,91.73,91.35,76.13,91.35,0.077,1116,1.2,3.0,Anthony Carter
924,Anthony,1610612746,LAC,34.0,3,3,0,1.0,21.906666666666663,1,7,0.143,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,0,0,0,2,-2,5.2,0,0,5.0,1,2005-06,7.3,91.1,86.0,86.0,91.8,90.7,90.7,-0.7,-4.7,-4.7,0.182,2.0,20.0,0.0,0.05,0.026,10.0,10.0,0.143,0.143,0.17,0.179,91.02,94.22,78.51,94.22,-0.049,43,0.3,2.3,Anthony Goldwire
101219,Anthony,1610612737,ATL,27.0,12,5,7,0.417,108.00666666666666,19,38,0.5,5,15,0.333,9,14,0.643,1,16,17,9,9,7,0,1,14,12,52,29,97.9,0,0,97.0,1,2005-06,9.0,111.0,108.0,108.0,100.3,96.4,96.4,10.7,11.7,11.7,0.13,1.0,14.5,0.009,0.137,0.076,14.5,14.5,0.566,0.589,0.209,0.22,95.66,98.88,82.4,98.88,0.113,224,1.6,3.2,Anthony Grundy
1533,Anthony,1610612754,IND,31.0,75,35,40,0.467,1980.645,267,603,0.443,51,155,0.329,106,141,0.752,31,137,168,324,115,63,22,29,132,132,691,134,1518.6,2,0,1404.0,1,2005-06,26.4,104.1,103.4,103.4,100.1,100.4,100.4,4.0,3.1,3.1,0.279,2.82,29.3,0.017,0.068,0.044,10.4,10.4,0.485,0.52,0.181,0.185,91.11,91.24,76.04,91.24,0.104,3774,3.6,8.0,Anthony Johnson
101194,Anthony,1610612763,MEM,23.0,16,11,5,0.688,88.31166666666667,14,31,0.452,5,10,0.5,2,2,1.0,0,6,6,5,3,1,0,2,6,4,35,-1,49.7,0,0,53.0,1,2005-06,5.5,92.9,87.0,87.0,87.9,85.5,85.5,4.9,1.4,1.4,0.122,1.67,12.5,0.0,0.06,0.034,7.5,7.5,0.532,0.549,0.189,0.206,88.75,92.94,77.45,92.94,0.095,169,0.9,1.9,Anthony Roberson
952,Antoine,1610612748,MIA,29.0,82,52,30,0.634,2198.741666666667,391,898,0.435,137,383,0.358,81,129,0.628,103,318,421,166,150,47,30,38,187,111,1000,136,1835.2,4,0,1878.0,1,2005-06,26.8,105.2,105.0,105.0,102.0,102.4,102.4,3.3,2.6,2.6,0.129,1.11,13.1,0.049,0.145,0.098,11.8,11.8,0.512,0.524,0.225,0.23,93.85,93.77,78.14,93.77,0.105,4307,4.8,11.0,Antoine Walker
101120,Antoine,1610612751,NJN,22.0,39,24,15,0.615,370.1666666666667,29,81,0.358,1,15,0.067,11,22,0.5,8,22,30,12,21,4,3,7,42,19,70,-76,124.0,0,0,127.0,1,2005-06,9.5,92.9,89.2,89.2,99.2,98.1,98.1,-6.4,-8.8,-8.8,0.057,0.57,9.6,0.024,0.062,0.043,16.8,17.0,0.364,0.386,0.142,0.148,91.19,93.56,77.96,93.56,-0.013,715,0.7,2.1,Antoine Wright
2766,Antonio,1610612763,MEM,26.0,57,34,23,0.596,570.1916666666667,51,144,0.354,1,6,0.167,10,23,0.435,4,33,37,76,36,20,0,7,45,31,113,-29,295.4,0,0,267.0,1,2005-06,10.0,95.2,92.3,92.3,96.3,95.3,95.3,-1.1,-3.0,-3.0,0.24,2.11,28.7,0.008,0.06,0.035,13.6,13.5,0.358,0.367,0.155,0.165,88.73,90.58,75.48,90.58,0.04,1078,0.9,2.5,Antonio Burks
1498,Antonio,1610612764,WAS,31.0,80,42,38,0.525,2283.1833333333334,230,550,0.418,23,101,0.228,284,336,0.845,19,153,172,284,89,52,8,25,96,272,767,122,1490.4,0,0,1366.0,1,2005-06,28.5,107.7,108.3,108.3,105.8,105.6,105.6,1.9,2.7,2.7,0.196,3.19,26.6,0.009,0.072,0.04,8.3,8.3,0.439,0.55,0.153,0.156,93.98,93.8,78.16,93.8,0.1,4462,2.9,6.9,Antonio Daniels
213,Antonio,1610612761,TOR,37.0,44,16,28,0.364,940.1233333333332,82,190,0.432,0,1,0.0,52,81,0.642,90,118,208,21,51,23,10,18,125,96,216,-193,545.1,0,0,511.0,2,2005-06,21.4,99.1,100.1,100.1,110.7,110.2,110.2,-11.6,-10.1,-10.1,0.035,0.41,7.0,0.099,0.143,0.12,17.1,17.1,0.432,0.479,0.133,0.135,91.73,91.49,76.25,91.49,0.041,1786,1.9,4.3,Antonio Davis
686,Antonio,1610612765,DET,31.0,82,64,18,0.78,1733.1466666666668,285,560,0.509,0,2,0.0,68,122,0.557,156,280,436,90,76,46,48,15,220,130,638,137,1502.2,5,0,1352.0,1,2005-06,21.1,106.1,106.4,106.4,102.3,102.0,102.0,3.8,4.4,4.4,0.089,1.18,11.5,0.091,0.177,0.132,9.7,9.7,0.509,0.52,0.183,0.187,89.4,89.43,74.52,89.43,0.1,3227,3.5,6.8,Antonio McDyess
101178,Arvydas,1610612740,NOK,26.0,19,5,14,0.263,134.51666666666668,14,41,0.341,3,12,0.25,13,15,0.867,3,7,10,5,8,7,0,4,10,12,44,-7,76.5,0,0,76.0,1,2005-06,7.1,92.7,94.9,94.9,103.5,97.6,97.6,-10.8,-2.8,-2.8,0.071,0.63,8.2,0.023,0.06,0.04,13.1,13.2,0.378,0.462,0.193,0.197,88.77,90.28,75.23,90.28,0.051,253,0.7,2.2,Arvydas Macijauskas
1506,Austin,1610612754,IND,31.0,50,27,23,0.54,1148.013333333333,132,285,0.463,54,140,0.386,90,102,0.882,62,203,265,62,48,22,7,18,105,81,408,110,858.0,4,0,847.0,1,2005-06,23.0,104.0,103.6,103.6,100.2,99.5,99.5,3.8,4.1,4.1,0.089,1.29,14.3,0.059,0.178,0.121,11.0,10.9,0.558,0.618,0.151,0.156,91.4,91.94,76.62,91.94,0.116,2209,2.6,5.7,Austin Croshere
2852,Awvee,1610612764,WAS,29.0,25,16,9,0.64,116.31666666666666,16,41,0.39,3,7,0.429,8,14,0.571,8,14,22,4,5,3,1,1,22,9,43,16,82.4,0,0,80.0,1,2005-06,4.7,105.5,101.2,101.2,96.9,93.5,93.5,8.5,7.8,7.8,0.059,0.8,7.0,0.065,0.135,0.096,8.8,8.9,0.427,0.456,0.191,0.2,96.69,100.48,83.74,100.48,0.03,242,0.6,1.6,Awvee Storey
1884,Baron,1610612744,GSW,27.0,54,23,31,0.426,1971.2483333333328,335,861,0.389,102,324,0.315,195,289,0.675,45,191,236,480,159,89,14,42,165,254,967,30,2120.2,22,1,1991.0,1,2005-06,36.5,104.5,105.5,105.5,103.6,104.9,104.9,0.9,0.7,0.7,0.412,3.02,29.5,0.022,0.098,0.059,9.8,9.8,0.448,0.489,0.258,0.261,96.31,95.25,79.37,95.25,0.127,3913,6.2,15.9,Baron Davis
2732,Ben,1610612741,CHI,23.0,80,40,40,0.5,2482.1066666666666,486,1152,0.422,166,382,0.435,212,270,0.785,43,176,219,240,180,75,5,72,238,231,1350,81,2032.8,0,0,2135.0,1,2005-06,31.0,102.4,104.0,104.0,100.9,102.6,102.6,1.6,1.4,1.4,0.17,1.33,14.2,0.017,0.069,0.043,10.7,10.6,0.494,0.531,0.258,0.262,95.93,94.39,78.66,94.39,0.096,4886,6.1,14.4,Ben Gordon
1112,Ben,1610612765,DET,31.0,82,64,18,0.78,2889.641666666667,237,465,0.51,0,4,0.0,123,296,0.416,301,622,923,158,88,146,181,23,164,290,597,599,2834.6,17,0,2332.0,1,2005-06,35.2,108.6,109.6,109.6,97.4,98.0,98.0,11.2,11.6,11.6,0.081,1.8,18.7,0.109,0.225,0.167,10.4,10.5,0.51,0.501,0.113,0.113,88.83,88.14,73.45,88.14,0.122,5299,2.9,5.7,Ben Wallace
2757,Beno,1610612759,SAS,23.0,55,42,13,0.764,586.3333333333334,106,233,0.455,24,70,0.343,39,50,0.78,18,34,52,92,53,14,2,18,55,46,275,41,470.4,0,0,475.0,1,2005-06,10.7,105.4,103.0,103.0,100.7,99.1,99.1,4.7,3.9,3.9,0.273,1.74,22.9,0.033,0.063,0.048,13.2,13.3,0.506,0.539,0.242,0.251,90.06,91.81,76.51,91.81,0.097,1120,1.9,4.2,Beno Udrih
2774,Bernard,1610612766,CHA,25.0,66,16,50,0.242,1303.0233333333333,157,365,0.43,2,21,0.095,106,134,0.791,62,157,219,77,74,81,10,25,141,104,422,-97,999.3,3,0,902.0,1,2005-06,19.7,100.2,98.7,98.7,103.1,102.2,102.2,-2.9,-3.5,-3.5,0.096,1.04,13.4,0.046,0.129,0.085,12.8,12.9,0.433,0.498,0.164,0.169,96.91,98.12,81.76,98.12,0.079,2661,2.4,5.5,Bernard Robinson
2873,Billy,1610612764,WAS,30.0,17,8,9,0.471,131.08333333333334,13,40,0.325,10,30,0.333,2,2,1.0,5,9,14,9,6,10,1,0,19,2,38,-7,95.3,0,0,93.0,1,2005-06,7.7,101.7,100.0,100.0,104.7,101.8,101.8,-3.0,-1.8,-1.8,0.108,1.5,16.1,0.034,0.07,0.051,10.7,10.7,0.45,0.465,0.15,0.156,97.02,99.23,82.7,99.23,0.042,270,0.8,2.4,Billy Thomas
448,Bo,1610612753,ORL,35.0,32,15,17,0.469,354.9833333333333,35,58,0.603,0,0,0.0,5,8,0.625,31,46,77,14,17,10,12,4,50,22,75,-11,237.4,0,0,210.0,1,2005-06,11.1,98.9,98.5,98.5,99.7,99.5,99.5,-0.8,-1.1,-1.1,0.065,0.82,15.1,0.095,0.13,0.113,18.3,18.4,0.603,0.61,0.103,0.106,89.38,89.65,74.71,89.65,0.085,661,1.1,1.8,Bo Outlaw
1517,Bobby,1610612763,MEM,33.0,71,43,28,0.606,1775.4416666666666,286,748,0.382,129,332,0.389,107,146,0.733,44,179,223,195,101,61,1,49,155,152,808,178,1453.1,0,0,1479.0,1,2005-06,25.0,103.2,103.5,103.5,98.6,98.2,98.2,4.5,5.4,5.4,0.205,1.93,17.6,0.027,0.109,0.068,9.1,9.1,0.469,0.497,0.244,0.25,88.54,88.6,73.83,88.6,0.102,3278,4.0,10.5,Bobby Jackson
2250,Bobby,1610612749,MIL,26.0,75,36,39,0.48,2537.483333333333,366,808,0.453,105,250,0.42,165,200,0.825,91,242,333,172,123,86,21,49,254,183,1002,49,1857.6,4,0,1826.0,1,2005-06,33.8,103.9,104.7,104.7,103.4,103.7,103.7,0.4,1.0,1.0,0.112,1.4,14.4,0.038,0.101,0.069,10.3,10.3,0.518,0.559,0.181,0.184,93.56,93.04,77.53,93.04,0.087,4918,4.9,10.8,Bobby Simmons
101238,Boniface,1610612746,LAC,28.0,23,14,9,0.609,151.53833333333333,22,53,0.415,0,1,0.0,6,9,0.667,15,22,37,7,6,2,5,3,23,10,50,-44,119.9,0,0,108.0,1,2005-06,6.6,97.3,94.6,94.6,111.7,109.1,109.1,-14.4,-14.4,-14.4,0.08,1.17,10.0,0.096,0.169,0.129,8.6,8.6,0.415,0.439,0.179,0.187,91.85,94.23,78.53,94.23,0.059,297,1.0,2.3,Boniface Ndong
1719,Bonzi,1610612758,SAC,29.0,52,28,24,0.538,1684.3383333333334,284,613,0.463,10,45,0.222,129,190,0.679,142,259,401,144,126,94,25,55,156,177,707,109,1635.2,9,0,1500.0,1,2005-06,32.4,107.0,108.1,108.1,103.8,104.3,104.3,3.1,3.8,3.8,0.139,1.14,14.9,0.089,0.161,0.125,13.0,13.0,0.471,0.507,0.219,0.221,94.64,93.93,78.27,93.93,0.107,3288,5.5,11.8,Bonzi Wells
2564,Boris,1610612756,PHX,24.0,81,53,28,0.654,2873.92,449,853,0.526,8,30,0.267,174,238,0.731,159,399,558,503,189,58,85,44,260,266,1080,490,2744.1,18,4,2435.0,1,2005-06,35.5,110.9,110.9,110.9,101.6,102.3,102.3,9.3,8.7,8.7,0.245,2.66,30.5,0.058,0.134,0.097,11.5,11.5,0.531,0.564,0.177,0.179,97.95,97.64,81.37,97.64,0.116,5838,5.5,10.5,Boris Diaw
