PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG
692,Andrew DeClercq,Andrew,1610612738,BOS,25.0,81,36,45,0.444,1522.503333333333,169,340,0.497,0,1,0.0,101,168,0.601,180,212,392,59,84,85,49,33,277,2,439,-91,1315.9,2,0,1158.0,1,1997-98,18.8,98.0,98.3,98.3,101.5,99.5,99.5,-3.4,-1.2,-1.2,0.061,0.7,10.6,0.11,0.158,0.131,15.0,15.1,0.497,0.53,0.14,0.143,94.4,95.2,79.33,95.2,0.069,2992,2.1,4.2
457,Andrew Lang,Andrew,1610612749,MIL,32.0,57,23,34,0.404,692.4983333333333,54,143,0.378,0,1,0.0,44,57,0.772,56,97,153,16,33,18,27,15,101,0,152,-151,461.6,1,0,411.0,1,1997-98,12.1,91.4,92.2,92.2,103.6,102.8,102.8,-12.1,-10.6,-10.6,0.04,0.48,7.3,0.08,0.149,0.113,15.1,15.2,0.378,0.452,0.131,0.132,92.55,92.53,77.11,92.53,0.047,1330,0.9,2.5
358,Anfernee Hardaway,Anfernee,1610612753,ORL,26.0,19,10,9,0.526,625.9866666666667,103,273,0.377,15,50,0.3,90,118,0.763,8,68,76,68,46,28,15,18,45,0,311,-62,587.2,0,0,556.0,1,1997-98,32.9,96.3,96.7,96.7,101.6,102.3,102.3,-5.3,-5.5,-5.5,0.216,1.48,15.3,0.013,0.108,0.061,10.4,10.5,0.405,0.479,0.27,0.273,91.85,91.32,76.1,91.32,0.112,1193,5.4,14.4
194,Anthony Bowie,Anthony,1610612752,NYK,34.0,27,11,16,0.407,221.46166666666667,32,60,0.533,3,5,0.6,8,9,0.889,9,17,26,11,8,6,2,0,25,0,75,-29,138.7,0,0,131.0,1,1997-98,8.2,100.3,96.6,96.6,102.5,100.2,100.2,-2.2,-3.6,-3.6,0.078,1.38,13.3,0.044,0.081,0.063,9.6,9.6,0.558,0.586,0.145,0.151,93.96,96.78,80.65,96.78,0.075,440,1.2,2.2
924,Anthony Goldwire,Anthony,1610612743,DEN,26.0,82,11,71,0.134,2209.68,269,635,0.424,63,164,0.384,150,186,0.806,40,107,147,277,85,86,7,47,149,0,751,-520,1536.9,0,0,1424.0,1,1997-98,26.9,97.2,97.4,97.4,110.2,110.5,110.5,-13.0,-13.0,-13.0,0.226,3.26,25.7,0.018,0.053,0.035,7.9,7.9,0.473,0.524,0.162,0.166,92.19,91.95,76.63,91.95,0.091,4248,3.3,7.7
1533,Anthony Johnson,Anthony,1610612758,SAC,23.0,77,25,52,0.325,2261.665,226,609,0.371,42,128,0.328,80,110,0.727,51,120,171,329,120,64,6,58,188,0,574,-353,1362.7,1,0,1256.0,1,1997-98,29.4,97.6,97.7,97.7,105.3,105.4,105.4,-7.7,-7.8,-7.8,0.222,2.74,29.8,0.022,0.054,0.038,10.9,10.8,0.406,0.437,0.151,0.154,94.78,94.69,78.91,94.69,0.055,4458,2.9,7.9
193,Anthony Mason,Anthony,1610612766,CHH,31.0,81,50,31,0.617,3147.44,389,764,0.509,0,4,0.0,261,402,0.649,177,649,826,342,146,68,18,63,182,5,1039,155,2655.2,32,0,2379.0,1,1997-98,38.9,104.7,104.9,104.9,102.2,102.3,102.3,2.4,2.6,2.6,0.174,2.34,23.9,0.062,0.221,0.143,10.2,10.2,0.509,0.552,0.159,0.162,91.16,91.03,75.86,91.03,0.134,5968,4.8,9.4
292,Anthony Miller,Anthony,1610612737,ATL,26.0,37,25,12,0.676,228.4333333333333,29,52,0.558,0,0,0.0,21,39,0.538,30,40,70,3,14,15,3,4,41,1,79,-12,207.5,0,0,188.0,1,1997-98,6.2,107.7,105.0,105.0,110.3,107.7,107.7,-2.6,-2.7,-2.7,0.02,0.21,3.4,0.126,0.182,0.153,15.9,16.2,0.558,0.571,0.147,0.15,99.1,101.6,84.66,101.6,0.077,484,0.8,1.4
1515,Anthony Parker,Anthony,1610612755,PHI,23.0,37,18,19,0.486,195.0016666666667,25,63,0.397,9,28,0.321,13,20,0.65,8,18,26,19,11,11,3,3,17,0,72,-28,162.7,0,0,154.0,1,1997-98,5.3,97.0,91.1,91.1,101.7,97.9,97.9,-4.7,-6.8,-6.8,0.179,1.73,18.6,0.038,0.094,0.064,10.8,10.8,0.468,0.501,0.169,0.178,99.36,104.49,87.08,104.49,0.084,425,0.7,1.7
324,Anthony Peeler,Anthony,1610612750,MIN,28.0,38,19,19,0.5,1194.3,190,420,0.452,53,125,0.424,36,47,0.766,37,86,123,137,51,61,6,22,97,0,469,7,972.1,0,0,916.0,2,1997-98,31.4,107.1,108.2,108.2,106.1,107.7,107.7,1.0,0.5,0.5,0.17,2.69,21.8,0.031,0.071,0.051,8.1,8.1,0.515,0.532,0.181,0.183,94.7,93.48,77.9,93.48,0.089,2324,5.0,11.1
156,Antoine Carr,Antoine,1610612762,UTA,36.0,66,48,18,0.727,1082.9683333333332,151,325,0.465,0,0,0.0,76,98,0.776,42,89,131,48,48,11,53,20,195,2,378,76,751.2,0,0,685.0,1,1997-98,16.4,105.8,105.5,105.5,101.4,100.9,100.9,4.4,4.6,4.6,0.075,1.0,10.4,0.045,0.085,0.066,10.4,10.3,0.465,0.513,0.177,0.181,90.4,90.75,75.63,90.75,0.043,2039,2.3,4.9
952,Antoine Walker,Antoine,1610612738,BOS,21.0,82,36,46,0.439,3271.645,722,1705,0.423,91,292,0.312,305,473,0.645,270,566,836,273,292,142,60,121,262,4,1840,-270,3566.7,47,1,3444.0,1,1997-98,39.9,99.4,100.8,100.8,104.2,104.7,104.7,-4.9,-3.9,-3.9,0.154,0.93,11.0,0.078,0.198,0.132,11.8,11.8,0.45,0.481,0.289,0.293,95.48,94.57,78.8,94.57,0.126,6436,8.8,20.8
1498,Antonio Daniels,Antonio,1610612763,VAN,23.0,74,17,57,0.23,1952.7683333333332,228,548,0.416,11,52,0.212,112,170,0.659,22,121,143,334,164,55,10,25,88,0,579,-497,1282.6,4,0,1197.0,1,1997-98,26.4,98.8,99.1,99.1,111.6,111.6,111.6,-12.7,-12.6,-12.6,0.268,2.04,29.7,0.012,0.063,0.038,14.6,14.6,0.426,0.465,0.177,0.179,96.17,96.05,80.04,96.05,0.068,3905,3.1,7.4
213,Antonio Davis,Antonio,1610612754,IND,29.0,82,58,24,0.707,2200.8033333333333,254,528,0.481,0,3,0.0,277,398,0.696,192,368,560,61,103,45,72,58,233,1,785,177,1796.5,6,0,1640.0,1,1997-98,26.8,104.0,103.0,103.0,98.3,98.5,98.5,5.7,4.5,4.5,0.049,0.59,7.0,0.098,0.171,0.136,11.8,11.9,0.481,0.558,0.173,0.177,89.48,89.83,74.85,89.83,0.109,4114,3.1,6.4
226,Antonio Lang,Antonio,1610612748,MIA,26.0,6,4,2,0.667,29.83333333333333,3,5,0.6,0,0,0.0,6,8,0.75,2,3,5,1,4,2,0,1,3,0,12,-14,21.5,0,0,22.0,1,1997-98,5.0,91.3,86.1,86.1,105.4,101.3,101.3,-14.0,-15.2,-15.2,0.063,0.25,7.1,0.0,0.075,0.0,28.6,29.6,0.6,0.704,0.171,0.174,112.63,118.26,98.55,118.26,0.072,72,0.5,0.8
686,Antonio McDyess,Antonio,1610612756,PHX,23.0,81,55,26,0.679,2433.0666666666666,497,927,0.536,0,2,0.0,231,329,0.702,206,407,613,106,142,100,135,50,292,5,1225,181,2682.6,24,0,2414.0,1,1997-98,30.0,103.0,104.3,104.3,98.8,99.9,99.9,4.2,4.4,4.4,0.076,0.75,8.0,0.089,0.168,0.129,10.7,10.8,0.536,0.571,0.226,0.228,93.79,92.7,77.25,92.7,0.13,4686,6.1,11.4
288,Armen Gilliam,Armen,1610612749,MIL,34.0,82,36,46,0.439,2115.675,327,676,0.484,0,4,0.0,267,333,0.802,146,293,439,104,148,65,37,46,177,0,921,-147,1761.8,9,0,1668.0,1,1997-98,25.8,100.6,100.7,100.7,103.8,104.1,104.1,-3.2,-3.4,-3.4,0.087,0.7,9.6,0.073,0.146,0.11,13.7,13.8,0.484,0.56,0.207,0.209,93.06,92.86,77.38,92.86,0.115,4090,4.0,8.2
717,Arvydas Sabonis,Arvydas,1610612757,POR,33.0,73,40,33,0.548,2331.733333333333,407,826,0.493,30,115,0.261,323,405,0.798,149,580,729,218,190,65,80,44,267,1,1167,290,2613.8,36,0,2434.0,1,1997-98,31.9,103.5,105.2,105.2,98.9,99.2,99.2,4.6,6.0,6.0,0.161,1.15,15.4,0.068,0.253,0.163,13.4,13.5,0.511,0.581,0.23,0.231,92.8,91.89,76.58,91.89,0.163,4475,5.6,11.3
1506,Austin Croshere,Austin,1610612754,IND,23.0,26,21,5,0.808,243.475,32,86,0.372,4,13,0.308,8,14,0.571,10,35,45,8,13,9,5,7,32,0,76,-10,171.0,0,0,161.0,1,1997-98,9.4,101.9,99.4,99.4,105.0,100.4,100.4,-3.1,-1.0,-1.0,0.052,0.62,7.0,0.042,0.152,0.096,11.4,11.5,0.395,0.412,0.188,0.194,93.96,97.29,81.08,97.29,0.039,491,1.2,3.3
422,Avery Johnson,Avery,1610612759,SAS,33.0,75,50,25,0.667,2671.495,321,671,0.478,2,13,0.154,122,168,0.726,30,120,150,591,165,84,18,35,140,0,766,255,1973.5,12,0,1713.0,1,1997-98,35.6,102.3,102.8,102.8,96.6,97.7,97.7,5.6,5.1,5.1,0.351,3.58,39.3,0.012,0.042,0.028,11.0,11.0,0.48,0.514,0.157,0.158,91.89,91.16,75.96,91.16,0.109,5072,4.3,8.9
769,B.J. Armstrong,B.J.,1610612766,CHH,30.0,66,36,30,0.545,832.275,105,213,0.493,9,35,0.257,42,50,0.84,16,60,76,150,42,29,0,9,74,0,261,3,622.2,0,0,554.0,2,1997-98,12.6,103.9,102.8,102.8,105.9,103.3,103.3,-1.9,-0.5,-0.5,0.278,3.57,35.0,0.019,0.075,0.046,9.8,9.8,0.514,0.555,0.143,0.147,93.72,95.36,79.47,95.36,0.103,1659,1.6,3.2
989,Ben Davis,Ben,1610612752,NYK,25.0,7,1,6,0.143,12.158333333333331,2,10,0.2,0,0,0.0,0,0,0.0,6,0,6,0,0,1,0,0,3,0,4,-5,14.2,0,0,12.0,1,1997-98,1.7,96.3,90.3,90.3,126.1,103.1,103.1,-29.9,-12.8,-12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.244,0.256,109.04,124.36,103.63,124.36,-0.067,31,0.3,1.4
1112,Ben Wallace,Ben,1610612764,WAS,23.0,67,34,33,0.507,1125.0383333333334,85,164,0.518,0,0,0.0,35,98,0.357,112,212,324,18,28,61,72,19,116,0,205,147,991.8,1,0,813.0,1,1997-98,16.8,103.0,100.9,100.9,94.3,94.3,94.3,8.7,6.6,6.6,0.023,0.64,7.2,0.096,0.181,0.138,11.2,11.1,0.518,0.495,0.088,0.093,95.65,96.62,80.51,96.62,0.091,2263,1.3,2.4
104,Benoit Benjamin,Benoit,1610612755,PHI,33.0,14,5,9,0.357,200.06333333333333,22,41,0.537,0,0,0.0,19,30,0.633,18,35,53,3,12,4,4,5,26,0,63,6,143.1,0,0,135.0,1,1997-98,14.3,101.1,100.5,100.5,98.8,97.3,97.3,2.3,3.2,3.2,0.024,0.25,4.3,0.094,0.21,0.148,17.1,17.3,0.537,0.581,0.146,0.148,94.6,95.61,79.67,95.61,0.082,395,1.6,2.9
223,Bill Curley,Bill,1610612750,MIN,26.0,11,8,3,0.727,145.95333333333335,16,33,0.485,0,1,0.0,2,3,0.667,11,17,28,4,3,3,1,2,28,0,34,13,82.6,0,0,74.0,1,1997-98,13.3,110.3,110.2,110.2,102.9,101.7,101.7,7.4,8.5,8.5,0.037,1.33,9.8,0.074,0.125,0.098,7.3,7.3,0.485,0.495,0.112,0.116,94.58,95.21,79.34,95.21,0.028,284,1.5,3.0
82,Bill Wennington,Bill,1610612741,CHI,35.0,48,35,13,0.729,466.5233333333333,75,172,0.436,0,0,0.0,17,21,0.81,32,48,80,19,16,4,5,12,77,0,167,18,302.5,0,0,284.0,1,1997-98,9.7,97.1,96.7,96.7,93.4,94.3,94.3,3.7,2.4,2.4,0.071,1.19,8.8,0.065,0.099,0.082,7.4,7.4,0.436,0.461,0.188,0.193,92.19,91.88,76.57,91.88,0.048,891,1.6,3.6
182,Billy Owens,Billy,1610612758,SAC,29.0,78,25,53,0.321,2349.508333333333,338,728,0.464,26,70,0.371,116,197,0.589,170,412,582,219,153,93,38,56,231,1,818,-256,2084.9,14,0,1907.0,1,1997-98,30.1,98.3,98.8,98.8,103.5,104.3,104.3,-5.2,-5.4,-5.4,0.151,1.43,18.4,0.07,0.177,0.123,12.9,12.9,0.482,0.502,0.18,0.183,94.78,94.19,78.49,94.19,0.105,4608,4.3,9.3
902,Bimbo Coles,Bimbo,1610612744,GSW,30.0,53,12,41,0.226,1469.5483333333334,166,438,0.379,13,57,0.228,78,88,0.886,17,106,123,248,89,51,13,31,135,1,423,-356,1045.6,0,0,935.0,1,1997-98,27.7,91.0,91.9,91.9,103.1,103.8,103.8,-12.1,-11.9,-11.9,0.28,2.79,30.5,0.01,0.069,0.039,11.0,10.9,0.394,0.444,0.163,0.166,95.65,94.89,79.07,94.89,0.075,2899,3.1,8.3
183,Bison Dele,Bison,1610612765,DET,29.0,78,35,43,0.449,2622.721666666667,531,1040,0.511,1,3,0.333,198,280,0.707,223,472,695,94,181,67,55,63,252,2,1261,33,2421.0,30,0,2295.0,1,1997-98,33.6,102.0,102.4,102.4,101.5,101.8,101.8,0.5,0.6,0.6,0.068,0.52,6.5,0.091,0.196,0.143,12.6,12.6,0.511,0.542,0.237,0.241,90.33,90.07,75.06,90.07,0.125,4924,6.8,13.3
898,Blue Edwards,Blue,1610612763,VAN,32.0,81,19,62,0.235,1969.8433333333328,326,742,0.439,40,120,0.333,180,215,0.837,61,156,217,201,134,86,27,37,183,4,872,-173,1638.9,0,0,1556.0,1,1997-98,24.3,103.7,104.0,104.0,108.6,108.8,108.8,-5.0,-4.7,-4.7,0.17,1.5,17.3,0.033,0.083,0.058,11.5,11.4,0.466,0.521,0.216,0.221,93.56,93.34,77.78,93.34,0.09,3834,4.0,9.2
448,Bo Outlaw,Bo,1610612753,ORL,27.0,82,41,41,0.5,2954.298333333333,300,542,0.554,1,4,0.25,180,313,0.575,255,382,637,216,175,107,181,53,260,6,781,-27,2558.4,16,1,2211.0,1,1997-98,36.0,99.6,100.9,100.9,100.1,101.0,101.0,-0.4,-0.1,-0.1,0.122,1.23,20.2,0.089,0.135,0.112,16.4,16.3,0.554,0.575,0.133,0.135,89.29,88.27,73.56,88.27,0.105,5422,3.7,6.6
737,Bob McCann,Bob,1610612761,TOR,34.0,1,0,1,0.0,5.05,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-3,1.2,0,0,1.0,1,1997-98,5.1,70.7,72.7,72.7,98.2,91.7,91.7,-27.5,-18.9,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.088,107.03,109.31,91.09,109.31,-0.071,11,0.0,1.0
682,Bob Sura,Bob,1610612739,CLE,25.0,46,25,21,0.543,943.4,87,231,0.377,19,60,0.317,74,131,0.565,25,69,94,171,93,44,7,15,113,1,267,-4,696.3,1,0,653.0,1,1997-98,20.5,97.5,97.1,97.1,97.9,96.8,96.8,-0.4,0.4,0.4,0.305,1.84,30.8,0.029,0.079,0.054,16.8,16.8,0.418,0.463,0.183,0.187,91.92,92.63,77.19,92.63,0.064,1815,1.9,5.0
310,Bobby Hurley,Bobby,1610612763,VAN,27.0,61,19,42,0.311,875.18,93,238,0.391,5,22,0.227,59,76,0.776,12,54,66,177,86,23,0,17,79,0,250,-135,577.7,0,0,544.0,2,1997-98,14.3,97.9,97.2,97.2,105.9,105.1,105.1,-8.0,-7.9,-7.9,0.33,2.06,32.9,0.014,0.065,0.039,16.0,16.1,0.401,0.461,0.177,0.18,94.57,95.24,79.37,95.24,0.066,1738,1.5,3.9
1517,Bobby Jackson,Bobby,1610612743,DEN,25.0,68,8,60,0.118,2044.7483333333328,310,791,0.392,21,81,0.259,149,183,0.814,78,224,302,317,184,105,11,57,160,1,790,-491,1791.9,5,0,1662.0,1,1997-98,30.1,96.2,96.8,96.8,108.7,109.5,109.5,-12.5,-12.7,-12.7,0.288,1.72,23.1,0.038,0.114,0.075,13.4,13.4,0.405,0.453,0.229,0.233,93.36,92.71,77.26,92.71,0.098,3954,4.6,11.6
184,Bobby Phills,Bobby,1610612766,CHH,28.0,62,40,22,0.645,1888.2683333333332,246,552,0.446,44,114,0.386,106,140,0.757,59,157,216,187,108,81,18,29,181,5,642,119,1370.7,0,0,1287.0,1,1997-98,30.5,107.0,106.7,106.7,103.4,103.1,103.1,3.6,3.7,3.7,0.155,1.73,20.6,0.035,0.089,0.063,11.9,11.9,0.486,0.523,0.175,0.178,91.62,91.86,76.55,91.86,0.076,3607,4.0,8.9
38,Brad Lohaus,Brad,1610612759,SAS,33.0,9,6,3,0.667,101.485,7,21,0.333,4,14,0.286,1,3,0.333,3,9,12,5,3,1,2,0,10,0,19,-37,46.9,0,0,46.0,1,1997-98,11.3,99.6,97.2,97.2,116.6,116.4,116.4,-17.0,-19.2,-19.2,0.088,1.67,16.7,0.028,0.096,0.06,10.0,9.9,0.429,0.426,0.117,0.122,84.98,86.08,71.73,86.08,0.025,181,0.8,2.3
1585,Brandon Williams,Brandon,1610612744,GSW,23.0,9,2,7,0.222,139.78833333333333,16,50,0.32,3,9,0.333,2,4,0.5,4,11,15,3,9,6,3,6,18,0,37,-7,77.5,0,0,76.0,1,1997-98,15.5,94.9,94.1,94.1,97.7,94.5,94.5,-2.8,-0.5,-0.5,0.031,0.33,4.7,0.026,0.067,0.047,14.1,14.1,0.35,0.357,0.177,0.181,97.52,99.58,82.98,99.58,-0.006,287,1.8,5.6
699,Brent Barry,Brent,1610612748,MIA,26.0,58,21,37,0.362,1603.0916666666667,213,506,0.421,90,229,0.393,115,134,0.858,29,142,171,153,104,64,27,22,118,0,631,-183,1234.7,0,0,1227.0,2,1997-98,27.6,100.7,101.2,101.2,107.2,107.0,107.0,-6.5,-5.8,-5.8,0.153,1.47,18.8,0.018,0.09,0.053,12.8,12.7,0.51,0.558,0.179,0.184,96.34,96.22,80.18,96.22,0.093,3215,3.7,8.7
85,Brent Price,Brent,1610612745,HOU,29.0,72,35,37,0.486,1335.3283333333334,128,310,0.413,73,187,0.39,77,98,0.786,37,70,107,192,111,52,4,19,163,0,406,-2,879.4,0,0,890.0,1,1997-98,18.5,104.6,105.2,105.2,104.8,105.4,105.4,-0.2,-0.2,-0.2,0.229,1.73,29.4,0.03,0.053,0.041,17.0,16.9,0.531,0.575,0.152,0.156,94.32,93.82,78.18,93.82,0.062,2612,1.8,4.3
1510,Brevin Knight,Brevin,1610612739,CLE,22.0,80,45,35,0.563,2484.025,261,592,0.441,0,7,0.0,201,251,0.801,67,186,253,656,194,196,18,44,271,0,723,296,2458.6,12,0,2060.0,1,1997-98,31.1,101.9,102.6,102.6,95.6,95.7,95.7,6.3,6.9,6.9,0.418,3.38,42.3,0.029,0.077,0.054,12.5,12.5,0.441,0.515,0.163,0.166,92.6,92.22,76.85,92.22,0.13,4756,3.3,7.4
967,Brian Evans,Brian,1610612751,NJN,24.0,72,32,40,0.444,893.5716666666667,123,312,0.394,29,87,0.333,46,57,0.807,49,88,137,55,38,29,13,17,101,0,321,-37,655.9,0,0,626.0,2,1997-98,12.4,100.0,99.7,99.7,103.8,102.3,102.3,-3.8,-2.6,-2.6,0.105,1.45,12.9,0.052,0.109,0.079,8.9,8.8,0.441,0.476,0.178,0.185,94.05,94.94,79.12,94.94,0.07,1772,1.7,4.3
258,Brian Grant,Brian,1610612757,POR,26.0,61,35,26,0.574,1922.795,283,557,0.508,0,1,0.0,171,228,0.75,197,358,555,86,110,44,45,70,184,3,737,108,1689.0,20,0,1556.0,1,1997-98,31.5,101.8,102.8,102.8,99.1,99.3,99.3,2.7,3.5,3.5,0.077,0.78,10.1,0.107,0.188,0.148,12.9,12.9,0.508,0.561,0.178,0.181,91.65,91.12,75.93,91.12,0.126,3640,4.6,9.1
