TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612748,Miami Heat,82,52,30,0.634,3951.0,3039,6355,0.478,497,1441,0.345,1616,2310,0.7,858,2675,3533,1692,1186.0,522,442,298,1871,1938,8191,317.0,2005-06,106.4,107.5,101.7,103.4,4.7,4.1,0.557,1.43,16.4,0.297,0.726,0.519,0.156,0.517,0.556,93.8,92.56,77.13,7622,0.538
1610612749,Milwaukee Bucks,82,40,42,0.488,3971.0,2976,6566,0.453,507,1335,0.38,1561,2115,0.738,929,2448,3377,1769,1197.0,597,270,414,1902,1937,8020,-85.0,2005-06,103.3,104.9,105.0,105.9,-1.7,-1.0,0.594,1.48,16.8,0.309,0.713,0.507,0.157,0.492,0.535,93.6,92.45,77.04,7646,0.486
1610612750,Minnesota Timberwolves,82,33,49,0.402,3971.0,2888,6340,0.456,310,942,0.329,1436,1895,0.758,811,2422,3233,1716,1189.0,559,471,374,1889,1736,7522,-154.0,2005-06,99.6,101.5,101.7,103.5,-2.1,-2.0,0.594,1.44,16.9,0.296,0.673,0.49,0.16,0.48,0.524,91.3,89.58,74.65,7409,0.503
1610612751,New Jersey Nets,82,49,33,0.598,3956.0,2778,6317,0.44,477,1447,0.33,1658,2187,0.758,822,2539,3361,1884,1119.0,558,278,329,1903,1889,7691,112.0,2005-06,101.5,102.4,99.8,100.9,1.7,1.5,0.678,1.68,18.2,0.274,0.73,0.501,0.149,0.478,0.528,92.0,91.17,75.98,7513,0.513
1610612740,New Orleans/Oklahoma City Hornets,82,38,44,0.463,3961.0,2831,6428,0.44,300,885,0.339,1649,2176,0.758,918,2379,3297,1519,1095.0,611,311,432,1786,1910,7611,-231.0,2005-06,100.6,102.3,104.4,105.1,-3.8,-2.8,0.537,1.39,15.1,0.297,0.709,0.497,0.147,0.464,0.515,91.3,90.32,75.27,7442,0.484
1610612752,New York Knicks,82,23,59,0.28,3986.0,2822,6205,0.455,320,884,0.362,1878,2587,0.726,1033,2360,3393,1468,1449.0,555,271,436,2157,2051,7842,-525.0,2005-06,101.1,102.7,108.4,109.3,-7.3,-6.6,0.52,1.01,14.2,0.342,0.697,0.518,0.19,0.481,0.534,93.2,92.03,76.69,7633,0.444
1610612753,Orlando Magic,82,36,46,0.439,3981.0,2911,6167,0.472,299,796,0.376,1663,2277,0.73,892,2402,3294,1495,1240.0,532,362,386,1908,1899,7784,-88.0,2005-06,103.6,105.3,104.7,106.6,-1.1,-1.3,0.514,1.21,15.0,0.33,0.691,0.516,0.168,0.496,0.543,90.7,89.12,74.26,7395,0.495
1610612755,Philadelphia 76ers,82,38,44,0.463,3981.0,3001,6546,0.458,375,1031,0.364,1770,2330,0.76,873,2425,3298,1653,1159.0,651,404,386,1712,1898,8147,-160.0,2005-06,103.7,104.7,104.8,106.5,-1.2,-1.8,0.551,1.43,15.8,0.285,0.676,0.481,0.149,0.487,0.538,95.1,93.91,78.26,7780,0.492
1610612756,Phoenix Suns,82,54,28,0.659,3991.0,3430,7167,0.479,837,2097,0.399,1189,1475,0.806,778,2650,3428,2179,1088.0,549,412,282,1683,1623,8886,455.0,2005-06,109.4,110.2,102.9,104.7,6.4,5.4,0.635,2.0,19.5,0.256,0.69,0.48,0.135,0.537,0.568,98.1,96.92,80.77,8067,0.547
1610612757,Portland Trail Blazers,82,21,61,0.256,3946.0,2791,6267,0.445,364,1042,0.349,1339,1944,0.689,886,2203,3089,1490,1205.0,529,435,403,1828,1704,7285,-775.0,2005-06,97.9,99.7,109.4,110.3,-11.5,-10.7,0.534,1.24,15.1,0.308,0.657,0.48,0.165,0.474,0.511,90.1,88.88,74.06,7308,0.424
1610612758,Sacramento Kings,82,44,38,0.537,3966.0,2954,6500,0.454,494,1408,0.351,1704,2173,0.784,852,2473,3325,1825,1199.0,608,299,403,1672,1870,8106,126.0,2005-06,103.9,105.3,102.3,103.5,1.6,1.8,0.618,1.52,17.3,0.289,0.694,0.495,0.156,0.492,0.544,94.4,93.26,77.72,7701,0.515
1610612759,San Antonio Spurs,82,63,19,0.768,3961.0,2993,6342,0.472,524,1362,0.385,1327,1891,0.702,851,2548,3399,1717,1126.0,543,467,343,1714,1689,7837,559.0,2005-06,105.2,106.2,96.9,98.7,8.3,7.5,0.574,1.52,17.0,0.289,0.708,0.505,0.153,0.513,0.546,90.6,89.41,74.51,7382,0.554
1610612760,Seattle SuperSonics,82,35,47,0.427,3966.0,3077,6711,0.459,605,1631,0.371,1652,2104,0.785,1013,2233,3246,1696,1208.0,622,306,399,1933,1820,8411,-248.0,2005-06,107.4,109.4,111.3,112.7,-3.9,-3.3,0.551,1.4,16.0,0.34,0.659,0.495,0.157,0.504,0.551,94.5,93.04,77.53,7689,0.467
1610612761,Toronto Raptors,82,27,55,0.329,3991.0,3013,6639,0.454,608,1620,0.375,1653,2089,0.791,864,2291,3155,1593,1071.0,529,272,359,1965,1834,8287,-245.0,2005-06,106.7,107.9,109.7,111.2,-3.0,-3.2,0.529,1.49,15.5,0.286,0.697,0.484,0.139,0.5,0.548,93.5,92.33,76.94,7678,0.459
1610612762,Utah Jazz,82,41,41,0.5,3976.0,2744,6207,0.442,311,925,0.336,1774,2466,0.719,1071,2380,3451,1772,1290.0,524,492,463,2032,2104,7573,-216.0,2005-06,100.8,102.4,104.5,105.1,-3.6,-2.7,0.646,1.37,16.9,0.356,0.702,0.526,0.174,0.467,0.519,90.4,89.4,74.5,7398,0.497
1610612764,Washington Wizards,82,42,40,0.512,3966.0,2975,6656,0.447,497,1394,0.357,1889,2496,0.757,1035,2344,3379,1523,1143.0,658,339,341,1855,2053,8336,152.0,2005-06,106.0,107.7,104.7,105.8,1.3,1.9,0.512,1.33,14.5,0.329,0.679,0.499,0.148,0.484,0.538,94.9,93.68,78.06,7742,0.503
