TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,25,57,0.305,3946.0,2876,6668,0.431,333,933,0.357,1374,1811,0.759,1028,2490,3518,1559,1368.0,634,387,513,1863,7,7459,-427.0,2000-01,3946.0,95.6,96.9,101.9,102.4,-6.3,-5.5,0.542,1.14,14.9,0.313,0.691,0.501,0.178,0.456,0.5,94.5,93.63,78.02,7695,0.452
1610612738,Boston Celtics,82,36,46,0.439,3966.0,2773,6485,0.428,592,1633,0.363,1621,2190,0.74,897,2367,3264,1708,1285.0,769,336,440,1952,3,7759,-175.0,2000-01,3966.0,99.0,100.1,100.9,102.3,-1.9,-2.2,0.616,1.33,16.2,0.28,0.69,0.478,0.166,0.473,0.521,95.0,93.81,78.17,7748,0.468
1610612766,Charlotte Hornets,82,46,36,0.561,3976.0,2800,6501,0.431,340,984,0.346,1599,2146,0.745,1033,2608,3641,1900,1183.0,665,455,375,1753,5,7539,172.0,2000-01,3976.0,99.3,99.7,96.3,97.6,3.0,2.1,0.679,1.61,17.8,0.315,0.71,0.513,0.156,0.457,0.506,92.0,91.24,76.04,7565,0.527
1610612741,Chicago Bulls,82,15,67,0.183,3971.0,2721,6411,0.424,329,950,0.346,1410,1909,0.739,926,2260,3186,1810,1292.0,675,379,426,1902,3,7181,-746.0,2000-01,3971.0,94.3,95.9,104.9,105.9,-10.6,-10.0,0.665,1.4,17.4,0.302,0.673,0.48,0.173,0.45,0.495,91.7,90.47,75.39,7486,0.432
1610612739,Cleveland Cavaliers,82,30,52,0.366,3965.613333,2890,6532,0.442,220,659,0.334,1561,2040,0.765,1015,2440,3455,1708,1350.0,642,436,542,1904,8,7561,-348.0,2000-01,3966.0,97.4,99.3,102.0,103.5,-4.6,-4.2,0.591,1.27,16.2,0.331,0.678,0.505,0.177,0.459,0.509,93.9,92.32,76.94,7613,0.469
1610612742,Dallas Mavericks,82,53,29,0.646,3960.995,3085,6716,0.459,517,1357,0.381,1552,1954,0.794,831,2571,3402,1740,1141.0,618,492,379,1907,9,8239,351.0,2000-01,3961.0,104.5,105.6,100.1,101.2,4.4,4.4,0.564,1.52,16.5,0.272,0.678,0.481,0.146,0.498,0.544,95.5,94.52,78.76,7803,0.523
1610612743,Denver Nuggets,82,40,42,0.488,3956.0,2979,6877,0.433,512,1444,0.355,1448,1964,0.737,1044,2583,3627,1970,1136.0,552,538,497,1820,3,7918,-202.0,2000-01,3956.0,101.1,102.2,103.1,104.9,-2.0,-2.8,0.661,1.73,18.0,0.306,0.69,0.497,0.147,0.47,0.511,95.3,93.98,78.32,7751,0.48
1610612765,Detroit Pistons,82,32,50,0.39,3971.0,2919,6880,0.424,389,1112,0.35,1610,2233,0.721,1108,2626,3734,1629,1304.0,613,447,397,1955,7,7837,-139.0,2000-01,3971.0,97.3,98.5,98.9,100.3,-1.6,-1.8,0.558,1.25,14.9,0.325,0.691,0.505,0.164,0.453,0.498,97.5,96.15,80.13,7955,0.48
1610612744,Golden State Warriors,82,17,65,0.207,3956.0,2937,7175,0.409,282,964,0.293,1428,2024,0.706,1345,2385,3730,1788,1301.0,742,410,493,1727,6,7584,-742.0,2000-01,3956.0,94.5,96.3,104.9,105.5,-10.4,-9.2,0.609,1.37,15.9,0.357,0.68,0.504,0.165,0.429,0.47,96.8,95.7,79.75,7879,0.427
1610612745,Houston Rockets,82,45,37,0.549,3966.0,2943,6494,0.453,504,1412,0.357,1582,2086,0.758,919,2524,3443,1613,1204.0,587,358,400,1657,3,7972,188.0,2000-01,3966.0,103.6,105.2,101.7,102.8,1.9,2.4,0.548,1.34,15.7,0.305,0.691,0.502,0.159,0.492,0.538,92.9,91.66,76.38,7575,0.509
1610612754,Indiana Pacers,82,41,41,0.5,3996.0,2828,6431,0.44,396,1159,0.342,1539,2009,0.766,921,2595,3516,1763,1244.0,563,487,387,1926,8,7591,-16.0,2000-01,3996.0,99.4,100.3,99.2,100.5,0.2,-0.2,0.623,1.42,16.9,0.297,0.685,0.497,0.164,0.471,0.519,91.9,90.89,75.75,7566,0.51
1610612746,Los Angeles Clippers,82,31,51,0.378,4006.0,2896,6467,0.448,360,1063,0.339,1429,2061,0.693,962,2559,3521,1585,1293.0,490,513,412,1775,2,7581,-237.0,2000-01,4006.0,98.4,100.3,101.8,103.2,-3.5,-2.9,0.547,1.23,15.3,0.322,0.682,0.506,0.171,0.476,0.514,92.1,90.67,75.56,7559,0.476
