TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,56,26,0.683,3961.0,2812,6307,0.446,659,1833,0.36,1491,1955,0.763,1021,2350,3371,1557,1228.0,701,427,332,1591,5,7774,446.0,1996-97,3961.0,105.4,106.4,98.9,100.3,6.5,6.2,0.554,1.27,15.5,0.334,0.67,0.505,0.168,0.498,0.542,89.6,88.54,73.78,7304,0.539
1610612738,Boston Celtics,82,15,67,0.183,3981.0,3066,6967,0.44,467,1331,0.351,1649,2199,0.75,1094,2188,3282,1792,1342.0,811,315,557,1915,9,8248,-601.0,1996-97,3981.0,100.8,102.9,108.8,110.1,-8.0,-7.2,0.584,1.34,16.1,0.329,0.658,0.482,0.167,0.474,0.52,98.3,96.78,80.65,8014,0.434
1610612766,Charlotte Hornets,82,54,28,0.659,3960.833333,2988,6342,0.471,591,1382,0.428,1541,1984,0.777,910,2298,3208,2021,1203.0,597,349,335,1702,15,8108,153.0,1996-97,3961.0,108.0,109.1,105.6,107.1,2.4,2.1,0.676,1.68,19.2,0.316,0.661,0.495,0.162,0.518,0.562,91.1,90.04,75.03,7429,0.528
1610612741,Chicago Bulls,82,69,13,0.841,3945.833333,3277,6923,0.473,523,1403,0.373,1381,1848,0.747,1235,2461,3696,2142,1109.0,717,332,286,1617,17,8458,886.0,1996-97,3946.0,111.1,112.4,99.2,100.7,12.0,11.8,0.654,1.93,19.4,0.374,0.67,0.524,0.147,0.511,0.547,92.7,91.5,76.25,7522,0.586
1610612739,Cleveland Cavaliers,82,42,40,0.512,3971.0,2704,5972,0.453,483,1284,0.376,1282,1773,0.723,909,2159,3068,1714,1188.0,657,315,350,1882,20,7173,151.0,1996-97,3971.0,102.0,102.7,99.4,100.8,2.6,1.9,0.634,1.44,17.5,0.322,0.681,0.499,0.17,0.493,0.531,85.2,84.31,70.25,6983,0.512
1610612742,Dallas Mavericks,82,24,58,0.293,3960.97,2812,6451,0.436,429,1315,0.326,1375,1918,0.717,1039,2263,3302,1662,1323.0,654,351,433,1798,15,7428,-522.0,1996-97,3961.0,98.0,99.5,105.7,106.0,-7.7,-6.5,0.591,1.26,16.0,0.332,0.65,0.488,0.177,0.469,0.509,91.5,90.65,75.54,7464,0.448
1610612743,Denver Nuggets,82,21,61,0.256,3986.0,2934,6687,0.439,636,1711,0.372,1516,1992,0.761,994,2452,3446,1889,1359.0,504,487,453,1784,19,8020,-515.0,1996-97,3986.0,101.2,103.1,108.2,109.7,-7.0,-6.6,0.644,1.39,17.4,0.324,0.666,0.496,0.175,0.486,0.53,95.2,93.67,78.06,7776,0.461
1610612765,Detroit Pistons,82,54,28,0.659,3966.0,2827,6095,0.464,582,1499,0.388,1487,1995,0.745,858,2292,3150,1554,1042.0,633,283,281,1651,15,7723,430.0,1996-97,3966.0,107.9,108.5,101.3,102.6,6.6,5.9,0.55,1.49,16.1,0.302,0.675,0.492,0.146,0.512,0.554,86.9,86.09,71.74,7120,0.53
1610612744,Golden State Warriors,82,30,52,0.366,3980.681667,2996,6566,0.456,481,1363,0.353,1696,2180,0.778,1086,2258,3344,1821,1410.0,612,359,395,1787,5,8169,-388.0,1996-97,3981.0,104.1,105.3,108.9,110.3,-4.8,-5.0,0.608,1.29,16.8,0.347,0.648,0.497,0.182,0.493,0.543,94.7,93.58,77.98,7761,0.464
1610612745,Houston Rockets,82,57,25,0.695,3970.908333,3037,6484,0.468,671,1839,0.365,1503,1992,0.755,927,2565,3492,2013,1365.0,688,347,365,1610,15,8248,367.0,1996-97,3971.0,105.8,107.5,101.4,102.8,4.4,4.7,0.663,1.47,18.7,0.318,0.692,0.514,0.178,0.52,0.56,94.1,92.73,77.27,7674,0.536
1610612754,Indiana Pacers,82,39,43,0.476,3986.0,2851,6254,0.456,430,1130,0.381,1687,2336,0.722,1029,2390,3419,1750,1338.0,585,394,418,1977,28,7819,80.0,1996-97,3986.0,103.0,104.2,101.8,102.9,1.2,1.3,0.614,1.31,16.8,0.338,0.668,0.506,0.178,0.49,0.537,91.5,90.44,75.37,7501,0.504
1610612746,Los Angeles Clippers,82,36,46,0.439,3986.0,2989,6696,0.446,474,1339,0.354,1517,2074,0.731,1092,2242,3334,1662,1311.0,733,441,419,1964,10,7969,-193.0,1996-97,3986.0,101.8,103.5,104.9,106.2,-3.1,-2.8,0.556,1.27,15.6,0.339,0.654,0.492,0.17,0.482,0.524,94.0,92.65,77.21,7703,0.475
1610612747,Los Angeles Lakers,82,56,26,0.683,3986.0,3018,6642,0.454,551,1500,0.367,1613,2330,0.692,1092,2414,3506,1844,1222.0,740,575,388,1818,9,8200,350.0,1996-97,3986.0,105.2,106.4,100.8,102.3,4.3,4.2,0.611,1.51,17.0,0.343,0.658,0.501,0.159,0.496,0.535,93.8,92.61,77.18,7705,0.53
1610612748,Miami Heat,82,61,21,0.744,3961.0,2822,6235,0.453,678,1865,0.364,1454,2022,0.719,957,2401,3358,1735,1306.0,651,439,392,1919,21,7776,450.0,1996-97,3961.0,104.0,105.2,97.9,99.2,6.1,6.0,0.615,1.33,16.9,0.324,0.678,0.504,0.177,0.507,0.546,90.6,89.54,74.62,7393,0.536
1610612749,Milwaukee Bucks,82,33,49,0.402,3946.0,2967,6303,0.471,324,920,0.352,1560,2104,0.741,955,2263,3218,1610,1285.0,634,348,392,1892,11,7818,-155.0,1996-97,3946.0,103.4,104.7,105.6,106.7,-2.2,-2.0,0.543,1.25,15.8,0.329,0.669,0.501,0.172,0.496,0.541,91.9,90.85,75.71,7465,0.477
1610612750,Minnesota Timberwolves,82,40,42,0.488,3956.0,2937,6436,0.456,371,1093,0.339,1637,2180,0.751,957,2302,3259,1874,1243.0,618,557,444,1818,13,7882,-121.0,1996-97,3956.0,102.6,103.9,103.7,105.5,-1.1,-1.7,0.638,1.51,17.7,0.323,0.649,0.488,0.164,0.485,0.533,93.4,92.04,76.7,7588,0.501
1610612751,New Jersey Nets,82,26,56,0.317,3956.0,2994,7091,0.422,484,1371,0.353,1502,2031,0.74,1410,2376,3786,1726,1290.0,678,481,516,1865,14,7974,-374.0,1996-97,3956.0,101.4,102.4,106.5,107.2,-5.1,-4.8,0.576,1.34,15.5,0.376,0.669,0.513,0.166,0.456,0.499,95.3,94.47,78.72,7785,0.457
1610612752,New York Knicks,82,57,25,0.695,3971.0,2882,6227,0.463,470,1294,0.363,1585,2119,0.748,973,2516,3489,1809,1462.0,630,378,295,2033,14,7819,256.0,1996-97,3971.0,102.2,102.9,97.6,99.5,4.6,3.4,0.628,1.24,17.2,0.323,0.7,0.519,0.192,0.501,0.546,93.0,91.84,76.53,7598,0.537
1610612753,Orlando Magic,82,45,37,0.549,3971.0,2839,6497,0.437,567,1662,0.341,1474,1975,0.746,1071,2221,3292,1689,1250.0,697,362,417,1643,9,7719,-29.0,1996-97,3971.0,102.3,103.8,103.3,104.2,-1.0,-0.5,0.595,1.35,16.3,0.336,0.651,0.49,0.168,0.481,0.524,90.9,89.88,74.9,7438,0.486
1610612755,Philadelphia 76ers,82,22,60,0.268,3955.908333,3003,6850,0.438,433,1356,0.319,1776,2450,0.725,1267,2355,3622,1695,1437.0,683,394,494,1733,8,8215,-536.0,1996-97,3956.0,101.4,102.6,108.4,109.5,-6.9,-6.9,0.564,1.18,15.2,0.359,0.654,0.504,0.179,0.47,0.518,98.1,97.05,80.88,8006,0.453
1610612756,Phoenix Suns,82,40,42,0.488,3971.0,3143,6705,0.469,527,1428,0.369,1618,2125,0.761,916,2376,3292,2067,1180.0,664,322,372,1727,9,8431,54.0,1996-97,3971.0,106.7,108.0,105.5,107.1,1.2,0.9,0.658,1.75,18.9,0.297,0.663,0.482,0.151,0.508,0.552,95.8,94.46,78.72,7808,0.509
1610612757,Portland Trail Blazers,82,49,33,0.598,3971.0,3000,6465,0.464,501,1401,0.358,1613,2261,0.713,1058,2494,3552,1709,1357.0,640,434,428,1928,15,8114,342.0,1996-97,3971.0,104.6,106.3,100.5,102.1,4.1,4.2,0.57,1.26,16.1,0.358,0.691,0.527,0.178,0.503,0.544,93.7,92.17,76.81,7635,0.527
1610612758,Sacramento Kings,82,34,48,0.415,3962.487333,3000,6611,0.454,414,1058,0.391,1494,2067,0.723,1100,2307,3407,1799,1328.0,588,362,429,1923,31,7908,-321.2,1996-97,3962.0,101.9,102.7,105.8,107.0,-3.8,-4.3,0.598,1.34,16.8,0.348,0.661,0.502,0.174,0.485,0.526,93.4,92.68,77.23,7654,0.47
1610612759,San Antonio Spurs,82,20,62,0.244,3946.0,2827,6391,0.442,378,1180,0.32,1386,1929,0.719,1101,2129,3230,1661,1243.0,646,431,448,1764,13,7418,-646.0,1996-97,3946.0,100.5,102.1,108.8,110.8,-8.3,-8.8,0.588,1.34,16.3,0.344,0.643,0.49,0.171,0.472,0.512,90.0,88.45,73.71,7268,0.44
1610612760,Seattle SuperSonics,82,57,25,0.695,3955.651667,2994,6413,0.467,559,1583,0.353,1725,2295,0.752,1010,2270,3280,1929,1231.0,904,388,423,1802,14,8272,633.0,1996-97,3956.0,108.2,109.6,99.5,101.0,8.7,8.5,0.644,1.57,18.1,0.341,0.657,0.5,0.163,0.51,0.557,92.9,91.68,76.4,7549,0.562
1610612761,Toronto Raptors,82,30,52,0.366,3966.0,2897,6632,0.437,589,1624,0.363,1446,2008,0.72,1135,2254,3389,1714,1347.0,723,517,442,1883,7,7829,-256.0,1996-97,3966.0,101.3,102.9,105.1,106.4,-3.7,-3.5,0.592,1.27,16.1,0.35,0.657,0.498,0.177,0.481,0.521,93.3,92.03,76.69,7608,0.467
