TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,35,47,0.427,3981.0,2859,6434,0.444,402,1141,0.352,1594,2011,0.793,937,2558,3495,1679,1367.0,611,473,409,1783,8,7714,-292.0,2002-03,3981.0,99.6,100.4,102.8,104.2,-3.2,-3.8,0.587,1.23,16.0,0.3,0.681,0.499,0.178,0.476,0.527,93.7,92.63,77.19,7683,0.483
1610612738,Boston Celtics,82,44,38,0.537,3966.0,2700,6509,0.415,719,2155,0.334,1480,1994,0.742,849,2471,3320,1575,1147.0,720,303,367,1758,4,7599,-32.0,2002-03,3966.0,98.9,100.0,98.5,100.5,0.4,-0.6,0.583,1.37,15.5,0.266,0.691,0.474,0.151,0.47,0.514,93.4,91.95,76.62,7602,0.48
1610612741,Chicago Bulls,82,30,52,0.366,3985.383333,2991,6714,0.445,349,997,0.35,1455,2014,0.722,985,2541,3526,1782,1388.0,605,461,413,2028,8,7786,-421.0,2002-03,3985.0,97.3,99.1,103.1,104.2,-5.8,-5.1,0.596,1.28,16.5,0.307,0.672,0.492,0.177,0.471,0.512,96.1,94.76,78.96,7857,0.457
1610612739,Cleveland Cavaliers,82,17,65,0.207,3966.0,2850,6746,0.422,293,897,0.327,1502,2012,0.747,1118,2542,3660,1712,1501.0,636,521,494,1864,5,7495,-789.0,2002-03,3966.0,93.5,95.2,103.6,105.1,-10.1,-9.9,0.601,1.14,15.7,0.338,0.697,0.513,0.191,0.444,0.491,96.9,95.32,79.44,7870,0.431
1610612742,Dallas Mavericks,82,60,22,0.732,3956.0,3161,6982,0.453,636,1668,0.381,1486,1793,0.829,912,2544,3456,1837,948.0,666,449,322,1730,8,8444,638.0,2002-03,3956.0,108.2,109.3,99.4,101.0,8.8,8.3,0.581,1.94,17.3,0.277,0.677,0.478,0.123,0.498,0.543,95.0,93.75,78.12,7726,0.546
1610612743,Denver Nuggets,82,17,65,0.207,3946.0,2689,6544,0.411,229,824,0.278,1294,1850,0.699,1112,2363,3475,1737,1514.0,712,422,538,2056,11,6901,-679.0,2002-03,3946.0,88.9,91.2,99.0,100.1,-10.0,-8.9,0.646,1.15,16.3,0.345,0.697,0.511,0.2,0.428,0.469,93.8,92.11,76.76,7568,0.425
1610612765,Detroit Pistons,82,50,32,0.61,3981.0,2700,6277,0.43,533,1488,0.358,1559,2021,0.771,883,2445,3328,1620,1104.0,556,468,355,1748,13,7492,302.0,2002-03,3981.0,101.4,102.4,97.3,98.2,4.2,4.2,0.6,1.47,16.2,0.294,0.707,0.499,0.151,0.473,0.523,89.1,88.26,73.55,7318,0.525
1610612744,Golden State Warriors,82,38,44,0.463,3951.0,3061,6941,0.441,425,1235,0.344,1853,2382,0.778,1284,2546,3830,1712,1295.0,594,506,491,1786,0,8400,-93.0,2002-03,3951.0,105.0,106.4,106.0,107.7,-1.0,-1.3,0.559,1.32,15.4,0.371,0.663,0.518,0.164,0.472,0.526,97.2,95.88,79.9,7897,0.492
1610612745,Houston Rockets,82,43,39,0.524,3986.0,2840,6461,0.44,439,1267,0.346,1569,2044,0.768,1024,2564,3588,1506,1276.0,594,493,381,1602,5,7688,121.0,2002-03,3986.0,101.0,102.4,99.9,100.9,1.1,1.5,0.53,1.18,14.7,0.331,0.698,0.518,0.17,0.474,0.522,91.5,90.36,75.3,7508,0.511
1610612754,Indiana Pacers,82,48,34,0.585,3981.0,2911,6608,0.441,379,1119,0.339,1739,2271,0.766,1004,2622,3626,1910,1210.0,696,443,513,1811,9,7940,286.0,2002-03,3981.0,101.6,103.2,97.9,99.6,3.7,3.5,0.656,1.58,17.7,0.318,0.694,0.509,0.157,0.469,0.522,94.2,92.71,77.26,7696,0.538
1610612746,Los Angeles Clippers,82,27,55,0.329,3951.0,2835,6490,0.437,390,1178,0.331,1633,2177,0.75,1008,2462,3470,1605,1291.0,574,461,418,1784,2,7693,-338.0,2002-03,3951.0,99.5,101.1,103.6,105.1,-4.1,-4.0,0.566,1.24,15.4,0.316,0.673,0.496,0.17,0.467,0.516,94.0,92.68,77.23,7613,0.47
1610612747,Los Angeles Lakers,82,50,32,0.61,3986.0,3091,6856,0.451,486,1367,0.356,1562,2129,0.734,1078,2554,3632,1909,1192.0,639,470,311,1874,6,8230,191.0,2002-03,3986.0,104.1,105.6,101.8,103.4,2.3,2.2,0.618,1.6,17.4,0.328,0.693,0.509,0.153,0.486,0.528,95.2,93.78,78.15,7797,0.52
1610612763,Memphis Grizzlies,82,28,54,0.341,3986.0,3049,6743,0.452,467,1279,0.365,1430,1936,0.739,943,2466,3409,1892,1262.0,651,500,430,1678,1,7995,-265.0,2002-03,3986.0,101.0,102.3,104.6,105.9,-3.6,-3.5,0.621,1.5,17.5,0.301,0.659,0.482,0.162,0.487,0.526,95.2,94.03,78.35,7813,0.482
1610612748,Miami Heat,82,25,57,0.305,3966.0,2688,6517,0.412,348,1100,0.316,1292,1689,0.765,948,2464,3412,1501,1167.0,592,324,436,1856,5,7016,-414.0,2002-03,3966.0,93.8,95.4,99.8,101.2,-6.0,-5.8,0.558,1.29,15.0,0.306,0.709,0.501,0.159,0.439,0.483,90.3,88.93,74.11,7353,0.456
1610612749,Milwaukee Bucks,82,42,40,0.512,3981.0,3045,6670,0.457,585,1526,0.383,1483,1911,0.776,876,2367,3243,1823,1044.0,622,344,333,1820,6,8158,19.0,2002-03,3981.0,106.2,107.2,105.3,106.9,1.0,0.3,0.599,1.75,17.4,0.287,0.666,0.477,0.137,0.5,0.543,92.9,91.76,76.46,7607,0.495
1610612750,Minnesota Timberwolves,82,51,31,0.622,3961.0,3172,6809,0.466,296,804,0.368,1406,1826,0.77,959,2614,3573,2070,1124.0,553,433,405,1704,4,8046,170.0,2002-03,3961.0,103.5,104.8,100.6,102.5,2.9,2.2,0.653,1.84,19.0,0.31,0.695,0.508,0.146,0.488,0.528,94.6,93.08,77.57,7681,0.529
1610612751,New Jersey Nets,82,49,33,0.598,3951.0,2906,6585,0.441,346,1041,0.332,1662,2195,0.757,991,2528,3519,1887,1212.0,717,374,423,1772,5,7820,428.0,2002-03,3951.0,100.6,102.1,95.5,96.6,5.1,5.4,0.649,1.56,17.6,0.317,0.702,0.51,0.158,0.468,0.518,94.2,93.0,77.5,7661,0.544
1610612740,New Orleans Hornets,82,47,35,0.573,3981.0,2914,6695,0.435,404,1075,0.376,1467,1910,0.768,1097,2475,3572,1807,1212.0,656,394,427,1769,10,7699,173.0,2002-03,3981.0,100.6,102.4,98.4,100.0,2.3,2.4,0.62,1.49,17.0,0.345,0.697,0.518,0.161,0.465,0.511,92.3,90.72,75.6,7522,0.517
1610612752,New York Knicks,82,37,45,0.451,3971.0,2967,6725,0.441,606,1582,0.383,1320,1620,0.815,842,2376,3218,1800,1149.0,579,255,308,1888,10,7860,-111.0,2002-03,3971.0,101.5,103.3,103.7,104.6,-2.2,-1.3,0.607,1.57,17.2,0.28,0.689,0.48,0.151,0.486,0.528,93.3,92.06,76.72,7611,0.474
1610612753,Orlando Magic,82,42,40,0.512,3961.0,2947,6763,0.436,568,1590,0.357,1616,2079,0.777,958,2392,3350,1676,1177.0,696,300,411,1888,6,8078,11.0,2002-03,3961.0,102.3,103.7,101.9,103.7,0.4,0.0,0.569,1.42,15.8,0.3,0.68,0.485,0.151,0.478,0.526,95.8,94.33,78.61,7788,0.482
1610612755,Philadelphia 76ers,82,48,34,0.585,3971.0,2975,6640,0.448,245,787,0.311,1746,2253,0.775,1042,2415,3457,1771,1212.0,844,284,521,1804,8,7941,189.0,2002-03,3971.0,101.8,103.2,100.0,100.6,1.8,2.6,0.595,1.46,16.5,0.324,0.704,0.509,0.158,0.466,0.52,94.0,93.07,77.56,7694,0.516
1610612756,Phoenix Suns,82,44,38,0.537,3961.0,3005,6776,0.443,394,1149,0.343,1430,1928,0.742,1049,2440,3489,1719,1208.0,665,404,453,1801,7,7834,93.0,2002-03,3961.0,100.7,102.6,99.4,101.3,1.2,1.3,0.572,1.42,16.2,0.323,0.672,0.496,0.158,0.473,0.514,94.3,92.59,77.16,7637,0.498
1610612757,Portland Trail Blazers,82,50,32,0.61,3970.383333,2987,6491,0.46,379,1150,0.33,1450,1947,0.745,992,2378,3370,1860,1248.0,725,316,391,1634,5,7803,214.0,2002-03,3970.0,102.6,104.2,99.5,101.5,3.1,2.7,0.623,1.49,17.7,0.338,0.689,0.515,0.167,0.489,0.531,92.1,90.44,75.36,7486,0.515
1610612758,Sacramento Kings,82,59,23,0.72,3966.0,3242,6990,0.464,491,1288,0.381,1367,1832,0.746,900,2751,3651,2034,1192.0,736,457,356,1666,0,8342,533.0,2002-03,3966.0,103.1,104.4,96.3,97.8,6.8,6.6,0.627,1.71,18.3,0.289,0.678,0.493,0.149,0.499,0.535,98.0,96.63,80.52,7987,0.551
1610612759,San Antonio Spurs,82,60,22,0.732,3966.0,2908,6297,0.462,449,1270,0.354,1591,2194,0.725,939,2556,3495,1636,1295.0,629,529,422,1672,4,7856,444.0,2002-03,3966.0,103.1,103.9,96.6,98.1,6.5,5.8,0.563,1.26,15.9,0.311,0.687,0.508,0.171,0.497,0.541,92.5,91.46,76.21,7558,0.549
1610612760,Seattle SuperSonics,82,40,42,0.488,3971.0,2887,6599,0.437,456,1291,0.353,1325,1780,0.744,963,2385,3348,1775,1085.0,679,295,409,1712,6,7555,-10.0,2002-03,3971.0,100.7,102.4,100.9,102.6,-0.2,-0.2,0.615,1.64,17.2,0.314,0.688,0.497,0.147,0.472,0.512,90.7,89.17,74.31,7379,0.502
1610612761,Toronto Raptors,82,24,58,0.293,3961.0,2847,6664,0.427,409,1193,0.343,1350,1879,0.718,1023,2355,3378,1583,1181.0,609,392,406,1761,5,7453,-481.0,2002-03,3961.0,97.4,99.3,104.3,105.6,-6.9,-6.3,0.556,1.34,15.3,0.318,0.678,0.491,0.157,0.458,0.497,92.4,91.01,75.84,7507,0.447
1610612762,Utah Jazz,82,47,35,0.573,3956.0,2894,6189,0.468,224,641,0.349,1750,2349,0.745,1021,2381,3402,2103,1375.0,707,467,427,1837,7,7762,196.0,2002-03,3956.0,102.4,103.7,99.8,101.1,2.7,2.6,0.727,1.53,19.5,0.353,0.673,0.519,0.184,0.486,0.537,92.0,90.78,75.65,7483,0.551
1610612764,Washington Wizards,82,37,45,0.451,3966.0,2816,6394,0.44,253,811,0.312,1617,2077,0.779,917,2395,3312,1612,1095.0,621,390,358,1644,3,7502,-83.0,2002-03,3966.0,100.2,101.5,100.9,102.6,-0.7,-1.1,0.572,1.47,15.9,0.305,0.686,0.496,0.148,0.46,0.513,90.8,89.46,74.55,7390,0.498
