TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,66,40,26,0.606,3233.0,2429,5348,0.454,492,1330,0.37,1025,1385,0.74,652,2066,2718,1481,921.0,536,303,313,1178,1263,6375,227.0,2011-12,102.4,104.2,98.6,100.4,3.8,3.8,0.61,1.61,17.6,0.279,0.703,0.493,0.151,0.5,0.535,92.5,90.88,75.73,6117,0.526
1610612738,Boston Celtics,66,39,27,0.591,3188.0,2341,5086,0.46,363,988,0.367,1017,1308,0.778,509,2051,2560,1557,979.0,498,362,304,1315,1217,6062,166.0,2011-12,98.9,100.1,95.5,97.5,3.4,2.6,0.665,1.59,18.8,0.245,0.686,0.478,0.162,0.496,0.535,92.6,91.11,75.92,6055,0.535
1610612766,Charlotte Bobcats,66,7,59,0.106,3178.0,2193,5293,0.414,263,892,0.295,1090,1462,0.746,677,1894,2571,1326,957.0,397,361,378,1249,1341,5739,-918.0,2011-12,92.3,94.4,107.8,109.4,-15.5,-15.0,0.605,1.39,16.0,0.285,0.678,0.474,0.157,0.439,0.483,93.6,91.86,76.55,6080,0.411
1610612741,Chicago Bulls,66,50,16,0.758,3188.0,2467,5462,0.452,419,1117,0.375,1006,1394,0.722,915,2165,3080,1527,923.0,456,388,343,1139,1166,6359,540.0,2011-12,104.5,106.3,95.3,97.5,9.3,8.8,0.619,1.65,17.7,0.361,0.703,0.536,0.154,0.49,0.523,91.8,89.98,74.98,5982,0.561
1610612739,Cleveland Cavaliers,66,21,45,0.318,3193.0,2261,5360,0.422,440,1273,0.346,1178,1645,0.716,841,1949,2790,1308,1017.0,466,262,409,1317,1381,6140,-475.0,2011-12,98.1,100.0,106.0,107.6,-7.9,-7.6,0.579,1.29,15.4,0.323,0.683,0.496,0.166,0.463,0.505,94.0,92.34,76.95,6140,0.439
1610612742,Dallas Mavericks,66,36,30,0.545,3213.0,2398,5412,0.443,497,1464,0.339,1029,1334,0.771,665,2157,2822,1380,926.0,565,337,265,1226,1213,6322,63.0,2011-12,101.0,102.1,99.7,100.9,1.3,1.1,0.575,1.49,16.5,0.268,0.714,0.493,0.149,0.489,0.527,93.6,92.61,77.17,6195,0.51
1610612743,Denver Nuggets,66,38,28,0.576,3208.0,2572,5404,0.476,435,1311,0.332,1293,1760,0.735,738,2105,2843,1581,1015.0,540,330,439,1297,1452,6872,190.0,2011-12,106.5,108.3,103.4,105.1,3.1,3.2,0.615,1.56,17.9,0.316,0.705,0.515,0.16,0.516,0.556,96.7,95.03,79.19,6346,0.527
1610612765,Detroit Pistons,66,25,41,0.379,3193.0,2291,5232,0.438,317,916,0.346,1098,1461,0.752,775,1882,2657,1232,1033.0,460,278,348,1293,1283,5997,-316.0,2011-12,97.8,100.0,104.0,105.0,-6.2,-5.0,0.538,1.19,15.1,0.322,0.689,0.5,0.172,0.468,0.51,91.7,90.31,75.26,6000,0.448
1610612744,Golden State Warriors,66,23,43,0.348,3183.0,2489,5443,0.457,524,1351,0.388,951,1235,0.77,640,1947,2587,1470,915.0,528,362,328,1410,1095,6453,-225.0,2011-12,103.1,103.9,106.0,107.3,-3.0,-3.4,0.591,1.61,17.4,0.256,0.658,0.46,0.147,0.505,0.539,94.7,93.78,78.15,6212,0.472
1610612745,Houston Rockets,66,34,32,0.515,3213.0,2489,5543,0.449,478,1330,0.359,1018,1301,0.782,769,2014,2783,1404,955.0,496,319,340,1347,1215,6474,15.0,2011-12,102.7,104.2,102.1,104.0,0.6,0.2,0.564,1.47,16.4,0.309,0.692,0.499,0.154,0.492,0.529,94.3,92.82,77.35,6215,0.497
