TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,30,52,0.366,3975.985,2831,6372,0.444,341,1038,0.329,1677,2203,0.761,976,2312,3288,1573,1306.0,609,446,421,1970,1853,7680,-390.0,2006-07,3976.0,100.1,102.0,105.5,107.0,-5.3,-5.1,0.556,1.2,15.3,0.328,0.676,0.499,0.173,0.471,0.523,92.5,90.98,75.82,7533,0.466
1610612738,Boston Celtics,82,24,58,0.293,3971.0,2858,6454,0.443,471,1283,0.367,1670,2178,0.767,918,2391,3309,1630,1350.0,589,382,449,1971,1757,7857,-280.0,2006-07,3971.0,100.2,102.3,104.5,105.8,-4.4,-3.5,0.57,1.21,15.6,0.309,0.705,0.502,0.176,0.479,0.53,94.5,92.91,77.42,7680,0.459
1610612766,Charlotte Bobcats,82,33,49,0.402,4001.0,2960,6643,0.446,457,1280,0.357,1568,2136,0.734,920,2346,3266,1836,1224.0,638,369,437,1985,1786,7945,-307.0,2006-07,4001.0,100.7,102.4,104.8,106.3,-4.1,-3.9,0.62,1.5,17.1,0.299,0.682,0.485,0.158,0.48,0.524,94.5,93.11,77.6,7758,0.471
1610612741,Chicago Bulls,82,49,33,0.598,3956.0,3046,6663,0.457,480,1237,0.388,1528,2083,0.734,984,2597,3581,1832,1310.0,639,445,433,1908,1900,8100,411.0,2006-07,3956.0,102.5,104.0,97.0,98.8,5.4,5.2,0.601,1.4,17.0,0.319,0.707,0.514,0.168,0.493,0.534,96.0,94.47,78.73,7790,0.539
1610612739,Cleveland Cavaliers,82,50,32,0.61,3976.0,2978,6658,0.447,494,1404,0.352,1484,2133,0.696,1039,2529,3568,1708,1177.0,625,353,349,1781,1804,7934,314.0,2006-07,3976.0,102.6,104.4,98.9,100.6,3.7,3.8,0.574,1.45,16.2,0.327,0.721,0.518,0.155,0.484,0.522,93.2,91.59,76.33,7598,0.52
1610612742,Dallas Mavericks,82,67,15,0.817,3951.0,3010,6442,0.467,535,1404,0.381,1646,2045,0.805,920,2515,3435,1632,1140.0,560,408,312,1837,1811,8201,592.0,2006-07,3951.0,108.5,109.7,100.6,102.1,7.9,7.6,0.542,1.43,16.0,0.32,0.719,0.522,0.152,0.509,0.559,91.9,90.68,75.57,7476,0.552
1610612743,Denver Nuggets,82,45,37,0.549,3956.0,3164,6805,0.465,484,1440,0.336,1827,2449,0.746,1001,2558,3559,1920,1352.0,678,435,424,1756,1946,8639,133.0,2006-07,3956.0,104.9,106.7,102.7,105.1,2.2,1.7,0.607,1.42,17.1,0.322,0.678,0.502,0.167,0.501,0.548,100.2,98.2,81.84,8093,0.514
1610612765,Detroit Pistons,82,53,29,0.646,3976.0,2942,6484,0.454,449,1305,0.344,1539,1988,0.774,948,2374,3322,1768,1001.0,583,472,290,1672,1668,7872,341.0,2006-07,3976.0,106.2,107.4,101.1,102.6,5.1,4.8,0.601,1.77,17.3,0.307,0.678,0.493,0.137,0.488,0.535,89.7,88.56,73.8,7332,0.533
1610612744,Golden State Warriors,82,42,40,0.512,3951.0,3261,7048,0.463,700,1966,0.356,1515,2113,0.717,941,2455,3396,1950,1309.0,750,466,399,1933,1832,8737,-28.0,2006-07,3951.0,104.7,106.2,104.5,106.5,0.2,-0.3,0.598,1.49,17.3,0.285,0.662,0.472,0.159,0.512,0.548,101.6,99.97,83.31,8228,0.489
1610612745,Houston Rockets,82,52,30,0.634,3971.0,2906,6528,0.445,705,1893,0.372,1436,1906,0.753,880,2673,3553,1704,1162.0,583,337,353,1710,1631,7953,398.0,2006-07,3971.0,104.0,104.7,97.5,99.7,6.4,4.9,0.586,1.47,16.5,0.287,0.725,0.508,0.153,0.499,0.54,93.0,91.7,76.41,7598,0.529
