TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,28,54,0.341,3966.0,3000,6807,0.441,258,814,0.317,1477,1987,0.743,1146,2570,3716,1548,1266.0,500,461,404,1718,135,7735,-441.0,1999-00,3966.0,99.2,100.1,104.8,105.8,-5.7,-5.7,0.516,1.22,14.6,0.334,0.698,0.516,0.164,0.46,0.503,94.4,93.55,77.96,7731,0.462
1610612738,Boston Celtics,82,35,47,0.427,3946.0,3054,6880,0.444,417,1260,0.331,1621,2175,0.745,1108,2420,3528,1741,1259.0,795,286,473,2223,188,8146,-62.0,1999-00,3946.0,102.0,102.9,103.0,103.9,-1.0,-1.1,0.57,1.38,15.9,0.327,0.705,0.506,0.159,0.474,0.52,97.1,96.19,80.16,7918,0.476
1610612766,Charlotte Hornets,82,49,33,0.598,3956.0,2935,6533,0.449,339,1001,0.339,1863,2458,0.758,884,2635,3519,2023,1206.0,732,480,421,1670,178,8072,219.0,1999-00,3956.0,101.7,102.5,98.9,99.7,2.8,2.8,0.689,1.68,18.4,0.283,0.712,0.501,0.153,0.475,0.53,96.3,95.58,79.65,7876,0.541
1610612741,Chicago Bulls,82,17,65,0.207,3960.75,2565,6180,0.415,340,1033,0.329,1482,2089,0.709,1032,2323,3355,1636,1557.0,646,383,461,1908,213,6952,-771.0,1999-00,3961.0,91.2,92.8,102.3,102.8,-11.1,-10.0,0.638,1.05,15.8,0.331,0.676,0.499,0.208,0.443,0.49,92.0,90.93,75.78,7492,0.417
1610612739,Cleveland Cavaliers,82,32,50,0.39,3970.916667,2977,6734,0.442,343,919,0.373,1653,2205,0.75,1009,2500,3509,1941,1427.0,715,363,500,2219,246,7950,-287.0,1999-00,3971.0,97.9,98.7,100.9,102.2,-3.0,-3.5,0.652,1.36,17.3,0.308,0.685,0.496,0.177,0.468,0.516,98.4,97.36,81.13,8051,0.475
1610612742,Dallas Mavericks,82,40,42,0.488,3945.843333,3195,7047,0.453,519,1326,0.391,1407,1751,0.804,931,2444,3375,1810,1124.0,592,416,416,1770,309,8316,-47.0,1999-00,3946.0,103.8,104.7,104.5,105.2,-0.7,-0.5,0.567,1.61,16.7,0.281,0.647,0.466,0.142,0.49,0.532,97.4,96.64,80.54,7941,0.493
1610612743,Denver Nuggets,82,35,47,0.427,3970.931667,3057,6911,0.442,470,1397,0.336,1531,2116,0.724,1073,2590,3663,1911,1281.0,554,618,462,1962,202,8115,-174.0,1999-00,3971.0,100.8,102.2,102.8,104.5,-2.0,-2.3,0.625,1.49,17.2,0.321,0.688,0.504,0.161,0.476,0.517,97.4,95.95,79.96,7944,0.483
1610612765,Detroit Pistons,82,42,40,0.512,3966.0,3044,6635,0.459,439,1223,0.359,1956,2506,0.781,917,2458,3375,1707,1288.0,665,273,396,2011,285,8483,118.0,1999-00,3966.0,104.6,105.2,103.1,103.8,1.6,1.4,0.561,1.33,15.7,0.295,0.694,0.495,0.16,0.492,0.548,98.2,97.56,81.3,8063,0.506
1610612744,Golden State Warriors,82,19,63,0.232,3951.0,2996,7140,0.42,345,1069,0.323,1497,2147,0.697,1300,2438,3738,1851,1302.0,731,356,495,2043,160,7834,-678.0,1999-00,3951.0,96.9,98.0,105.8,106.5,-8.9,-8.4,0.618,1.42,16.3,0.346,0.673,0.499,0.163,0.444,0.484,98.0,97.11,80.92,7991,0.431
1610612745,Houston Rockets,82,34,48,0.415,3966.0,3001,6664,0.45,581,1625,0.358,1573,2145,0.733,1008,2586,3594,1774,1425.0,613,438,433,1663,148,8156,-71.0,1999-00,3966.0,101.6,103.3,103.1,104.2,-1.5,-0.8,0.591,1.24,16.3,0.321,0.691,0.508,0.181,0.494,0.536,96.8,95.54,79.62,7892,0.49
