TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612754,Indiana Pacers,82,42,40,0.512,3981.0,2935,6580,0.446,405,1195,0.339,1663,2155,0.772,930,2568,3498,1884,1249.0,658,436,466,1876,14,7938,22.0,2001-02,3981.0,101.2,102.8,101.1,102.4,0.1,0.4,0.642,1.51,17.6,0.302,0.686,0.499,0.162,0.477,0.527,94.5,93.13,77.61,7721,0.51
1610612746,Los Angeles Clippers,82,39,43,0.476,3961.0,2970,6668,0.445,408,1147,0.356,1498,2026,0.739,1083,2474,3557,1714,1214.0,510,540,439,1624,6,7846,-38.0,2001-02,3961.0,102.0,104.3,103.2,104.7,-1.2,-0.4,0.577,1.41,16.3,0.349,0.673,0.512,0.161,0.476,0.519,92.9,91.21,76.01,7524,0.495
1610612747,Los Angeles Lakers,82,58,24,0.707,3956.0,3150,6840,0.461,510,1439,0.354,1494,2138,0.699,1022,2607,3629,1882,1040.0,625,478,354,1823,8,8304,584.0,2001-02,3956.0,106.5,108.0,98.7,100.4,7.8,7.6,0.597,1.81,17.5,0.311,0.686,0.501,0.135,0.498,0.534,94.8,93.32,77.77,7691,0.549
1610612763,Memphis Grizzlies,82,23,59,0.28,3956.0,2851,6535,0.436,336,1096,0.307,1334,1883,0.708,984,2413,3397,1785,1344.0,646,488,457,1571,8,7372,-610.0,2001-02,3956.0,95.4,96.6,103.8,104.7,-8.4,-8.0,0.626,1.33,16.9,0.305,0.663,0.483,0.176,0.462,0.501,93.5,92.55,77.12,7629,0.456
1610612748,Miami Heat,82,36,46,0.439,3986.0,2801,6382,0.439,312,899,0.347,1236,1708,0.724,902,2544,3446,1664,1217.0,547,448,353,1846,14,7150,-126.0,2001-02,3986.0,96.0,97.3,97.6,99.0,-1.6,-1.7,0.594,1.37,16.5,0.297,0.71,0.505,0.166,0.463,0.501,89.7,88.47,73.72,7346,0.501
1610612749,Milwaukee Bucks,82,41,41,0.5,3981.0,3041,6577,0.462,593,1583,0.375,1321,1767,0.748,841,2557,3398,1847,1157.0,596,388,361,1788,9,7996,-18.0,2001-02,3981.0,104.2,105.3,103.9,105.6,0.4,-0.3,0.607,1.6,17.7,0.287,0.679,0.491,0.152,0.507,0.544,92.8,91.51,76.26,7591,0.502
1610612750,Minnesota Timberwolves,82,50,32,0.61,3961.0,3175,6887,0.461,396,1047,0.378,1399,1754,0.798,1059,2562,3621,1993,1097.0,524,427,407,1739,7,8145,277.0,2001-02,3961.0,105.8,107.5,102.2,104.1,3.6,3.4,0.628,1.82,18.4,0.343,0.703,0.524,0.145,0.49,0.532,93.3,91.72,76.43,7578,0.529
1610612751,New Jersey Nets,82,52,30,0.634,3966.0,3042,6816,0.446,403,1194,0.338,1402,1907,0.735,1039,2515,3554,1990,1189.0,716,490,439,1734,9,7889,341.0,2001-02,3966.0,101.1,102.4,96.6,98.1,4.5,4.3,0.654,1.67,18.2,0.322,0.683,0.503,0.154,0.476,0.515,94.5,93.2,77.67,7707,0.537
1610612752,New York Knicks,82,30,52,0.366,3961.0,2817,6520,0.432,474,1344,0.353,1406,1786,0.787,876,2458,3334,1720,1192.0,558,288,385,1800,14,7514,-327.0,2001-02,3961.0,98.6,100.4,103.0,104.6,-4.4,-4.2,0.611,1.44,16.7,0.292,0.684,0.489,0.159,0.468,0.514,92.3,90.78,75.65,7487,0.466
1610612753,Orlando Magic,82,44,38,0.537,3966.0,3087,6892,0.448,620,1660,0.373,1446,1917,0.754,941,2439,3380,1804,1118.0,663,383,383,1700,5,8240,129.0,2001-02,3966.0,104.1,105.6,102.5,104.1,1.6,1.5,0.584,1.61,16.8,0.292,0.665,0.477,0.143,0.493,0.533,95.8,94.4,78.67,7805,0.497
1610612755,Philadelphia 76ers,82,43,39,0.524,3946.0,2804,6436,0.436,214,715,0.299,1639,2104,0.779,1092,2534,3626,1638,1256.0,705,363,458,1645,13,7461,131.0,2001-02,3946.0,99.1,100.5,97.5,98.7,1.6,1.8,0.584,1.3,15.8,0.341,0.702,0.523,0.169,0.452,0.507,91.5,90.32,75.27,7424,0.52
1610612756,Phoenix Suns,82,36,46,0.439,3966.0,3097,6934,0.447,358,1096,0.327,1250,1630,0.767,1072,2430,3502,1838,1205.0,668,401,475,1785,9,7802,-56.0,2001-02,3966.0,100.2,101.8,101.0,102.6,-0.7,-0.7,0.593,1.53,17.1,0.327,0.672,0.498,0.157,0.472,0.51,94.2,92.74,77.28,7663,0.486
1610612757,Portland Trail Blazers,82,49,33,0.598,3966.0,3004,6671,0.45,466,1318,0.354,1451,1901,0.763,1085,2444,3529,1926,1172.0,702,368,410,1613,7,7925,245.0,2001-02,3966.0,104.4,105.9,101.0,102.6,3.4,3.3,0.641,1.64,18.0,0.345,0.703,0.522,0.157,0.485,0.528,92.0,90.55,75.46,7482,0.518
1610612758,Sacramento Kings,82,61,21,0.744,3951.0,3267,7003,0.467,426,1160,0.367,1618,2154,0.751,1013,2702,3715,1959,1128.0,741,375,387,1560,9,8578,624.0,2001-02,3951.0,106.4,107.9,98.6,99.7,7.7,8.1,0.6,1.74,17.7,0.306,0.69,0.502,0.142,0.497,0.539,98.0,96.74,80.61,7951,0.552
1610612759,San Antonio Spurs,82,58,24,0.707,3971.0,2913,6363,0.458,438,1211,0.362,1668,2249,0.742,907,2566,3473,1643,1180.0,625,537,428,1575,8,7932,509.0,2001-02,3971.0,104.0,105.4,96.5,98.5,7.5,6.9,0.564,1.39,16.0,0.301,0.685,0.501,0.157,0.492,0.539,92.6,91.06,75.88,7528,0.554
1610612760,Seattle SuperSonics,82,45,37,0.549,3966.0,3131,6681,0.469,489,1292,0.378,1263,1672,0.755,968,2333,3301,1926,1124.0,698,364,400,1732,6,8014,248.0,2001-02,3966.0,105.8,107.3,102.5,104.1,3.4,3.3,0.615,1.71,18.3,0.32,0.656,0.49,0.151,0.505,0.54,91.7,90.35,75.3,7468,0.522
1610612761,Toronto Raptors,82,42,40,0.512,3951.0,2919,6727,0.434,387,1109,0.349,1269,1717,0.739,1114,2336,3450,1779,1174.0,688,458,393,1771,9,7494,-36.0,2001-02,3951.0,99.4,101.1,100.0,101.7,-0.6,-0.6,0.609,1.52,16.9,0.343,0.671,0.503,0.158,0.463,0.501,91.6,90.02,75.02,7414,0.496
1610612762,Utah Jazz,82,44,38,0.537,3965.94,2869,6374,0.45,280,842,0.333,1853,2430,0.763,1109,2349,3458,1999,1353.0,749,523,548,1971,8,7871,73.0,2001-02,3966.0,102.4,103.8,101.6,102.9,0.8,0.9,0.697,1.48,18.4,0.362,0.683,0.521,0.178,0.472,0.529,93.0,91.75,76.46,7582,0.53
1610612764,Washington Wizards,82,37,45,0.451,3946.0,2938,6664,0.441,305,786,0.388,1428,1866,0.765,1055,2393,3448,1715,1068.0,570,354,414,1763,7,7609,-115.0,2001-02,3946.0,101.5,102.9,103.2,104.5,-1.7,-1.6,0.584,1.61,16.6,0.328,0.685,0.504,0.144,0.464,0.508,91.1,89.93,74.94,7395,0.486
