TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,44,38,0.537,3971.0,3084,6644,0.464,706,1901,0.371,1158,1619,0.715,758,2593,3351,2007,1219.0,664,369,350,1473,1543,8032,33.0,2012-13,102.7,103.7,101.8,103.4,0.9,0.3,0.651,1.65,18.8,0.254,0.701,0.482,0.157,0.517,0.546,94.7,93.56,77.97,7744,0.509
1610612738,Boston Celtics,81,41,40,0.506,3968.0,3001,6459,0.465,498,1390,0.358,1318,1698,0.776,654,2533,3187,1843,1181.0,667,365,378,1717,1574,7818,-18.0,2012-13,101.1,102.2,100.4,102.6,0.7,-0.5,0.614,1.56,17.9,0.246,0.69,0.477,0.154,0.503,0.542,94.0,92.46,77.05,7652,0.507
1610612751,Brooklyn Nets,82,49,33,0.598,3971.0,2942,6544,0.45,628,1760,0.357,1432,1958,0.731,1047,2460,3507,1668,1206.0,599,391,390,1500,1751,7944,146.0,2012-13,105.0,106.9,103.6,104.8,1.4,2.0,0.567,1.38,16.1,0.343,0.701,0.52,0.162,0.498,0.536,91.2,89.88,74.9,7433,0.509
1610612766,Charlotte Bobcats,82,21,61,0.256,3961.0,2823,6649,0.425,469,1399,0.335,1546,2060,0.75,917,2389,3306,1587,1153.0,591,479,565,1561,1746,7661,-757.0,2012-13,98.3,100.4,108.9,110.3,-10.6,-9.9,0.562,1.38,15.3,0.305,0.679,0.486,0.151,0.46,0.507,94.0,92.49,77.07,7632,0.438
1610612741,Chicago Bulls,82,45,37,0.549,3966.0,2926,6698,0.437,446,1265,0.353,1343,1738,0.773,1026,2514,3540,1886,1171.0,588,417,477,1617,1609,7641,26.0,2012-13,100.4,102.4,100.3,101.9,0.1,0.5,0.645,1.61,17.8,0.332,0.699,0.514,0.157,0.47,0.512,92.0,90.35,75.3,7460,0.514
1610612739,Cleveland Cavaliers,82,24,58,0.293,3946.0,2993,6901,0.434,547,1581,0.346,1380,1826,0.756,1004,2359,3363,1694,1149.0,647,334,560,1737,1615,7913,-384.0,2012-13,100.8,103.2,106.9,108.2,-6.1,-5.0,0.566,1.47,15.9,0.326,0.695,0.5,0.15,0.473,0.514,94.9,93.25,77.71,7666,0.45
1610612742,Dallas Mavericks,82,41,41,0.5,3996.0,3182,6892,0.462,606,1628,0.372,1323,1669,0.793,767,2670,3437,1906,1144.0,648,454,340,1698,1547,8293,-49.0,2012-13,103.6,104.7,104.0,105.4,-0.4,-0.6,0.599,1.67,17.7,0.259,0.698,0.484,0.144,0.506,0.544,96.2,95.09,79.24,7917,0.502
1610612743,Denver Nuggets,82,57,25,0.695,3981.0,3339,6983,0.478,521,1518,0.343,1505,2148,0.701,1092,2601,3693,2002,1253.0,762,533,554,1682,1775,8704,417.0,2012-13,107.6,109.3,102.0,104.2,5.6,5.1,0.6,1.6,17.8,0.345,0.675,0.513,0.157,0.515,0.549,97.8,95.92,79.93,7960,0.538
1610612765,Detroit Pistons,82,29,53,0.354,3961.0,2979,6638,0.449,513,1440,0.356,1307,1870,0.699,991,2463,3454,1742,1241.0,574,400,472,1623,1630,7778,-327.0,2012-13,100.9,102.7,105.6,107.2,-4.8,-4.5,0.585,1.4,16.6,0.324,0.695,0.506,0.164,0.487,0.521,93.2,91.68,76.4,7571,0.467
1610612744,Golden State Warriors,82,47,35,0.573,3961.0,3130,6840,0.458,658,1632,0.403,1378,1744,0.79,885,2801,3686,1845,1236.0,567,346,399,1753,1571,8296,73.0,2012-13,104.2,105.1,102.6,104.2,1.7,0.9,0.589,1.49,17.1,0.285,0.712,0.506,0.157,0.506,0.545,96.8,95.64,79.7,7893,0.502
1610612745,Houston Rockets,82,45,37,0.549,3956.0,3124,6782,0.461,867,2369,0.366,1573,2087,0.754,909,2652,3561,1902,1348.0,679,359,498,1662,1674,8688,285.0,2012-13,106.7,108.8,103.5,105.3,3.3,3.5,0.609,1.41,17.3,0.305,0.71,0.509,0.169,0.525,0.564,98.6,96.89,80.74,7988,0.51
1610612754,Indiana Pacers,81,49,32,0.605,3918.0,2845,6525,0.436,555,1599,0.347,1429,1915,0.746,1043,2671,3714,1645,1227.0,580,513,459,1623,1777,7674,326.0,2012-13,101.6,103.4,96.6,99.0,5.0,4.4,0.578,1.34,16.0,0.336,0.701,0.522,0.165,0.479,0.521,92.8,90.9,75.75,7420,0.537
1610612746,Los Angeles Clippers,82,56,26,0.683,3946.0,3160,6608,0.478,627,1752,0.358,1342,1888,0.711,938,2475,3413,1958,1197.0,784,461,335,1716,1712,8289,529.0,2012-13,107.7,109.8,101.0,102.8,6.7,6.9,0.62,1.64,18.4,0.323,0.697,0.512,0.159,0.526,0.557,93.6,91.83,76.53,7552,0.548
1610612747,Los Angeles Lakers,82,45,37,0.549,3951.0,3041,6640,0.458,715,2015,0.355,1584,2289,0.692,942,2732,3674,1818,1232.0,576,429,396,1467,1891,8381,95.0,2012-13,105.6,107.0,103.6,105.9,2.0,1.1,0.598,1.48,16.8,0.309,0.702,0.51,0.157,0.512,0.548,96.8,95.08,79.24,7830,0.513
1610612763,Memphis Grizzlies,82,56,26,0.683,3961.0,2964,6679,0.444,382,1107,0.345,1349,1746,0.773,1059,2445,3504,1715,1144.0,703,436,450,1660,1643,7659,340.0,2012-13,101.7,103.6,97.4,99.1,4.2,4.5,0.579,1.5,16.5,0.344,0.702,0.52,0.155,0.472,0.514,91.1,89.56,74.63,7394,0.531
1610612748,Miami Heat,82,66,16,0.805,3976.0,3148,6348,0.496,717,1809,0.396,1423,1887,0.754,676,2490,3166,1890,1143.0,710,441,262,1533,1673,8436,645.0,2012-13,110.3,111.4,100.5,103.2,9.9,8.2,0.6,1.65,18.4,0.264,0.678,0.485,0.151,0.552,0.588,93.0,91.26,76.05,7572,0.564
1610612749,Milwaukee Bucks,82,38,44,0.463,3966.0,3128,7197,0.435,601,1670,0.36,1251,1700,0.736,1068,2537,3605,1876,1156.0,685,550,362,1554,1567,8108,-123.0,2012-13,100.9,102.5,102.3,104.2,-1.4,-1.7,0.6,1.62,17.0,0.315,0.678,0.491,0.146,0.476,0.51,97.3,95.65,79.71,7909,0.488
1610612750,Minnesota Timberwolves,82,31,51,0.378,3946.0,2943,6702,0.439,450,1475,0.305,1515,2042,0.742,973,2473,3446,1836,1214.0,700,387,481,1509,1847,7851,-194.0,2012-13,100.1,101.8,102.9,104.0,-2.8,-2.2,0.624,1.51,17.1,0.312,0.702,0.5,0.157,0.473,0.516,95.2,93.94,78.29,7712,0.494
1610612740,New Orleans Hornets,82,27,55,0.329,3956.0,2955,6589,0.448,535,1474,0.363,1269,1636,0.776,988,2426,3414,1721,1193.0,520,440,492,1673,1534,7714,-317.0,2012-13,102.7,104.5,107.6,108.9,-5.0,-4.4,0.582,1.44,16.7,0.332,0.705,0.514,0.162,0.489,0.528,90.9,89.5,74.59,7379,0.464
1610612752,New York Knicks,82,54,28,0.659,3946.0,2996,6689,0.448,891,2371,0.376,1313,1729,0.759,890,2436,3326,1579,988.0,672,294,327,1650,1576,8196,347.0,2012-13,108.6,109.8,103.5,105.4,5.1,4.5,0.527,1.6,15.6,0.291,0.708,0.494,0.132,0.515,0.55,92.0,90.68,75.57,7462,0.512
1610612760,Oklahoma City Thunder,82,60,22,0.732,3966.0,3126,6504,0.481,598,1588,0.377,1819,2196,0.828,854,2725,3579,1753,1253.0,679,624,322,1654,1698,8669,755.0,2012-13,110.2,111.0,99.2,101.2,11.0,9.9,0.561,1.4,16.6,0.291,0.702,0.513,0.16,0.527,0.58,95.9,94.58,78.82,7808,0.57
1610612753,Orlando Magic,82,20,62,0.244,3956.0,3093,6904,0.448,506,1537,0.329,1026,1359,0.755,890,2612,3502,1871,1191.0,528,358,430,1591,1353,7718,-573.0,2012-13,98.9,100.9,106.7,108.4,-7.8,-7.4,0.605,1.57,17.6,0.293,0.707,0.498,0.156,0.485,0.514,94.5,92.81,77.34,7646,0.459
1610612755,Philadelphia 76ers,82,34,48,0.415,3951.0,3059,6895,0.444,518,1438,0.36,1004,1377,0.729,896,2493,3389,1867,1070.0,609,384,396,1505,1331,7640,-274.0,2012-13,99.5,101.0,103.0,104.7,-3.4,-3.7,0.61,1.74,17.7,0.291,0.695,0.489,0.141,0.481,0.509,93.3,91.88,76.56,7566,0.474
1610612756,Phoenix Suns,82,25,57,0.305,3961.0,3061,6917,0.443,480,1455,0.33,1203,1618,0.744,959,2454,3413,1855,1278.0,659,434,421,1688,1511,7805,-530.0,2012-13,98.2,100.2,105.7,106.9,-7.5,-6.7,0.606,1.45,17.1,0.308,0.687,0.491,0.164,0.477,0.512,95.9,94.48,78.73,7793,0.458
1610612757,Portland Trail Blazers,82,33,49,0.402,3971.0,3009,6715,0.448,673,1904,0.353,1304,1680,0.776,874,2474,3348,1784,1203.0,538,353,359,1518,1537,7995,-260.0,2012-13,102.7,104.5,106.9,107.9,-4.2,-3.4,0.593,1.48,17.0,0.294,0.702,0.495,0.157,0.498,0.536,93.7,92.46,77.05,7649,0.468
1610612758,Sacramento Kings,82,28,54,0.341,3966.0,3086,6904,0.447,610,1681,0.363,1437,1869,0.769,943,2385,3328,1708,1199.0,671,342,517,1717,1636,8219,-400.0,2012-13,103.0,105.3,108.6,110.0,-5.6,-4.7,0.553,1.42,16.0,0.306,0.673,0.485,0.154,0.491,0.532,96.3,94.65,78.88,7804,0.454
1610612759,San Antonio Spurs,82,58,24,0.707,3976.0,3210,6675,0.481,663,1764,0.376,1365,1725,0.791,666,2721,3387,2058,1206.0,695,446,405,1427,1565,8448,525.0,2012-13,105.9,107.0,99.2,100.3,6.8,6.7,0.641,1.71,19.1,0.243,0.715,0.493,0.153,0.531,0.568,96.4,95.31,79.43,7892,0.551
1610612761,Toronto Raptors,82,34,48,0.415,3996.0,2979,6685,0.446,571,1665,0.343,1442,1831,0.788,871,2426,3297,1765,1124.0,595,392,387,1836,1650,7971,-121.0,2012-13,102.9,105.0,104.7,106.4,-1.7,-1.4,0.592,1.57,16.9,0.296,0.688,0.49,0.148,0.488,0.532,92.9,91.26,76.05,7591,0.484
