TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,28,54,0.341,3981.0,2829,6529,0.433,419,1249,0.335,1534,1976,0.776,996,2507,3503,1648,1350.0,627,408,416,1826,3,7611,-381.0,2003-04,3981.0,98.2,99.1,103.1,103.9,-4.9,-4.8,0.583,1.22,15.7,0.308,0.686,0.5,0.176,0.465,0.514,93.5,92.68,77.24,7680,0.466
1610612738,Boston Celtics,82,36,46,0.439,3941.0,2843,6415,0.443,553,1599,0.346,1572,2095,0.75,851,2440,3291,1683,1332.0,770,331,408,1837,2,7811,-119.0,2003-04,3941.0,99.9,100.7,100.2,102.2,-0.3,-1.5,0.592,1.26,16.1,0.279,0.658,0.473,0.172,0.486,0.532,95.8,94.47,78.73,7757,0.49
1610612741,Chicago Bulls,82,23,59,0.28,3966.0,2798,6753,0.414,429,1256,0.342,1330,1834,0.725,1048,2519,3567,1793,1321.0,659,396,446,1911,3,7355,-521.0,2003-04,3966.0,93.9,95.6,100.5,102.1,-6.6,-6.5,0.641,1.36,16.7,0.311,0.679,0.491,0.172,0.446,0.486,94.8,93.23,77.69,7694,0.446
1610612739,Cleveland Cavaliers,82,35,47,0.427,3971.0,2922,6753,0.433,247,786,0.314,1528,2030,0.753,1118,2619,3737,1808,1216.0,585,537,434,1743,2,7619,-215.0,2003-04,3971.0,98.4,100.6,101.3,103.1,-2.9,-2.6,0.619,1.49,16.9,0.34,0.688,0.514,0.16,0.451,0.498,93.6,91.71,76.43,7577,0.491
1610612742,Dallas Mavericks,82,52,30,0.634,3961.0,3322,7230,0.459,507,1456,0.348,1475,1854,0.796,1174,2538,3712,1963,1000.0,656,437,382,1609,3,8626,364.0,2003-04,3961.0,109.6,110.4,104.3,105.9,5.3,4.5,0.591,1.96,17.7,0.335,0.686,0.507,0.128,0.495,0.536,95.7,94.62,78.85,7814,0.527
1610612743,Denver Nuggets,82,43,39,0.524,3946.0,2993,6763,0.443,331,985,0.336,1655,2159,0.767,1083,2387,3470,1794,1278.0,745,520,479,1804,6,7972,88.0,2003-04,3946.0,100.8,102.4,99.9,101.4,0.9,1.0,0.599,1.4,16.5,0.337,0.664,0.498,0.164,0.467,0.517,96.1,94.64,78.87,7786,0.505
1610612765,Detroit Pistons,82,54,28,0.659,3956.0,2747,6314,0.435,333,968,0.344,1561,2074,0.753,1014,2492,3506,1702,1241.0,659,570,410,1664,4,7388,479.0,2003-04,3956.0,99.1,100.3,92.5,93.9,6.6,6.5,0.62,1.37,16.6,0.332,0.686,0.512,0.168,0.461,0.511,90.5,89.34,74.45,7365,0.558
1610612744,Golden State Warriors,82,37,45,0.451,3971.0,2875,6511,0.442,429,1283,0.334,1470,2028,0.725,1002,2533,3535,1681,1211.0,576,389,418,1691,2,7649,-60.0,2003-04,3971.0,100.5,101.5,101.2,102.6,-0.7,-1.1,0.585,1.39,16.2,0.312,0.694,0.503,0.161,0.475,0.517,92.1,90.95,75.79,7535,0.491
1610612745,Houston Rockets,82,45,37,0.549,3985.633333,2738,6195,0.442,515,1406,0.366,1371,1774,0.773,847,2647,3494,1579,1373.0,560,443,359,1762,3,7362,142.0,2003-04,3986.0,98.1,99.7,96.4,97.8,1.8,1.9,0.577,1.15,15.8,0.305,0.708,0.516,0.186,0.484,0.528,90.3,88.92,74.1,7384,0.513
1610612754,Indiana Pacers,82,61,21,0.744,3961.0,2753,6322,0.435,449,1281,0.351,1538,2014,0.764,965,2452,3417,1774,1182.0,726,411,512,1709,5,7493,472.0,2003-04,3961.0,100.9,102.5,94.8,96.2,6.1,6.3,0.644,1.5,17.3,0.32,0.706,0.511,0.162,0.471,0.52,89.9,88.54,73.78,7311,0.539
