TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,50,32,0.61,3975.996667,2887,6352,0.455,337,1016,0.332,1749,2314,0.756,1106,2416,3522,1569,1214.0,648,491,372,1671,13,7860,288.0,1997-98,3976.0,105.1,106.5,100.8,102.5,4.3,4.0,0.543,1.29,15.3,0.356,0.669,0.518,0.165,0.481,0.533,90.5,89.1,74.25,7377,0.532
1610612738,Boston Celtics,82,36,46,0.439,3946.0,3012,6934,0.434,415,1249,0.332,1425,1964,0.726,1196,2044,3240,1816,1330.0,987,366,406,2203,15,7864,-215.0,1997-98,3946.0,99.1,100.8,102.6,103.5,-3.5,-2.7,0.603,1.37,16.5,0.352,0.642,0.484,0.171,0.464,0.504,96.1,94.9,79.08,7800,0.457
1610612766,Charlotte Hornets,82,51,31,0.622,3956.0,2968,6344,0.468,346,904,0.383,1641,2186,0.751,985,2341,3326,1941,1247.0,691,312,372,1757,25,7923,164.0,1997-98,3956.0,104.7,105.5,102.7,103.3,2.0,2.2,0.654,1.56,18.3,0.326,0.691,0.51,0.166,0.495,0.542,91.8,91.13,75.95,7511,0.526
1610612741,Chicago Bulls,82,62,20,0.756,3971.0,3064,6801,0.451,311,962,0.323,1492,2009,0.743,1243,2438,3681,1952,1178.0,695,353,356,1691,13,7931,583.0,1997-98,3971.0,104.1,106.2,96.7,98.4,7.3,7.8,0.637,1.66,18.0,0.381,0.676,0.527,0.158,0.473,0.516,92.0,90.3,75.25,7471,0.56
1610612739,Cleveland Cavaliers,82,47,35,0.573,3966.0,2817,6207,0.454,298,801,0.372,1653,2187,0.756,955,2331,3286,1894,1422.0,814,419,455,1939,11,7585,224.0,1997-98,3966.0,99.3,100.3,96.0,97.5,3.3,2.8,0.672,1.33,17.8,0.33,0.678,0.508,0.188,0.478,0.529,92.6,91.43,76.19,7561,0.528
1610612742,Dallas Mavericks,82,20,62,0.244,3980.693333,2882,6753,0.427,422,1183,0.357,1308,1738,0.753,1008,2280,3288,1535,1183.0,646,466,374,1643,13,7494,-501.0,1997-98,3981.0,97.4,98.9,104.4,105.2,-7.0,-6.3,0.533,1.3,14.9,0.306,0.632,0.466,0.156,0.458,0.498,92.6,91.47,76.23,7575,0.446
1610612743,Denver Nuggets,82,11,71,0.134,3945.885,2677,6411,0.418,288,893,0.323,1658,2147,0.772,1040,2157,3197,1547,1312.0,664,393,535,1937,16,7300,-966.0,1997-98,3946.0,95.7,97.4,109.1,110.6,-13.4,-13.2,0.578,1.18,15.0,0.337,0.639,0.482,0.175,0.44,0.496,92.5,91.06,75.88,7496,0.407
1610612765,Detroit Pistons,82,37,45,0.451,3990.885,2862,6373,0.449,293,938,0.312,1704,2288,0.745,1044,2338,3382,1597,1198.0,678,344,382,1805,13,7721,129.0,1997-98,3991.0,102.5,103.4,100.4,101.8,2.1,1.6,0.558,1.33,15.5,0.332,0.668,0.5,0.16,0.472,0.523,90.8,89.75,74.79,7468,0.505
1610612744,Golden State Warriors,82,19,63,0.232,3966.0,2845,6883,0.413,189,696,0.272,1358,1912,0.71,1288,2473,3761,1708,1369.0,621,448,478,1859,8,7237,-748.0,1997-98,3966.0,92.7,93.9,102.8,103.5,-10.1,-9.6,0.6,1.25,15.7,0.356,0.664,0.505,0.178,0.427,0.468,94.2,93.31,77.76,7707,0.423
1610612745,Houston Rockets,82,41,41,0.5,3966.0,2946,6513,0.452,573,1670,0.343,1634,2120,0.771,987,2350,3337,1799,1298.0,686,294,365,1653,14,8099,-62.0,1997-98,3966.0,104.4,105.9,105.6,106.8,-1.2,-0.9,0.611,1.39,16.9,0.324,0.672,0.499,0.17,0.496,0.544,93.7,92.52,77.1,7649,0.49
1610612754,Indiana Pacers,82,58,24,0.707,3966.0,2921,6223,0.469,401,1029,0.39,1631,2136,0.764,874,2348,3222,1889,1168.0,645,368,366,1858,10,7874,499.0,1997-98,3966.0,105.6,106.3,98.4,99.5,7.2,6.8,0.647,1.62,18.3,0.305,0.657,0.49,0.158,0.502,0.55,90.5,89.69,74.75,7410,0.553
1610612746,Los Angeles Clippers,82,17,65,0.207,3955.825,2930,6690,0.438,525,1468,0.358,1480,2047,0.723,1040,2276,3316,1533,1323.0,625,456,412,1827,9,7865,-604.0,1997-98,3956.0,99.9,101.8,108.3,109.6,-8.4,-7.7,0.523,1.16,14.6,0.33,0.638,0.481,0.171,0.477,0.518,95.2,93.74,78.12,7723,0.437
1610612747,Los Angeles Lakers,82,61,21,0.744,3965.981667,3146,6536,0.481,497,1415,0.351,1863,2743,0.679,1079,2471,3550,2009,1256.0,734,556,423,1859,9,8652,635.0,1997-98,3966.0,109.2,110.4,100.7,102.3,8.5,8.1,0.639,1.6,18.1,0.339,0.656,0.503,0.16,0.519,0.559,96.1,94.85,79.04,7836,0.558
1610612748,Miami Heat,82,55,27,0.671,3951.0,2850,6327,0.45,548,1544,0.355,1539,2082,0.739,1028,2419,3447,1758,1226.0,665,429,370,1982,14,7787,404.0,1997-98,3951.0,104.6,105.7,98.7,100.5,5.9,5.2,0.617,1.43,17.0,0.339,0.669,0.508,0.166,0.494,0.538,90.6,89.35,74.46,7367,0.535
1610612749,Milwaukee Bucks,82,36,46,0.439,3985.971667,2918,6399,0.456,249,703,0.354,1663,2167,0.767,1035,2236,3271,1649,1383.0,733,357,398,1915,16,7748,-157.0,1997-98,3986.0,100.6,101.5,102.4,103.7,-1.8,-2.2,0.565,1.19,15.7,0.34,0.664,0.501,0.181,0.475,0.527,92.8,91.9,76.58,7637,0.483
1610612750,Minnesota Timberwolves,82,45,37,0.549,3985.983333,3157,6844,0.461,303,873,0.347,1673,2253,0.743,1063,2429,3492,2068,1138.0,639,427,412,1882,21,8290,58.0,1997-98,3986.0,104.8,106.4,103.6,105.5,1.2,0.8,0.655,1.82,18.6,0.333,0.657,0.497,0.146,0.483,0.529,95.5,93.89,78.24,7793,0.515
1610612751,New Jersey Nets,82,43,39,0.524,3975.998333,3055,6928,0.441,310,937,0.331,1750,2351,0.744,1344,2137,3481,1685,1180.0,777,314,515,1917,21,8170,129.0,1997-98,3976.0,104.8,105.8,103.3,104.3,1.4,1.5,0.552,1.43,15.3,0.383,0.65,0.508,0.153,0.463,0.513,94.0,93.16,77.63,7723,0.497
1610612752,New York Knicks,82,43,39,0.524,3966.0,2864,6413,0.447,382,1139,0.335,1399,1812,0.772,978,2434,3412,1787,1247.0,634,278,313,1947,21,7509,202.0,1997-98,3966.0,100.4,101.5,97.1,98.8,3.3,2.7,0.624,1.43,17.3,0.319,0.703,0.512,0.169,0.476,0.521,90.8,89.53,74.61,7398,0.517
