TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612746,LA Clippers,82,50,32,0.61,3961.0,3409,7075,0.482,1022,2738,0.373,1416,1776,0.797,841,2750,3591,2064,1220.0,773,370,352,1503,1458,9256,382.0,2024-25,112.4,114.3,107.9,109.4,4.5,4.9,0.605,1.69,18.4,0.282,0.734,0.512,0.151,0.554,0.589,99.7,98.24,81.87,8099,0.521
1610612747,Los Angeles Lakers,82,50,32,0.61,3946.0,3356,7007,0.479,1092,2981,0.366,1494,1902,0.785,792,2687,3479,2131,1145.0,633,367,344,1415,1576,9298,100.0,2024-25,113.4,115.0,111.4,113.8,2.1,1.2,0.635,1.86,18.9,0.273,0.702,0.495,0.142,0.557,0.593,100.1,98.34,81.95,8084,0.511
1610612763,Memphis Grizzlies,82,48,34,0.585,3941.0,3670,7654,0.479,1141,3106,0.367,1499,1908,0.786,1056,2819,3875,2330,1285.0,726,462,450,1711,1653,9980,398.0,2024-25,114.4,117.2,110.0,112.6,4.4,4.7,0.635,1.81,19.1,0.33,0.702,0.518,0.151,0.554,0.588,106.2,103.69,86.4,8513,0.524
1610612748,Miami Heat,82,37,45,0.451,3986.0,3318,7138,0.465,1124,3060,0.367,1309,1654,0.791,798,2760,3558,2166,1114.0,668,314,382,1275,1390,9069,46.0,2024-25,110.8,112.4,110.6,112.0,0.3,0.4,0.653,1.94,19.2,0.263,0.724,0.496,0.138,0.544,0.576,98.4,97.08,80.9,8066,0.505
1610612749,Milwaukee Bucks,82,48,34,0.585,3951.0,3445,7082,0.486,1161,3003,0.387,1421,1895,0.75,674,2882,3556,2090,1097.0,601,384,315,1469,1552,9472,203.0,2024-25,113.6,115.1,110.9,112.7,2.7,2.4,0.607,1.91,18.7,0.235,0.725,0.491,0.133,0.568,0.598,101.4,99.92,83.26,8228,0.513
1610612750,Minnesota Timberwolves,82,49,33,0.598,3966.0,3364,7182,0.468,1233,3269,0.377,1411,1789,0.789,908,2726,3634,2142,1186.0,654,406,368,1498,1571,9372,410.0,2024-25,113.6,115.7,108.6,110.8,5.0,5.0,0.637,1.81,18.7,0.3,0.709,0.507,0.146,0.554,0.588,99.8,97.95,81.62,8097,0.524
1610612740,New Orleans Pelicans,82,21,61,0.256,3951.0,3332,7368,0.452,986,2839,0.347,1356,1799,0.754,993,2583,3576,2119,1201.0,701,429,428,1499,1471,9006,-773.0,2024-25,107.6,109.7,116.6,119.1,-9.0,-9.4,0.636,1.76,18.3,0.303,0.682,0.487,0.146,0.519,0.552,101.8,99.77,83.14,8212,0.455
1610612752,New York Knicks,82,51,31,0.622,3976.0,3553,7315,0.486,1031,2794,0.369,1357,1696,0.8,890,2607,3497,2254,1088.0,671,324,406,1407,1554,9494,336.0,2024-25,115.0,117.3,111.8,113.3,3.2,4.0,0.634,2.07,19.6,0.305,0.71,0.508,0.134,0.556,0.589,99.3,97.64,81.37,8093,0.527
1610612760,Oklahoma City Thunder,82,68,14,0.829,3941.0,3660,7600,0.482,1192,3184,0.374,1369,1672,0.819,871,2801,3672,2202,961.0,847,465,392,1631,1485,9881,1055.0,2024-25,117.3,119.2,104.7,106.6,12.6,12.7,0.602,2.29,18.9,0.281,0.704,0.496,0.116,0.56,0.593,102.6,100.9,84.09,8286,0.562
1610612753,Orlando Magic,82,41,41,0.5,3946.0,3130,7034,0.445,921,2892,0.318,1464,1890,0.775,914,2517,3431,1887,1165.0,729,488,361,1648,1666,8645,-10.0,2024-25,106.5,108.9,106.8,109.1,-0.3,-0.2,0.603,1.62,17.1,0.302,0.72,0.501,0.147,0.51,0.55,98.6,96.51,80.43,7935,0.497
1610612755,Philadelphia 76ers,82,24,58,0.293,3961.0,3254,7168,0.454,1041,3050,0.341,1439,1844,0.78,852,2411,3263,1901,1117.0,752,366,420,1556,1530,8988,-511.0,2024-25,109.0,111.0,115.2,117.3,-6.1,-6.3,0.584,1.7,17.1,0.279,0.678,0.471,0.138,0.527,0.563,99.9,98.13,81.77,8098,0.459
1610612756,Phoenix Suns,82,36,46,0.439,3966.0,3381,7075,0.478,1176,3112,0.378,1379,1702,0.81,783,2701,3484,2277,1153.0,593,392,329,1471,1509,9317,-246.0,2024-25,113.7,114.7,116.2,117.7,-2.5,-3.0,0.673,1.97,20.0,0.264,0.709,0.493,0.142,0.561,0.595,99.4,98.31,81.93,8121,0.495
1610612757,Portland Trail Blazers,82,36,46,0.439,3956.0,3325,7396,0.45,1057,3095,0.342,1386,1820,0.762,1095,2576,3671,1952,1309.0,678,433,453,1558,1581,9093,-244.0,2024-25,108.1,111.0,111.9,113.7,-3.8,-2.7,0.587,1.49,16.9,0.332,0.682,0.501,0.16,0.521,0.555,101.6,99.51,82.92,8192,0.473
1610612758,Sacramento Kings,82,40,42,0.488,3976.0,3529,7385,0.478,1032,2887,0.357,1400,1738,0.806,901,2723,3624,2169,1092.0,620,357,350,1548,1515,9490,39.0,2024-25,113.8,115.9,113.5,115.3,0.3,0.6,0.615,1.99,18.8,0.294,0.728,0.51,0.133,0.548,0.582,100.6,98.91,82.42,8189,0.502
1610612759,San Antonio Spurs,82,34,48,0.415,3946.0,3426,7362,0.465,1158,3246,0.357,1332,1721,0.774,896,2685,3581,2348,1138.0,674,455,356,1363,1428,9342,-226.0,2024-25,111.7,113.5,114.1,116.3,-2.4,-2.8,0.685,2.06,20.1,0.278,0.69,0.485,0.138,0.544,0.575,101.9,100.08,83.4,8231,0.493
1610612761,Toronto Raptors,82,30,52,0.366,3961.0,3414,7462,0.458,969,2786,0.348,1294,1729,0.748,1034,2666,3700,2340,1257.0,664,348,484,1738,1484,9091,-352.0,2024-25,107.6,109.6,111.7,113.6,-4.1,-4.1,0.685,1.86,19.6,0.311,0.696,0.5,0.152,0.522,0.553,102.4,100.62,83.85,8297,0.477
1610612762,Utah Jazz,82,17,65,0.207,3961.0,3305,7272,0.454,1144,3267,0.35,1421,1836,0.774,983,2741,3724,2093,1412.0,555,360,527,1549,1580,9175,-766.0,2024-25,107.8,110.2,117.7,119.4,-9.9,-9.2,0.633,1.48,17.9,0.311,0.705,0.508,0.17,0.533,0.568,102.7,100.85,84.04,8322,0.45
1610612764,Washington Wizards,82,18,64,0.22,3946.0,3233,7371,0.439,1075,3210,0.335,1315,1690,0.778,867,2716,3583,2058,1276.0,623,420,428,1618,1490,8856,-1020.0,2024-25,103.9,105.8,116.2,118.0,-12.3,-12.2,0.637,1.61,17.8,0.272,0.685,0.476,0.152,0.512,0.546,103.5,101.82,84.85,8371,0.437
