TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612763,Memphis Grizzlies,82,24,58,0.293,3961.0,2865,6311,0.454,398,1106,0.36,1570,2077,0.756,847,2337,3184,1423,1252.0,615,385,443,1777,1786,7698,-448.0,2008-09,3961.0,100.9,102.3,106.8,108.2,-5.9,-6.0,0.497,1.14,14.2,0.297,0.697,0.495,0.166,0.486,0.533,92.5,91.22,76.02,7528,0.457
1610612748,Miami Heat,82,43,39,0.524,3991.0,3034,6646,0.457,582,1631,0.357,1411,1871,0.754,828,2411,3239,1671,1026.0,651,451,335,1696,1632,8061,21.0,2008-09,3991.0,105.1,106.8,104.7,106.5,0.4,0.3,0.551,1.63,16.3,0.282,0.693,0.484,0.136,0.5,0.54,92.3,90.8,75.67,7547,0.505
1610612749,Milwaukee Bucks,82,34,48,0.415,3956.0,3009,6755,0.445,511,1408,0.363,1613,2067,0.78,973,2367,3340,1802,1154.0,609,308,376,1986,1842,8142,-89.0,2008-09,3956.0,103.8,105.2,104.9,106.3,-1.2,-1.1,0.599,1.56,16.8,0.31,0.699,0.496,0.149,0.483,0.531,95.2,93.89,78.25,7736,0.485
1610612750,Minnesota Timberwolves,82,24,58,0.293,3961.0,2986,6766,0.441,543,1539,0.353,1504,1957,0.769,975,2442,3417,1674,1165.0,512,322,484,1785,1642,8019,-403.0,2008-09,3961.0,102.6,104.9,109.1,109.9,-6.5,-5.0,0.561,1.44,15.9,0.321,0.717,0.511,0.152,0.481,0.526,94.1,92.76,77.3,7645,0.453
1610612751,New Jersey Nets,82,34,48,0.415,3966.0,2925,6536,0.448,652,1735,0.376,1542,1980,0.779,850,2415,3265,1636,1075.0,559,391,393,1838,1680,8044,-200.0,2008-09,3966.0,105.4,106.8,108.2,109.5,-2.8,-2.7,0.559,1.52,16.0,0.288,0.703,0.493,0.143,0.497,0.543,92.3,91.12,75.94,7530,0.474
1610612740,New Orleans Hornets,82,49,33,0.598,3950.998333,2911,6366,0.457,556,1526,0.364,1479,1833,0.807,802,2453,3255,1609,1029.0,593,338,290,1665,1675,7857,127.0,2008-09,3951.0,106.2,107.6,104.1,105.8,2.0,1.8,0.553,1.56,16.3,0.282,0.707,0.496,0.141,0.501,0.548,90.0,88.74,73.95,7303,0.515
1610612752,New York Knicks,82,32,50,0.39,3961.0,3157,7091,0.445,823,2284,0.36,1490,1900,0.784,911,2545,3456,1738,1174.0,610,204,437,1672,1592,8627,-214.0,2008-09,3961.0,105.3,107.0,108.4,109.4,-3.1,-2.5,0.551,1.48,16.0,0.277,0.696,0.48,0.146,0.503,0.544,99.0,97.82,81.51,8066,0.467
1610612760,Oklahoma City Thunder,82,23,59,0.28,3961.0,2999,6716,0.447,328,949,0.346,1626,2069,0.786,999,2497,3496,1663,1330.0,608,371,407,1655,1656,7952,-500.0,2008-09,3961.0,99.9,101.4,106.9,107.6,-7.0,-6.2,0.555,1.25,15.6,0.309,0.716,0.508,0.17,0.471,0.521,96.1,95.1,79.25,7841,0.464
1610612753,Orlando Magic,82,59,23,0.72,3946.0,2929,6416,0.457,817,2147,0.381,1611,2253,0.715,819,2728,3547,1593,1142.0,570,439,308,1664,1840,8286,549.0,2008-09,3946.0,107.2,108.3,98.9,101.3,8.3,7.1,0.544,1.39,15.6,0.273,0.717,0.502,0.149,0.52,0.559,94.6,92.99,77.49,7649,0.545
1610612755,Philadelphia 76ers,82,41,41,0.5,3951.0,2997,6532,0.459,341,1072,0.318,1652,2216,0.745,1039,2336,3375,1647,1157.0,658,415,400,1650,1786,7987,6.0,2008-09,3951.0,104.7,106.3,104.7,106.1,0.0,0.2,0.55,1.42,15.8,0.342,0.68,0.508,0.154,0.485,0.532,92.6,91.3,76.09,7512,0.503
1610612756,Phoenix Suns,82,46,36,0.561,3951.0,3373,6695,0.504,553,1445,0.383,1675,2251,0.744,900,2520,3420,1905,1288.0,589,420,369,1691,1877,8974,158.0,2008-09,3951.0,111.2,112.4,108.5,110.4,2.6,2.0,0.565,1.48,17.4,0.308,0.682,0.503,0.161,0.545,0.584,98.4,96.99,80.83,7984,0.525
1610612757,Portland Trail Blazers,82,54,28,0.659,3966.0,3018,6494,0.465,596,1555,0.383,1521,1988,0.765,1060,2360,3420,1667,1055.0,550,402,319,1671,1733,8153,438.0,2008-09,3966.0,110.7,112.1,104.5,106.1,6.2,6.0,0.552,1.58,16.4,0.355,0.708,0.528,0.145,0.511,0.553,89.2,88.02,73.35,7273,0.531
1610612758,Sacramento Kings,82,17,65,0.207,3981.0,2990,6685,0.447,586,1594,0.368,1682,2107,0.798,840,2366,3206,1619,1266.0,569,349,423,1910,1737,8248,-718.0,2008-09,3981.0,102.6,104.4,111.9,113.4,-9.3,-9.0,0.541,1.28,15.3,0.289,0.669,0.477,0.16,0.491,0.542,96.8,95.29,79.41,7901,0.44
1610612759,San Antonio Spurs,82,54,28,0.659,3981.0,3042,6534,0.466,625,1620,0.386,1249,1641,0.761,728,2638,3366,1736,963.0,474,329,352,1546,1511,7958,308.0,2008-09,3981.0,106.2,107.6,102.0,103.4,4.3,4.2,0.571,1.8,17.3,0.258,0.74,0.502,0.13,0.513,0.548,90.4,89.19,74.32,7395,0.523
1610612761,Toronto Raptors,82,33,49,0.402,3961.0,3054,6673,0.458,479,1289,0.372,1534,1861,0.824,802,2513,3315,1835,1098.0,523,390,386,1593,1645,8121,-231.0,2008-09,3961.0,104.3,105.5,107.1,108.6,-2.8,-3.0,0.601,1.67,17.5,0.276,0.706,0.493,0.143,0.494,0.542,94.4,93.26,77.71,7697,0.492
1610612762,Utah Jazz,82,48,34,0.585,3976.0,3143,6623,0.475,392,1122,0.349,1814,2352,0.771,940,2423,3363,2024,1210.0,719,374,424,1830,1972,8492,217.0,2008-09,3976.0,107.1,108.5,104.7,105.8,2.5,2.7,0.644,1.67,18.4,0.316,0.693,0.505,0.155,0.504,0.554,95.6,94.47,78.73,7827,0.535
1610612764,Washington Wizards,82,19,63,0.232,3941.0,2994,6655,0.45,395,1198,0.33,1494,1948,0.767,956,2330,3286,1641,1146.0,619,365,431,1679,1638,7877,-612.0,2008-09,3941.0,102.3,104.0,111.2,112.1,-8.9,-8.1,0.548,1.43,15.8,0.313,0.689,0.495,0.151,0.48,0.524,93.4,92.26,76.88,7576,0.448
