TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612737,Atlanta Hawks,82,44,38,0.537,3946.0,2971,6429,0.462,502,1427,0.352,1346,1728,0.779,762,2460,3222,1802,1118.0,497,341,348,1554,1517,7790,-67.0,2010-11,103.2,105.1,104.6,105.8,-1.4,-0.7,0.607,1.61,17.7,0.274,0.71,0.494,0.151,0.501,0.542,91.6,90.22,75.18,7410,0.493
1610612738,Boston Celtics,82,56,26,0.683,3956.0,3023,6219,0.486,408,1119,0.365,1459,1895,0.77,639,2542,3181,1921,1195.0,676,344,364,1678,1659,7913,440.0,2010-11,104.0,105.5,97.8,99.8,6.2,5.7,0.635,1.61,18.8,0.257,0.709,0.497,0.159,0.519,0.561,92.5,90.92,75.77,7500,0.558
1610612766,Charlotte Bobcats,82,34,48,0.415,3961.0,2873,6365,0.451,393,1203,0.327,1511,1999,0.756,848,2444,3292,1728,1192.0,524,433,496,1637,1730,7650,-328.0,2010-11,100.8,102.8,104.8,107.0,-4.0,-4.2,0.601,1.45,16.9,0.298,0.705,0.502,0.16,0.482,0.528,92.1,90.3,75.25,7444,0.48
1610612741,Chicago Bulls,82,62,20,0.756,3966.0,3042,6587,0.462,511,1415,0.361,1492,2008,0.743,967,2654,3621,1827,1161.0,592,468,477,1639,1645,8087,600.0,2010-11,105.5,107.2,97.4,99.5,8.1,7.8,0.601,1.57,17.3,0.332,0.717,0.528,0.154,0.501,0.541,92.9,91.2,76.0,7542,0.555
1610612739,Cleveland Cavaliers,82,19,63,0.232,3951.0,2886,6647,0.434,509,1489,0.342,1546,2075,0.745,856,2449,3305,1720,1166.0,544,341,489,1648,1747,7827,-739.0,2010-11,99.5,101.5,109.1,110.9,-9.6,-9.5,0.596,1.48,16.4,0.283,0.699,0.485,0.151,0.472,0.518,95.5,93.76,78.14,7715,0.441
1610612742,Dallas Mavericks,82,57,25,0.695,3941.0,3069,6463,0.475,645,1768,0.365,1437,1850,0.777,780,2618,3398,1954,1145.0,557,352,303,1575,1650,8220,347.0,2010-11,107.6,108.4,102.3,104.1,5.3,4.4,0.637,1.71,18.7,0.278,0.713,0.504,0.151,0.525,0.565,93.4,92.24,76.86,7581,0.538
1610612743,Denver Nuggets,82,50,32,0.61,3941.0,3145,6613,0.476,662,1704,0.388,1859,2429,0.765,791,2652,3443,1813,1157.0,605,352,488,1719,1864,8811,390.0,2010-11,109.5,111.7,104.8,106.8,4.7,4.9,0.576,1.57,17.0,0.283,0.716,0.506,0.147,0.526,0.574,97.9,96.06,80.05,7888,0.524
1610612765,Detroit Pistons,82,30,52,0.366,3976.0,3056,6647,0.46,472,1256,0.376,1367,1854,0.737,931,2236,3167,1730,1067.0,595,328,381,1629,1545,7951,-295.0,2010-11,104.6,107.0,109.0,110.7,-4.4,-3.7,0.566,1.62,16.8,0.317,0.681,0.491,0.144,0.495,0.533,91.5,89.79,74.83,7428,0.464
1610612744,Golden State Warriors,82,36,46,0.439,3966.0,3251,7047,0.461,685,1749,0.392,1290,1695,0.761,955,2370,3325,1847,1198.0,737,406,352,1806,1512,8477,-191.0,2010-11,105.5,107.1,107.6,109.4,-2.1,-2.3,0.568,1.54,17.0,0.3,0.659,0.476,0.151,0.51,0.544,97.4,95.85,79.88,7916,0.472
1610612745,Houston Rockets,82,43,39,0.524,3976.0,3170,6975,0.454,677,1843,0.367,1668,2083,0.801,962,2549,3511,1955,1110.0,581,371,449,1641,1754,8685,179.0,2010-11,108.0,110.2,106.2,107.9,1.8,2.3,0.617,1.76,17.8,0.315,0.69,0.501,0.141,0.503,0.55,96.9,95.14,79.28,7880,0.515
1610612754,Indiana Pacers,82,37,45,0.451,3956.0,3003,6787,0.442,585,1653,0.354,1592,2035,0.782,914,2657,3571,1611,1262.0,584,456,467,1782,1758,8183,-88.0,2010-11,101.9,104.1,103.4,105.0,-1.5,-0.9,0.536,1.28,15.2,0.297,0.703,0.501,0.16,0.486,0.533,97.2,95.5,79.59,7864,0.492
1610612746,Los Angeles Clippers,82,32,50,0.39,3971.0,3015,6594,0.457,513,1519,0.338,1546,2187,0.707,955,2501,3456,1813,1343.0,585,402,404,1733,1811,8089,-257.0,2010-11,101.8,104.8,106.3,108.0,-4.5,-3.2,0.601,1.35,16.9,0.33,0.692,0.511,0.174,0.496,0.535,95.5,93.35,77.79,7718,0.483
1610612747,Los Angeles Lakers,82,57,25,0.695,3966.0,3128,6757,0.463,524,1487,0.352,1541,1979,0.779,989,2616,3605,1801,1073.0,602,422,372,1555,1700,8321,501.0,2010-11,107.9,109.6,101.3,103.3,6.6,6.3,0.576,1.68,17.0,0.325,0.692,0.513,0.141,0.502,0.545,93.4,91.78,76.48,7594,0.541
1610612763,Memphis Grizzlies,82,46,36,0.561,3976.0,3200,6801,0.471,309,926,0.334,1486,1981,0.75,970,2391,3361,1691,1145.0,771,441,505,1705,1754,8195,192.0,2010-11,104.4,107.0,102.5,104.5,1.9,2.5,0.528,1.48,16.0,0.333,0.682,0.505,0.15,0.493,0.534,94.5,92.42,77.02,7656,0.518
